week_in_year,BI_conghua,BI_huadu,BI_zengcheng,BI_baiyun,BI_tianhe,BI_yuexiu,BI_haizhu,BI_panyu,BI_nansha,BI_huangpu,n_sr,n_sp,cost
42,0.0,0.7576877724360115,0.0,1.2276696075292495,1.985669914122398,1.9875117835117595,2.4903101479487764,2.393506512646961,0.0,0.0,0,0,0.0
43,1.0804352002235627,1.537871506593659,0.22386236651493757,0.007950502531842157,0.1739503388864369,0.5017084579789903,4.129488065833788,2.6533545928132063,0.0,2.5804602199087228,0,0,0.0
44,2.290319132952675,1.560488687946791,1.6654825600755647,3.8928502948818764,3.4750226073855184,2.003192200325594,1.767472500987829,4.163162451233798,3.7381358185323967,2.8228881333172047,0,0,0.0
45,2.970483445800651,0.0,3.963862182811624,3.533479615338754,4.5173953860996665,1.9353836155809807,7.202012991499223,3.8652528596371107,1.3614377250886625,5.1384014805807325,0,0,0.0
46,0.0,0.3362832191768797,0.6037562167580052,2.697360536182891,0.6337039680288232,0.5649901122365477,2.6972468759485504,0.0,0.8304337933845276,0.8409868942604308,0,0,0.0
47,3.3554404784956087,4.581630653292562,3.875968666119303,3.977020121627364,7.394338831329825,4.049082541644705,4.69335280639203,2.3384887344523015,4.1476358976400105,5.162642083724199,0,0,0.0
48,1.782551658936307,2.360695777235046,0.5933007576607929,0.0,0.0,0.4125282636065657,0.0,0.0,1.8155824065275161,2.2837578201697304,0,0,0.0
49,0.24398470817002446,0.0,1.0837706807626555,0.0,1.690566947557217,0.0,1.7755554461642513,2.383069709777489,0.8450303975179809,0.0,0,0,0.0
50,0.0,0.0,0.8424912164348791,0.0,0.0,0.36911667367357287,0.313791596516584,0.7063127338936299,0.19880007259487362,1.0940430774482044,0,0,0.0
51,0.0,0.0,0.0,0.0,4.013659178803689,1.2967769377781813,0.2901759751424979,0.5953047695084603,0.0,0.0,0,0,0.0
