C_max,seed,arm,mean_bi,peak_bi,weeks_bi_ge10_pct,weeks_bi_ge5_pct,total_cost,mean_weekly_cost,n_sr,n_sp,episode_return,n_infeasible_weeks,budget_utilisation,rep,eval_seed,model
2,0,dqn,2.6651976953530414,10.618312462254082,0.2,20.8,75.0,1.5,75,0,-3.218452866146304,0,0.75,9,10009,dqn_c2_s0
2,1,dqn,2.812418204934253,9.866644752864563,0.0,24.4,86.0,1.72,86,0,-3.336144625000664,0,0.86,0,10000,dqn_c2_s1
2,1,dqn,2.856456236817002,10.484476223212084,0.6,24.6,84.0,1.68,84,0,-3.261401718631582,0,0.84,1,10001,dqn_c2_s1
2,1,dqn,2.8504221494746074,11.491755195655884,0.8,24.0,84.0,1.68,84,0,-3.5336609682799462,0,0.84,2,10002,dqn_c2_s1
2,1,dqn,2.810199115712975,11.036651673963425,1.0,22.0,84.0,1.68,84,0,-3.7221264096418816,0,0.84,3,10003,dqn_c2_s1
2,1,dqn,2.9002176454998363,12.719639966097866,1.0,23.0,85.0,1.7,85,0,-3.677904985043009,0,0.85,4,10004,dqn_c2_s1
2,1,dqn,2.8525990126869245,10.50089398590249,0.6,23.400000000000002,85.0,1.7,85,0,-3.4332717800718497,0,0.85,5,10005,dqn_c2_s1
2,1,dqn,2.7625828903929435,10.724262310611014,0.4,24.8,85.0,1.7,85,0,-3.23822832381641,0,0.85,6,10006,dqn_c2_s1
2,1,dqn,2.8595245891148364,11.877709145842172,0.8,24.4,85.0,1.7,85,0,-3.5621269752310574,0,0.85,7,10007,dqn_c2_s1
2,1,dqn,2.8651242210471257,11.941921622593817,1.0,23.200000000000003,84.0,1.68,84,0,-3.6707183548616094,0,0.84,8,10008,dqn_c2_s1
2,1,dqn,2.79487809993286,11.525809408455363,0.6,23.799999999999997,85.0,1.7,85,0,-3.479159520106537,0,0.85,9,10009,dqn_c2_s1
2,2,dqn,2.5346547650660045,9.866644752864563,0.0,17.8,82.0,1.64,82,0,-2.5436083494226525,0,0.82,0,10000,dqn_c2_s2
2,2,dqn,2.5952312776726245,10.484476223212084,0.6,17.599999999999998,80.0,1.6,80,0,-2.750665252090783,0,0.8,1,10001,dqn_c2_s2
2,2,dqn,2.587141656161897,11.334505190048782,0.6,19.6,82.0,1.64,82,0,-2.9247285594733436,0,0.82,2,10002,dqn_c2_s2
2,2,dqn,2.489876520654245,11.034850293415278,0.4,17.4,82.0,1.64,82,0,-2.7947551888618767,0,0.82,3,10003,dqn_c2_s2
2,2,dqn,2.625210355199762,10.657650242419502,0.6,19.0,82.0,1.64,82,0,-2.675592033675623,0,0.82,4,10004,dqn_c2_s2
2,2,dqn,2.5728530747004297,10.50089398590249,0.6,17.599999999999998,82.0,1.64,82,0,-2.9274403093006254,0,0.82,5,10005,dqn_c2_s2
2,2,dqn,2.510504691844081,10.724262310611014,0.4,18.8,80.0,1.6,80,0,-2.4091829250194117,0,0.8,6,10006,dqn_c2_s2
2,2,dqn,2.5878721253603643,11.877709145842172,0.6,19.2,82.0,1.64,82,0,-2.902591536086068,0,0.82,7,10007,dqn_c2_s2
2,2,dqn,2.6017824478354714,11.941921622593817,1.0,18.0,82.0,1.64,82,0,-3.0064333442404796,0,0.82,8,10008,dqn_c2_s2
2,2,dqn,2.551473166784114,11.525809408455363,0.6,18.2,82.0,1.64,82,0,-2.794619139860973,0,0.82,9,10009,dqn_c2_s2
4,-1,none,3.5205704900611963,10.27572678461861,0.2,31.2,0.0,0.0,0,0,-3.9552239508931804,0,0.0,0,10000,
4,-1,none,3.5735059761490993,11.558827154133272,0.8,31.4,0.0,0.0,0,0,-4.400926688530577,0,0.0,1,10001,
4,-1,none,3.555085312669689,11.491755195655884,1.7999999999999998,32.0,0.0,0.0,0,0,-4.382407478326048,0,0.0,2,10002,
4,-1,none,3.4755978427557728,11.036651673963425,2.0,29.799999999999997,0.0,0.0,0,0,-4.419501417066388,0,0.0,3,10003,
4,-1,none,3.610058176329036,12.719639966097866,1.4000000000000001,32.0,0.0,0.0,0,0,-3.9576580665485053,0,0.0,4,10004,
4,-1,none,3.581162792182914,11.686173882961683,1.2,31.2,0.0,0.0,0,0,-4.305921674068077,0,0.0,5,10005,
4,-1,none,3.47520887470462,10.724262310611014,0.6,32.0,0.0,0.0,0,0,-3.8229622407484833,0,0.0,6,10006,
4,-1,none,3.577573746811968,11.877709145842172,1.4000000000000001,32.0,0.0,0.0,0,0,-4.419323434854594,0,0.0,7,10007,
4,-1,none,3.562545115023868,11.941921622593817,1.6,29.4,0.0,0.0,0,0,-4.430528345974279,0,0.0,8,10008,
4,-1,none,3.5375952860124387,11.525809408455363,0.8,30.599999999999998,0.0,0.0,0,0,-4.270710674958208,0,0.0,9,10009,
4,-1,threshold,3.152755786054855,9.84660585794429,0.0,24.8,78.0,1.56,0,26,-2.9929743611773723,0,0.39,0,10000,
4,-1,threshold,3.23118880470697,10.167702533689065,0.2,25.8,78.0,1.56,0,26,-3.461707280292153,0,0.39,1,10001,
4,-1,threshold,3.2105789796412423,11.491755195655884,0.6,26.6,78.0,1.56,0,26,-3.4445569159123406,0,0.39,2,10002,
4,-1,threshold,3.133740072050564,11.036651673963425,0.6,24.8,72.0,1.44,0,24,-3.1674828704617806,0,0.36,3,10003,
4,-1,threshold,3.281135542277737,12.687421733424767,1.0,26.0,78.0,1.56,0,26,-3.3661445745766407,0,0.39,4,10004,
4,-1,threshold,3.208469249472352,11.098027011078912,0.6,25.2,87.0,1.74,0,29,-3.5302364813683793,0,0.435,5,10005,
4,-1,threshold,3.136281930640779,10.714678065666389,0.4,25.8,78.0,1.56,0,26,-3.1879344055742274,0,0.39,6,10006,
4,-1,threshold,3.2149662110419848,10.736123318520905,0.6,25.0,84.0,1.68,0,28,-3.589435812869241,0,0.42,7,10007,
4,-1,threshold,3.2210545204117773,11.08024275652167,0.2,24.0,75.0,1.5,0,25,-3.4187279916723434,0,0.375,8,10008,
4,-1,threshold,3.1763235036014876,10.473862392048252,0.8,24.8,84.0,1.68,0,28,-3.559738598739369,0,0.42,9,10009,
4,-1,calendar,2.5908932364903845,9.647813072072946,0.0,12.4,41.0,0.82,41,0,-0.9690529343463892,0,0.205,0,10000,
4,-1,calendar,2.630734180346554,9.247333244013515,0.0,14.2,40.0,0.8,40,0,-0.9310901472913424,0,0.2,1,10001,
4,-1,calendar,2.598328247033099,11.491755195655884,0.2,13.600000000000001,42.0,0.84,42,0,-1.0797336856368793,0,0.21,2,10002,
4,-1,calendar,2.5512655579363908,8.664392375717949,0.0,13.600000000000001,40.0,0.8,40,0,-0.9539188728702745,0,0.2,3,10003,
4,-1,calendar,2.651568235664753,8.787393983557077,0.0,13.0,42.0,0.84,42,0,-0.94960197281487,0,0.21,4,10004,
4,-1,calendar,2.6072712477557234,9.25143592459991,0.0,14.799999999999999,42.0,0.84,42,0,-0.9957006032957967,0,0.21,5,10005,
4,-1,calendar,2.5464277533089446,10.118507972322792,0.2,13.0,42.0,0.84,42,0,-0.9068512981508712,0,0.21,6,10006,
4,-1,calendar,2.6310580979730096,8.978540406273597,0.0,14.000000000000002,40.0,0.8,40,0,-1.0222522335437771,0,0.2,7,10007,
4,-1,calendar,2.622443130340237,10.10846694305709,0.2,12.8,41.0,0.82,41,0,-1.0620272741900192,0,0.205,8,10008,
4,-1,calendar,2.615987544252527,7.820530581617884,0.0,12.8,40.0,0.8,40,0,-0.8900085186624147,0,0.2,9,10009,
4,-1,mpc1,2.953663095829823,9.567667128157181,0.0,21.2,21.0,0.42,21,0,-1.025711915687848,0,0.105,0,10000,
4,-1,mpc1,3.001269512893299,9.541006790050028,0.0,22.6,21.0,0.42,21,0,-1.237172836005295,0,0.105,1,10001,
4,-1,mpc1,2.9924459223786317,11.491755195655884,0.2,22.2,21.0,0.42,21,0,-1.3635799383493614,0,0.105,2,10002,
4,-1,mpc1,2.9084027502291723,9.322694330981069,0.0,19.0,21.0,0.42,21,0,-1.189994472950534,0,0.105,3,10003,
4,-1,mpc1,3.0439088132734176,8.792608391901181,0.0,21.4,21.0,0.42,21,0,-1.0684845054684737,0,0.105,4,10004,
4,-1,mpc1,3.0165238463019053,9.25143592459991,0.0,22.8,21.0,0.42,21,0,-1.2437560546629784,0,0.105,5,10005,
4,-1,mpc1,2.92173405461293,8.82373781366874,0.0,22.400000000000002,21.0,0.42,21,0,-1.0449464949805687,0,0.105,6,10006,
4,-1,mpc1,3.0118639413194592,9.70762570240805,0.0,23.599999999999998,21.0,0.42,21,0,-1.232334791839592,0,0.105,7,10007,
4,-1,mpc1,2.9963527144610516,9.120557668710736,0.0,20.599999999999998,21.0,0.42,21,0,-1.208788562944931,0,0.105,8,10008,
4,-1,mpc1,2.973372201649396,9.327366945477825,0.0,21.4,21.0,0.42,21,0,-1.153341769654964,0,0.105,9,10009,
4,0,ppo,2.141312708603898,7.5921703119098005,0.0,6.2,57.0,1.14,57,0,-0.6929670299879407,0,0.285,0,10000,ppo_c4_s0
4,0,ppo,2.1714987583137826,8.70508019085569,0.0,6.2,58.0,1.16,58,0,-0.8000038636472018,0,0.29,1,10001,ppo_c4_s0
4,0,ppo,2.142135930374434,8.090691170922787,0.0,5.800000000000001,58.0,1.16,58,0,-0.7568935040075055,0,0.29,2,10002,ppo_c4_s0
4,0,ppo,2.1260024369842996,7.942361440380318,0.0,6.4,56.0,1.12,56,0,-0.7006733166517732,0,0.28,3,10003,ppo_c4_s0
4,0,ppo,2.2351861998499016,7.656018176469663,0.0,7.199999999999999,57.0,1.14,57,0,-0.6848437885962082,0,0.285,4,10004,ppo_c4_s0
4,0,ppo,2.1592210481679874,7.262072344350769,0.0,5.6000000000000005,59.0,1.18,59,0,-0.6949556340592538,0,0.295,5,10005,ppo_c4_s0
4,0,ppo,2.1129917054771696,7.123331653224757,0.0,7.000000000000001,58.0,1.16,58,0,-0.7601633285916634,0,0.29,6,10006,ppo_c4_s0
4,0,ppo,2.085046772635482,7.424748167952599,0.0,6.4,63.0,1.26,63,0,-0.7216654237753755,0,0.315,7,10007,ppo_c4_s0
4,0,ppo,2.1874161665857974,8.427218511339694,0.0,7.3999999999999995,58.0,1.16,58,0,-0.7885153263843396,0,0.29,8,10008,ppo_c4_s0
4,0,ppo,2.1609384616833744,7.353041992845202,0.0,6.0,57.0,1.14,57,0,-0.6583404516369935,0,0.285,9,10009,ppo_c4_s0
4,1,ppo,2.13285432944795,7.49421134595461,0.0,4.8,59.0,1.18,59,0,-0.6867707811608378,0,0.295,0,10000,ppo_c4_s1
4,1,ppo,2.1142232533113536,8.235635937843009,0.0,6.2,63.0,1.26,63,0,-0.7889792114043539,0,0.315,1,10001,ppo_c4_s1
4,1,ppo,2.0942185172264627,7.861831811532215,0.0,4.6,60.0,1.2,60,0,-0.7127431578739896,0,0.3,2,10002,ppo_c4_s1
4,1,ppo,2.0643315024847197,7.751895075864621,0.0,4.2,58.0,1.16,58,0,-0.6525546978363914,0,0.29,3,10003,ppo_c4_s1
4,1,ppo,2.1759145750248403,6.735576479218931,0.0,5.800000000000001,60.0,1.2,60,0,-0.6994448442149888,0,0.3,4,10004,ppo_c4_s1
4,1,ppo,2.222740208506225,8.659326909104713,0.0,6.4,55.0,1.1,55,0,-0.7190781961645167,0,0.275,5,10005,ppo_c4_s1
4,1,ppo,2.21557650105743,7.70629879878792,0.0,7.3999999999999995,52.0,1.04,52,0,-0.662423173918188,0,0.26,6,10006,ppo_c4_s1
4,1,ppo,2.206822710674343,7.704103637026934,0.0,5.800000000000001,55.0,1.1,55,0,-0.66484104534993,0,0.275,7,10007,ppo_c4_s1
4,1,ppo,2.250660377912747,7.032556096373634,0.0,6.6000000000000005,54.0,1.08,54,0,-0.6740767454807859,0,0.27,8,10008,ppo_c4_s1
4,1,ppo,2.1460963946182794,7.067520620075378,0.0,5.4,58.0,1.16,58,0,-0.6674619828501673,0,0.29,9,10009,ppo_c4_s1
4,2,ppo,2.0922541519195703,7.574075951062567,0.0,5.2,58.0,1.16,58,0,-0.7039810784666873,0,0.29,0,10000,ppo_c4_s2
4,2,ppo,2.2839345408427776,8.70508019085569,0.0,8.4,50.0,1.0,50,0,-0.7618492072838094,0,0.25,1,10001,ppo_c4_s2
4,2,ppo,2.07522571145192,6.658494546414382,0.0,5.0,58.0,1.16,58,0,-0.6277531570064141,0,0.29,2,10002,ppo_c4_s2
4,2,ppo,2.086351936893676,7.88233496036784,0.0,4.3999999999999995,54.0,1.08,54,0,-0.6645811650904477,0,0.27,3,10003,ppo_c4_s2
4,2,ppo,2.2480733705429623,7.403219105496055,0.0,6.6000000000000005,54.0,1.08,54,0,-0.6563277617807786,0,0.27,4,10004,ppo_c4_s2
4,2,ppo,2.1815514581225672,7.7995053863309245,0.0,7.3999999999999995,54.0,1.08,54,0,-0.7127442348055011,0,0.27,5,10005,ppo_c4_s2
4,2,ppo,2.225588580130016,7.700163059054745,0.0,6.800000000000001,50.0,1.0,50,0,-0.6841430891348259,0,0.25,6,10006,ppo_c4_s2
4,2,ppo,2.171562855762678,7.704103637026934,0.0,5.6000000000000005,56.0,1.12,56,0,-0.726089898758689,0,0.28,7,10007,ppo_c4_s2
4,2,ppo,2.339194315729039,9.045181149084133,0.0,7.3999999999999995,47.0,0.94,47,0,-0.7130601039625151,0,0.235,8,10008,ppo_c4_s2
4,2,ppo,2.1706884432910116,7.173631462073755,0.0,6.2,54.0,1.08,54,0,-0.6575027277047423,0,0.27,9,10009,ppo_c4_s2
4,3,ppo,2.2278414674157765,7.738769888865162,0.0,6.0,51.0,1.02,51,0,-0.6599763219812114,0,0.255,0,10000,ppo_c4_s3
4,3,ppo,2.2334651347315457,7.4395130490296175,0.0,7.8,51.0,1.02,51,0,-0.6465328061222408,0,0.255,1,10001,ppo_c4_s3
4,3,ppo,2.2061188060303762,7.802798022728389,0.0,7.199999999999999,52.0,1.04,52,0,-0.6932299238066298,0,0.26,2,10002,ppo_c4_s3
4,3,ppo,2.1120719767808787,7.872039317932045,0.0,5.6000000000000005,53.0,1.06,53,0,-0.6406797985536965,0,0.265,3,10003,ppo_c4_s3
4,3,ppo,2.2149022125096365,6.747469271500504,0.0,6.0,55.0,1.1,55,0,-0.6245169311737945,0,0.275,4,10004,ppo_c4_s3
4,3,ppo,2.220827061674514,8.659326909104713,0.0,6.4,53.0,1.06,53,0,-0.7071590313578235,0,0.265,5,10005,ppo_c4_s3
4,3,ppo,2.1906800668674493,7.865415696987972,0.0,7.199999999999999,51.0,1.02,51,0,-0.6989318396229796,0,0.255,6,10006,ppo_c4_s3
4,3,ppo,2.2563093285696376,7.421045639402881,0.0,6.4,51.0,1.02,51,0,-0.6347895721388362,0,0.255,7,10007,ppo_c4_s3
4,3,ppo,2.3148563078586606,8.149792476029424,0.0,7.199999999999999,48.0,0.96,48,0,-0.6754403072268579,0,0.24,8,10008,ppo_c4_s3
4,3,ppo,2.228599804265873,7.540336027074164,0.0,5.800000000000001,51.0,1.02,51,0,-0.6646784118072351,0,0.255,9,10009,ppo_c4_s3
4,4,ppo,2.142795932998985,7.140007823905005,0.0,4.8,55.0,1.1,55,0,-0.6535007766653829,0,0.275,0,10000,ppo_c4_s4
4,4,ppo,2.2232759367551393,8.70508019085569,0.0,7.6,52.0,1.04,52,0,-0.7172451623792644,0,0.26,1,10001,ppo_c4_s4
4,4,ppo,2.1211187166528624,7.5058660280036555,0.0,6.4,56.0,1.12,56,0,-0.6769714975012826,0,0.28,2,10002,ppo_c4_s4
4,4,ppo,2.1763359363963626,8.273174316191435,0.0,6.6000000000000005,49.0,0.98,49,0,-0.6613803992633934,0,0.245,3,10003,ppo_c4_s4
4,4,ppo,2.1943147127944234,8.159493341878669,0.0,5.800000000000001,57.0,1.14,57,0,-0.7303840271367061,0,0.285,4,10004,ppo_c4_s4
4,4,ppo,2.2574275912841837,7.7995053863309245,0.0,7.6,51.0,1.02,51,0,-0.6471182033743413,0,0.255,5,10005,ppo_c4_s4
4,4,ppo,2.2301724278674593,7.7070741322673895,0.0,8.0,49.0,0.98,49,0,-0.7149223489220925,0,0.245,6,10006,ppo_c4_s4
4,4,ppo,2.288664207138129,7.823964460631318,0.0,9.4,50.0,1.0,50,0,-0.7347347708291097,0,0.25,7,10007,ppo_c4_s4
4,4,ppo,2.2747247745548616,7.363361478177297,0.0,7.6,49.0,0.98,49,0,-0.6708183771731762,0,0.245,8,10008,ppo_c4_s4
4,4,ppo,2.2050318235054847,6.928244157236985,0.0,6.0,52.0,1.04,52,0,-0.6010477724417534,0,0.26,9,10009,ppo_c4_s4
4,5,ppo,2.2769707312681917,7.633338475445782,0.0,8.4,49.0,0.98,49,0,-0.6678616804749942,0,0.245,0,10000,ppo_c4_s5
4,5,ppo,2.2257788070194873,8.70508019085569,0.0,7.000000000000001,52.0,1.04,52,0,-0.7350451743511668,0,0.26,1,10001,ppo_c4_s5
4,5,ppo,2.2511929691480543,7.396252159223878,0.0,6.0,50.0,1.0,50,0,-0.6181115522691806,0,0.25,2,10002,ppo_c4_s5
4,5,ppo,2.1397931867816204,8.071501628544057,0.0,5.4,54.0,1.08,54,0,-0.6303316551155493,0,0.27,3,10003,ppo_c4_s5
4,5,ppo,2.260370639868225,7.66223502914266,0.0,6.6000000000000005,54.0,1.08,54,0,-0.6636227839757949,0,0.27,4,10004,ppo_c4_s5
4,5,ppo,2.2162824959412735,8.659326909104713,0.0,6.2,55.0,1.1,55,0,-0.7413352335319593,0,0.275,5,10005,ppo_c4_s5
4,5,ppo,2.2383447749341014,7.7268691915380865,0.0,6.6000000000000005,51.0,1.02,51,0,-0.7048790896681404,0,0.255,6,10006,ppo_c4_s5
4,5,ppo,2.2483804118108064,7.704103637026934,0.0,7.000000000000001,53.0,1.06,53,0,-0.6540762376114242,0,0.265,7,10007,ppo_c4_s5
4,5,ppo,2.231250234363415,7.8227546822326826,0.0,6.2,54.0,1.08,54,0,-0.7288914165043203,0,0.27,8,10008,ppo_c4_s5
4,5,ppo,2.145252962698494,6.822729129380763,0.0,6.2,56.0,1.12,56,0,-0.6595979261804583,0,0.28,9,10009,ppo_c4_s5
4,6,ppo,2.1594404175014024,7.533075931444496,0.0,5.4,55.0,1.1,55,0,-0.6644850535639566,0,0.275,0,10000,ppo_c4_s6
4,6,ppo,2.299238762924324,7.604321843490334,0.0,8.6,50.0,1.0,50,0,-0.7351899845886632,0,0.25,1,10001,ppo_c4_s6
4,6,ppo,2.21113609971742,8.090084403771442,0.0,8.799999999999999,53.0,1.06,53,0,-0.8047165039630175,0,0.265,2,10002,ppo_c4_s6
4,6,ppo,2.111481413371344,7.772602566573789,0.0,5.6000000000000005,54.0,1.08,54,0,-0.6854011926705339,0,0.27,3,10003,ppo_c4_s6
4,6,ppo,2.3376119357553033,8.147874933486998,0.0,8.0,51.0,1.02,51,0,-0.6829713210956785,0,0.255,4,10004,ppo_c4_s6
4,6,ppo,2.130606252896492,7.7995053863309245,0.0,6.4,58.0,1.16,58,0,-0.713828860524208,0,0.29,5,10005,ppo_c4_s6
4,6,ppo,2.179088503490603,7.77112075751485,0.0,6.800000000000001,54.0,1.08,54,0,-0.7257581635042193,0,0.27,6,10006,ppo_c4_s6
4,6,ppo,2.255505467353768,7.704103637026934,0.0,8.0,52.0,1.04,52,0,-0.6866480491219225,0,0.26,7,10007,ppo_c4_s6
4,6,ppo,2.244244208942383,8.10821519240745,0.0,7.199999999999999,52.0,1.04,52,0,-0.7120096336737793,0,0.26,8,10008,ppo_c4_s6
4,6,ppo,2.1563681797962366,7.0978814609496,0.0,5.4,55.0,1.1,55,0,-0.6451065897217569,0,0.275,9,10009,ppo_c4_s6
4,7,ppo,2.1758225518147984,7.477091013767837,0.0,6.4,54.0,1.08,54,0,-0.6448349093768247,0,0.27,0,10000,ppo_c4_s7
4,7,ppo,2.1762494523968097,7.757565160159105,0.0,8.0,55.0,1.1,55,0,-0.6905882253212621,0,0.275,1,10001,ppo_c4_s7
4,7,ppo,2.313972530252324,8.585777600554403,0.0,7.6,48.0,0.96,48,0,-0.6742357229128849,0,0.24,2,10002,ppo_c4_s7
4,7,ppo,2.142827901105832,7.981633168928078,0.0,5.2,53.0,1.06,53,0,-0.6405497909136019,0,0.265,3,10003,ppo_c4_s7
4,7,ppo,2.325761702678771,8.147874933486998,0.0,7.6,53.0,1.06,53,0,-0.6920656782075835,0,0.265,4,10004,ppo_c4_s7
4,7,ppo,2.2655490712234276,8.659326909104713,0.0,6.4,52.0,1.04,52,0,-0.7353008504030333,0,0.26,5,10005,ppo_c4_s7
4,7,ppo,2.286123649904348,7.529298282179566,0.0,8.0,48.0,0.96,48,0,-0.6694780977161194,0,0.24,6,10006,ppo_c4_s7
4,7,ppo,2.3475477195621344,7.373426760574417,0.0,10.2,48.0,0.96,48,0,-0.6653116780705335,0,0.24,7,10007,ppo_c4_s7
4,7,ppo,2.3941649919007624,8.261627920289122,0.0,8.0,46.0,0.92,46,0,-0.6553013439203677,0,0.23,8,10008,ppo_c4_s7
4,7,ppo,2.247260162430409,7.949488917098094,0.0,5.800000000000001,52.0,1.04,52,0,-0.6893390834022282,0,0.26,9,10009,ppo_c4_s7
4,8,ppo,2.1480389052052513,7.440760219272097,0.0,7.000000000000001,57.0,1.14,57,0,-0.6991464117540236,0,0.285,0,10000,ppo_c4_s8
4,8,ppo,2.1624922014351124,8.70508019085569,0.0,6.6000000000000005,58.0,1.16,58,0,-0.8097283403167422,0,0.29,1,10001,ppo_c4_s8
4,8,ppo,2.2415771381674374,7.363399260611964,0.0,8.799999999999999,53.0,1.06,53,0,-0.6998174192956732,0,0.265,2,10002,ppo_c4_s8
4,8,ppo,2.1513084660952555,7.765765658680019,0.0,5.800000000000001,56.0,1.12,56,0,-0.6950385523676901,0,0.28,3,10003,ppo_c4_s8
4,8,ppo,2.2129497079006515,7.523879085167238,0.0,5.6000000000000005,58.0,1.16,58,0,-0.6387080734636336,0,0.29,4,10004,ppo_c4_s8
4,8,ppo,2.2749681116492777,8.659326909104713,0.0,6.800000000000001,54.0,1.08,54,0,-0.7381207441496607,0,0.27,5,10005,ppo_c4_s8
4,8,ppo,2.1638859781405846,7.339233270975479,0.0,7.6,55.0,1.1,55,0,-0.708248432598371,0,0.275,6,10006,ppo_c4_s8
4,8,ppo,2.1382364735839396,7.111119192575464,0.0,6.4,59.0,1.18,59,0,-0.7144235713108078,0,0.295,7,10007,ppo_c4_s8
4,8,ppo,2.2400352938855623,7.363361478177297,0.0,6.4,54.0,1.08,54,0,-0.6923052885062322,0,0.27,8,10008,ppo_c4_s8
4,8,ppo,2.2098389426078975,7.491092874044066,0.0,6.0,55.0,1.1,55,0,-0.6900122812637989,0,0.275,9,10009,ppo_c4_s8
4,9,ppo,2.1003755576561587,7.429123676237677,0.0,5.4,57.0,1.14,57,0,-0.6562835410044522,0,0.285,0,10000,ppo_c4_s9
4,9,ppo,2.1013544344427144,8.70508019085569,0.0,5.800000000000001,59.0,1.18,59,0,-0.7294855478101971,0,0.295,1,10001,ppo_c4_s9
4,9,ppo,2.0448490378941484,7.258593402013061,0.0,4.2,63.0,1.26,63,0,-0.688119015784824,0,0.315,2,10002,ppo_c4_s9
4,9,ppo,1.9424876395899824,7.566834718149014,0.0,3.0,63.0,1.26,63,0,-0.6881063105655165,0,0.315,3,10003,ppo_c4_s9
4,9,ppo,2.17794421961337,7.5311242109641565,0.0,6.0,58.0,1.16,58,0,-0.7293219897264418,0,0.29,4,10004,ppo_c4_s9
4,9,ppo,2.158801976125756,8.659326909104713,0.0,5.2,58.0,1.16,58,0,-0.7048088205879993,0,0.29,5,10005,ppo_c4_s9
4,9,ppo,2.045879412030646,7.131904583827431,0.0,4.0,60.0,1.2,60,0,-0.6459899893473112,0,0.3,6,10006,ppo_c4_s9
4,9,ppo,2.0663516041511736,7.704103637026934,0.0,5.0,61.0,1.22,61,0,-0.720238893182066,0,0.305,7,10007,ppo_c4_s9
4,9,ppo,2.0907220010503433,9.119295703060107,0.0,3.5999999999999996,61.0,1.22,61,0,-0.7328952124844932,0,0.305,8,10008,ppo_c4_s9
4,9,ppo,2.1161605475626337,7.820530581617884,0.0,5.800000000000001,57.0,1.14,57,0,-0.7181917583595061,0,0.285,9,10009,ppo_c4_s9
4,0,a2c,2.0813189009237596,7.886855405878485,0.0,7.199999999999999,68.0,1.36,68,0,-0.8799693102952053,0,0.34,0,10000,a2c_c4_s0
4,0,a2c,2.100007295864396,8.04968639115372,0.0,7.8,69.0,1.38,69,0,-0.8248158799328172,0,0.345,1,10001,a2c_c4_s0
4,0,a2c,2.132321197405012,8.072958024948258,0.0,9.0,69.0,1.38,69,0,-0.9284289095549186,0,0.345,2,10002,a2c_c4_s0
4,0,a2c,2.01521673631987,8.057045540645007,0.0,6.800000000000001,70.0,1.4,70,0,-0.9295677909404532,0,0.35,3,10003,a2c_c4_s0
4,0,a2c,2.1535307532718706,8.326786362624848,0.0,6.0,71.0,1.42,71,0,-0.887787816987481,0,0.355,4,10004,a2c_c4_s0
4,0,a2c,2.1303935372398755,8.659326909104713,0.0,7.000000000000001,69.0,1.38,69,0,-0.8992149756619048,0,0.345,5,10005,a2c_c4_s0
4,0,a2c,2.058469661650911,7.264689749574685,0.0,7.3999999999999995,69.0,1.38,69,0,-0.8270942786384039,0,0.345,6,10006,a2c_c4_s0
4,0,a2c,2.1343047767216383,8.178128799487066,0.0,7.000000000000001,68.0,1.36,68,0,-0.8007317596331247,0,0.34,7,10007,a2c_c4_s0
4,0,a2c,2.0631617142276193,8.023393561744697,0.0,5.2,70.0,1.4,70,0,-0.8187215017343525,0,0.35,8,10008,a2c_c4_s0
4,0,a2c,2.0157139350774167,7.411707881256778,0.0,6.6000000000000005,78.0,1.56,75,1,-0.9095648311737616,0,0.39,9,10009,a2c_c4_s0
4,1,a2c,2.1445680077866887,7.886855405878485,0.0,6.800000000000001,69.0,1.38,69,0,-0.8528408225824646,0,0.345,0,10000,a2c_c4_s1
4,1,a2c,2.2037461905013678,8.70508019085569,0.0,9.2,67.0,1.34,67,0,-0.9722035054162562,0,0.335,1,10001,a2c_c4_s1
4,1,a2c,2.2446458723120295,8.515292257563065,0.0,9.4,63.0,1.26,63,0,-0.9372620863973109,0,0.315,2,10002,a2c_c4_s1
4,1,a2c,2.086304350269541,7.401660296768954,0.0,6.0,69.0,1.38,69,0,-0.81915619039768,0,0.345,3,10003,a2c_c4_s1
4,1,a2c,2.3062806878396707,8.2412755499929,0.0,8.6,64.0,1.28,64,0,-0.9136309412737167,0,0.32,4,10004,a2c_c4_s1
4,1,a2c,2.2415425727111,8.659326909104713,0.0,7.3999999999999995,66.0,1.32,66,0,-0.8621699337793628,0,0.33,5,10005,a2c_c4_s1
4,1,a2c,2.297702438037073,8.782841339109558,0.0,10.6,62.0,1.24,62,0,-0.9768951184344281,0,0.31,6,10006,a2c_c4_s1
4,1,a2c,2.113286104960691,7.111119192575464,0.0,6.800000000000001,71.0,1.42,71,0,-0.8406291202745487,0,0.355,7,10007,a2c_c4_s1
4,1,a2c,2.164885983433142,7.821440591137921,0.0,6.0,70.0,1.4,70,0,-0.8687091054315659,0,0.35,8,10008,a2c_c4_s1
4,1,a2c,2.0521714237519584,7.519681061579682,0.0,6.4,73.0,1.46,73,0,-0.8926748842784927,0,0.365,9,10009,a2c_c4_s1
4,2,a2c,2.1909675121549426,7.0276809401771105,0.0,7.3999999999999995,66.0,1.32,66,0,-0.7907661819177509,0,0.33,0,10000,a2c_c4_s2
4,2,a2c,2.1555342907301207,6.906869918752637,0.0,7.000000000000001,67.0,1.34,67,0,-0.7535632694332097,0,0.335,1,10001,a2c_c4_s2
4,2,a2c,2.1359006749797103,7.4696408771763245,0.0,7.6,68.0,1.36,68,0,-0.7780408099002112,0,0.34,2,10002,a2c_c4_s2
