#{"t_start": 1789367751.8976068, "env_id": "None"}
r,l,t
-7.227563,52,1.120391
-7.58,51,1.137802
-6.815068,52,1.154015
-7.227901,51,1.170483
-7.53,51,1.187722
-6.704429,51,1.204503
-6.665625,51,1.220825
-6.99,51,1.237578
-7.130705,51,1.253903
-7.54011,52,1.270704
-7.234894,51,1.287523
-7.18149,51,1.30431
-6.735493,51,1.320686
-7.328633,51,1.337544
-7.07,51,1.354064
-6.903404,51,1.372035
-6.920251,51,1.389728
-7.144326,51,1.406295
-6.800124,51,1.42376
-7.100066,51,1.441006
-7.0,52,1.46224
-6.892382,51,1.489888
-7.248557,52,1.518079
-6.782675,51,1.555755
-6.91576,51,1.584049
-7.361102,51,1.604946
-7.533364,51,1.626784
-7.250763,51,1.648315
-7.274814,51,1.6694
-7.23,51,1.690235
-7.034864,51,1.71159
-6.995794,51,1.7313
-7.151618,51,1.75103
-7.468695,51,1.768385
-6.978176,51,1.787395
-7.007195,51,1.805057
-7.235052,51,1.822133
-7.2014,51,1.838901
-6.820811,52,1.856139
-7.005041,51,1.872488
-6.983545,51,2.127081
-6.486696,51,2.145526
-6.958062,51,2.164096
-7.000859,51,2.182609
-6.899634,51,2.202051
-6.608265,51,2.219547
-7.180514,51,2.237545
-7.220961,51,2.254818
-6.523264,51,2.271438
-6.992346,52,2.287942
-7.320006,51,2.304786
-7.14453,51,2.321605
-7.27,51,2.33896
-7.35,51,2.355578
-6.977699,51,2.37172
-6.763698,51,2.388368
-7.189447,51,2.40508
-7.157659,51,2.421443
-6.900741,51,2.439055
-6.380274,51,2.455682
-7.17,51,2.472078
-6.752787,51,2.48805
-7.15098,52,2.504372
-6.983673,51,2.520606
-6.815669,51,2.536848
-6.39,51,2.55329
-7.160835,51,2.570081
-7.180337,51,2.586292
-7.667811,51,2.602373
-7.351668,51,2.619124
-7.41,52,2.635067
-6.949258,52,2.651957
-7.074262,51,2.668361
-7.235409,52,2.684904
-6.574734,51,2.701363
-7.122913,51,2.71758
