#{"t_start": 1789360523.008692, "env_id": "None"}
r,l,t
-1.948745,52,1.055159
-1.775933,51,1.08608
-1.999639,52,1.115732
-1.981715,51,1.144604
-1.907179,51,1.175029
-2.30006,51,1.203174
-2.579222,51,1.232797
-2.06758,51,1.262923
-1.887565,51,1.294111
-1.887706,52,1.325574
-1.817021,51,1.352739
-1.951157,51,1.37875
-2.005927,51,1.404519
-2.088945,51,1.430215
-2.028878,51,1.455915
-1.917952,51,1.483481
-1.982798,51,1.509239
-2.141547,51,1.534918
-2.171894,51,1.56064
-1.83036,51,1.586285
-2.180037,52,1.614075
-2.21337,51,1.639778
-1.804976,52,1.665856
-2.116745,51,1.690671
-1.939987,51,1.717594
-2.079028,51,1.744
-1.972492,51,1.768521
-2.118487,51,1.792869
-1.98717,51,1.819221
-1.972376,51,1.847057
-1.992981,51,1.875032
-1.965014,51,1.901082
-1.930707,51,1.926094
-2.247522,51,1.951118
-2.027763,51,1.976616
-1.823154,51,2.002961
-1.981155,51,2.028148
-2.258099,51,2.053431
-2.285981,52,2.079486
-1.945251,51,2.103926
-1.928694,51,2.129989
-1.79978,51,2.155625
-1.874552,51,2.18007
-1.945524,51,2.204617
-1.948881,51,2.230145
-1.874948,51,2.255603
-1.944401,51,2.283559
-2.012519,51,2.30855
-2.017246,51,2.334046
-2.004772,52,2.358844
-1.865967,51,2.383308
-2.167754,51,2.410004
-2.030141,51,2.435107
-2.27522,51,2.459434
-1.93153,51,2.48498
-1.913633,51,2.510581
-1.986259,51,2.537663
-2.246022,51,2.56323
-1.7505,51,2.58887
-1.893381,51,2.614418
-1.916872,51,2.640077
-2.257381,51,2.667419
-2.656002,52,2.69352
-1.890689,51,2.721167
-1.974344,51,2.749603
-1.917624,51,2.778218
-1.797744,51,2.80729
-1.903539,51,2.834508
-1.90725,51,2.860557
-2.120832,51,2.886381
-1.899437,52,2.912541
-1.901128,52,2.940247
-1.934027,51,2.966058
-2.054273,52,2.992204
-1.859066,51,3.018029
-2.435568,51,3.043758
-2.05945,51,3.071117
-1.932833,51,3.09695
-2.31988,52,3.121876
-2.434137,51,3.146642
-1.85667,51,3.171226
-1.817473,51,3.197307
-2.065709,52,3.222301
-1.843252,52,3.25075
-1.982778,51,3.280021
-1.930311,51,3.306949
-1.979574,51,3.33485
-1.937377,51,3.359654
-1.8676,51,3.384289
-1.898451,51,3.409682
-1.881866,51,3.434084
-1.835195,51,3.46405
-1.945938,51,3.491214
-2.091708,51,3.517222
-1.950767,51,3.541872
-2.010531,51,3.567818
-2.083606,51,3.594079
-2.064553,51,3.618572
-2.172245,52,3.644055
-2.164434,51,3.66873
-2.034216,51,3.693441
-2.168584,51,3.720151
-1.890582,51,3.745728
-2.242016,52,3.771614
-1.806794,52,3.797495
-2.090944,51,3.822955
-2.035189,51,3.852335
-2.097955,51,3.878301
-1.856495,51,3.904251
-2.007818,52,3.930603
-2.041936,51,3.956281
-1.972133,51,3.983892
-1.818411,51,4.011833
-2.16163,51,4.039032
-1.873755,51,4.066086
-1.956191,52,4.093422
-2.099687,51,4.120955
-2.05466,51,4.146705
-2.14081,52,4.172912
-1.852972,51,4.198749
-1.78744,51,4.224487
-2.199161,51,4.253158
-1.886524,51,4.282782
-1.886684,51,4.310289
-2.264072,51,4.33786
-1.904604,51,4.364556
-2.17613,51,4.39284
-1.723732,51,4.418714
-1.928832,51,4.444627
-2.024559,52,4.469677
-2.070905,51,4.494193
-2.043897,52,4.520761
-1.928206,51,4.54574
-2.05305,51,4.570298
-2.15314,51,4.594943
-1.858794,51,4.619625
-2.168433,52,4.646211
-1.976395,52,4.671108
-2.087051,51,4.695896
-2.024869,51,4.721338
-1.848166,51,4.749526
-2.01359,51,4.7781
-1.913701,51,4.804289
-2.0894,51,4.829968
-2.039162,51,4.854671
-1.9182,51,4.879123
-1.9677,51,4.907191
-2.106057,52,4.932759
-2.000687,51,4.957501
-1.85485,52,4.983001
-2.155763,51,5.009282
-1.982361,51,5.03571
-2.036412,51,5.060376
-2.248153,51,5.084759
-2.074041,51,5.109221
-1.968915,51,5.133672
-1.914042,51,5.159798
-1.991846,51,5.184311
