#{"t_start": 1789369079.942689, "env_id": "None"}
r,l,t
-5.379836,51,1.059824
-6.42332,51,1.078083
-6.816654,51,1.098183
-6.507913,51,1.117057
-5.75,51,1.135752
-6.400441,52,1.156042
-5.932984,51,1.178397
-6.071949,51,1.201487
-5.970654,52,1.222719
-6.385047,52,1.243244
-6.61,51,1.262416
-5.910857,51,1.282842
-6.510505,51,1.30338
-5.828272,51,1.322509
-6.077569,51,1.343928
-6.030353,51,1.36569
-5.828015,51,1.386158
-6.887133,51,1.407514
-6.34162,51,1.434656
-5.62976,51,1.457392
-6.05,51,1.477177
-6.312045,51,1.49715
-6.181637,51,1.517596
-6.684186,51,1.539498
-6.652308,51,1.560154
-6.213177,51,1.579416
-6.885053,51,1.598959
-6.341188,51,1.618404
-6.793549,52,1.637809
-5.968825,51,1.657095
-7.024512,52,1.67741
-6.74,51,1.696773
-5.955353,51,1.716122
-6.42,51,1.735615
-5.852469,52,1.755017
-5.96762,51,1.775248
-6.052555,51,1.794636
-6.536935,51,1.813778
-5.910148,51,1.833597
-6.113078,51,1.85288
-6.46296,51,2.220997
-6.714829,51,2.24068
-6.298114,51,2.260853
-6.192508,51,2.280796
-6.700007,51,2.301444
-5.993134,51,2.321766
-6.422652,51,2.341606
-6.101206,51,2.361166
-6.040434,52,2.381288
-6.619441,51,2.400178
-5.909077,51,2.420609
-7.14,51,2.439643
-6.430715,51,2.4585
-6.005787,51,2.477685
-5.925094,51,2.496369
-6.180149,51,2.515552
-6.590492,51,2.535142
-5.651231,52,2.555155
-5.942738,52,2.57522
-6.17275,51,2.595441
-6.220882,51,2.614892
-6.481241,52,2.634665
-5.76,51,2.654282
-6.478201,52,2.673545
-6.28,52,2.692747
-6.32,51,2.711973
-6.463948,51,2.730842
-6.603736,51,2.749674
-6.52267,51,2.768523
-5.892476,51,2.787644
-6.480488,51,2.807632
-6.037177,51,2.826297
-5.620595,51,2.845733
-6.76,51,2.86558
-6.446314,51,2.884911
-6.821868,52,2.904847
-7.064729,51,2.924523
-6.21277,52,2.945168
-6.013165,51,2.964294
-6.375248,51,2.98367
-6.523595,51,3.31142
-6.33,51,3.330942
-5.640162,51,3.350554
-6.571405,51,3.369902
