#{"t_start": 1789367751.897612, "env_id": "None"}
r,l,t
-6.96,51,1.120061
-6.767424,51,1.137345
-6.719272,51,1.153719
-7.151019,51,1.170035
-7.170183,51,1.186368
-7.115923,52,1.203556
-7.276905,51,1.219935
-6.946838,51,1.236221
-6.803506,52,1.25332
-7.439158,52,1.270713
-6.654431,51,1.286987
-7.215311,51,1.30395
-7.203994,51,1.321067
-6.813157,51,1.337211
-7.411329,51,1.353643
-7.268244,51,1.370738
-6.953679,51,1.388241
-7.210189,51,1.404747
-6.870053,51,1.421183
-6.688087,51,1.438946
-7.000516,51,1.457786
-6.78,51,1.492802
-7.016596,51,1.526514
-6.746398,51,1.572237
-7.061598,51,1.597349
-6.702597,51,1.617167
-7.030142,51,1.638075
-7.341962,51,1.657052
-7.118776,52,1.67988
-7.22,51,1.699781
-6.817281,52,1.72015
-6.595985,51,1.740211
-6.591558,51,1.759031
-6.791486,51,1.778782
-7.176896,52,1.796363
-6.901264,51,1.813908
-6.98,51,1.831242
-7.119876,51,1.847902
-6.802326,51,1.864393
-6.300231,51,1.880379
-7.007854,51,2.125387
-7.469394,51,2.143047
-7.203546,51,2.160372
-7.13,51,2.178409
-7.070042,51,2.197752
-6.725594,51,2.215733
-7.225359,51,2.233729
-6.898435,51,2.250966
-7.189291,52,2.267778
-6.571506,51,2.284453
-6.95,51,2.301352
-6.741635,51,2.317904
-7.400033,51,2.334295
-7.103071,51,2.351128
-7.130087,51,2.368378
-7.38,51,2.384749
-7.41,51,2.401231
-7.132915,52,2.418195
-6.62,52,2.435641
-7.271549,51,2.452276
-7.013366,51,2.468055
-7.010011,52,2.484866
-6.857165,51,2.501506
-7.444072,52,2.518188
-7.280301,52,2.535911
-6.995493,51,2.55255
-7.21192,51,2.568827
-7.148279,51,2.585348
-6.890105,51,2.601523
-6.982214,51,2.61779
-6.977021,51,2.634034
-7.440117,51,2.650355
-7.117808,51,2.666781
-6.701621,51,2.683523
-6.753148,51,2.700048
-7.063607,52,2.716896
-6.91,51,2.733185
-7.354776,52,2.749395
-6.670438,51,2.765507
-6.524814,51,2.782202
-7.192233,51,2.975928
-7.26279,51,2.992472
-6.746583,51,3.009061
-6.812427,51,3.029319
-7.391092,51,3.05058
-7.000254,51,3.068337
-7.069604,51,3.086059
-7.125916,51,3.102828
-6.797758,51,3.119605
-6.92288,51,3.136487
-6.943996,51,3.15399
-6.987179,51,3.170334
-7.1,51,3.186913
-7.005722,51,3.202778
-7.31389,51,3.219855
-7.196231,51,3.237118
-7.180511,51,3.253701
-7.223086,52,3.270338
-7.010133,51,3.287013
-7.11,51,3.303317
-6.824967,51,3.319522
-6.856671,51,3.336228
-6.910011,51,3.352758
-7.020001,52,3.369373
-7.229285,51,3.38548
-7.24944,52,3.401783
-7.080629,51,3.418486
-6.642692,51,3.434855
-6.94006,52,3.451489
-6.992429,51,3.467429
-7.554716,51,3.48394
-7.20203,51,3.501143
-7.160481,51,3.520699
-7.425794,51,3.539012
-7.053952,51,3.557714
-6.74914,51,3.574919
-7.382206,51,3.591675
-6.838715,51,3.608061
-7.020134,52,3.62549
-6.182375,51,3.64322
-6.817335,51,3.837838
-6.975721,51,3.854913
-6.780255,51,3.871827
-6.986942,51,3.888321
-7.152072,51,3.90478
-7.093353,51,3.921182
-6.990222,51,3.937655
-7.13,51,3.954144
-7.22,51,3.971213
-7.225088,51,3.988149
-6.864126,51,4.004642
-7.143706,51,4.02136
-6.535223,51,4.037478
-6.877558,51,4.053571
-6.870464,51,4.06974
-7.270747,51,4.085753
-7.24834,51,4.102274
-7.407589,51,4.119393
-6.993102,51,4.135725
-7.195676,51,4.152422
-7.290433,52,4.169331
-7.06927,51,4.185082
-7.540556,51,4.201689
-6.903307,51,4.217891
-7.383041,51,4.234323
-7.03936,51,4.25076
-7.263016,51,4.267228
-7.279912,52,4.284784
-6.524145,51,4.301102
-7.14,51,4.317209
-7.403627,52,4.333766
-7.257278,51,4.350516
-7.260103,52,4.367853
-6.96,51,4.383732
-6.95325,51,4.39996
-6.912395,51,4.416014
