#{"t_start": 1789361003.422401, "env_id": "None"}
r,l,t
-3.513876,52,1.267043
-3.532055,51,1.321229
-3.680148,52,1.381179
-3.754746,51,1.439824
-3.654227,51,1.505788
-3.556722,51,1.567648
-3.710257,51,1.625773
-3.573298,51,1.682652
-3.557253,51,1.739623
-3.689389,52,1.805145
-3.544133,51,1.864777
-3.456917,51,1.923579
-3.540512,51,1.982153
-3.468191,51,2.040813
-3.469773,51,2.101502
-3.533894,51,2.17265
-3.597657,51,2.234948
-3.558343,51,2.294654
-3.619714,51,2.352258
-3.579079,51,2.409975
-3.54032,52,2.474651
-3.45393,51,2.532331
-3.654181,52,2.590253
-3.45043,51,2.648651
-3.533785,51,2.706779
-3.601338,51,2.772895
-3.48682,51,2.831422
-3.477424,51,2.891203
-3.620111,51,2.945981
-3.531805,51,3.002173
-3.590455,51,3.061884
-3.663417,51,3.11587
-3.359688,51,3.176307
-3.435278,51,3.240277
-3.559837,51,3.305022
-3.453575,51,3.372113
-3.547716,51,3.435077
-3.491393,51,3.493658
-3.864272,52,3.549478
-3.450709,51,3.606815
-3.561545,51,3.671235
-3.43224,51,3.729881
-3.649038,51,3.789018
-3.530707,51,3.847317
-3.492183,51,3.905751
-3.436846,51,3.961769
-3.376671,51,4.026208
-3.410112,51,4.085322
-3.733923,51,4.144673
-3.587606,52,4.203981
-3.411691,51,4.264513
-3.452021,51,4.33054
-3.523722,51,4.39065
-3.353859,51,4.44958
-3.519964,51,4.507979
-3.44917,51,4.566846
-3.584431,51,4.632009
-3.528894,51,4.689341
-3.410587,51,4.746875
-3.626732,51,4.804229
-3.52394,51,4.86137
-3.513529,51,4.924716
-3.563676,52,4.982967
-3.619414,51,5.041277
-3.638966,51,5.098259
-3.540797,51,5.155331
-3.568035,51,5.219729
-3.553622,51,5.2801
-3.383929,51,5.338056
-3.447665,51,5.397987
-3.630089,52,5.459961
-3.380384,52,5.525153
-3.396719,51,5.581263
-3.571818,52,5.636818
-3.655073,51,5.694719
-3.375057,51,5.750614
-3.390248,51,5.809696
-3.500883,51,5.862102
-3.575767,52,5.916721
-3.580397,51,5.969664
-3.327227,51,6.029023
-3.267009,51,6.090005
-3.516504,52,6.147947
-3.57456,52,6.203387
