#{"t_start": 1789404740.7338939, "env_id": "None"}
r,l,t
-1.579558,51,1.087845
-1.661191,51,1.114125
-1.995105,52,1.140863
-1.714402,51,1.166719
-1.580988,51,1.193911
-1.847108,51,1.219671
-1.666253,51,1.248189
-1.635723,51,1.2778
-1.78034,51,1.307461
-1.903798,51,1.337263
-1.774019,51,1.366747
-1.616891,51,1.396841
-1.406371,51,1.428436
-1.548275,51,1.458234
-1.680402,51,1.48804
-2.368168,51,1.518448
-1.747408,51,1.549741
-2.539212,51,1.581087
-1.534484,51,1.611382
-1.558948,51,1.641517
-2.23739,51,1.670108
-1.944725,52,1.69641
-1.635757,52,1.72347
-1.654455,51,1.749307
-1.626926,51,1.775023
-1.618442,52,1.801149
-2.026113,51,1.82697
-2.178112,51,1.85406
-2.582683,51,1.880703
-1.781107,51,1.908695
-1.633434,51,1.938321
-2.087495,51,1.970716
-1.859482,51,1.999177
-1.653541,51,2.026355
-1.841012,51,2.052518
-2.006446,51,2.078615
-1.471593,51,2.104634
-1.889533,51,2.130338
-1.43531,52,2.156983
-1.782099,51,2.182874
-2.408287,51,2.500857
-1.976346,51,2.527412
-1.739865,51,2.556825
-1.654481,51,2.586042
-2.282914,51,2.615443
-1.629756,52,2.645763
-1.720562,51,2.675456
-1.529848,51,2.705605
-2.262524,52,2.737047
-1.917055,51,2.767298
-1.943713,52,2.797814
-2.078924,51,2.828043
-1.422288,51,2.858496
-1.635022,51,2.888159
-1.683344,51,2.917837
-1.704146,51,2.947915
-1.95846,51,2.978689
-1.848697,51,3.008729
-1.54304,51,3.046829
-1.705084,52,3.077777
-2.115488,51,3.108027
-1.597754,51,3.137694
-1.790999,51,3.167029
-1.952098,51,3.196531
-1.645063,51,3.225841
-1.839931,51,3.257087
-1.697475,51,3.28714
-1.424214,52,3.316474
-2.098629,51,3.342409
-1.897167,52,3.368729
-1.97539,51,3.39459
-1.312294,51,3.420276
-1.825444,51,3.446073
-1.597109,51,3.471652
-1.636128,51,3.497286
-1.363892,51,3.523053
-1.451565,51,3.54979
-1.432188,51,3.578075
-1.981281,51,3.605006
-1.809374,51,3.631093
-2.698927,51,3.942141
-1.907173,51,3.968287
-1.478681,51,3.994071
-1.332416,51,4.021346
-1.894407,51,4.047956
-2.684995,51,4.074355
-1.420142,51,4.100847
-1.479581,51,4.126865
-2.238064,51,4.152916
-1.826349,51,4.178834
-2.603242,51,4.205064
-1.704417,51,4.232792
-1.783886,52,4.259293
-2.336823,51,4.285113
-1.682543,51,4.310797
-1.827857,51,4.336516
-1.725217,51,4.363977
-1.864138,51,4.39292
-1.525639,51,4.42242
-1.853721,52,4.459027
-1.91925,51,4.48914
-1.68424,51,4.517931
-1.77721,52,4.547418
-1.453796,51,4.577588
-1.633874,51,4.60729
-2.212421,51,4.637291
-1.86858,51,4.667206
-1.799132,51,4.696963
-1.960335,51,4.725827
-1.816968,51,4.754328
-1.44827,51,4.783819
-1.798465,51,4.809514
-1.922347,52,4.837749
-1.902084,51,4.865195
-1.817779,51,4.893641
-2.270575,51,4.920789
-1.777947,51,4.949074
-1.527373,51,4.977731
-1.400103,52,5.008228
-2.62024,51,5.034057
-2.35805,51,5.31259
-1.393775,51,5.338493
-2.043289,51,5.364158
-2.106924,51,5.389466
-2.130578,51,5.415131
-1.703652,51,5.440762
-1.280347,52,5.472131
-1.720962,51,5.498096
-2.315347,51,5.52556
-1.981671,51,5.557716
-2.115522,51,5.59424
-1.622097,51,5.623099
-1.578358,51,5.652612
-1.876434,51,5.683341
-1.759576,51,5.714252
-1.421036,52,5.744893
-1.803905,52,5.877938
-1.679428,51,5.907435
-1.37069,51,5.935106
-1.252947,52,5.966828
-2.125104,52,5.995565
-1.36041,51,6.024728
-2.254539,51,6.053521
-1.70607,51,6.079891
-1.700606,51,6.105643
-2.042141,51,6.131433
-1.55209,51,6.157106
-1.526743,51,6.182759
-1.894204,51,6.208401
-1.59794,52,6.234512
-1.395805,51,6.26005
-1.494444,51,6.285535
-1.759912,51,6.31117
-1.547262,51,6.338016
-1.5256,51,6.3637
-2.418104,51,6.389243
-1.396396,51,6.414756
-1.482661,51,6.440183
-1.819791,51,6.466023
-1.428159,51,6.491642
-1.467222,51,6.770363
-1.554444,51,6.796128
-1.697996,51,6.821624
-1.816097,51,6.847241
-1.546377,51,6.872951
-2.132134,52,6.899131
-1.149959,51,6.924757
-1.74749,51,6.950395
-1.803531,51,6.976039
-1.210083,51,7.001749
-1.586589,52,7.027969
-1.686099,51,7.05363
-1.544239,52,7.07962
-1.660151,52,7.105559
-1.329489,51,7.130955
-2.10427,51,7.156584
-1.44158,51,7.18197
-1.692223,51,7.207255
-1.316194,51,7.232702
-1.995065,51,7.258184
-1.78238,51,7.283636
-1.457676,52,7.30958
-1.494966,52,7.33572
-1.565876,52,7.36175
-1.799713,51,7.387178
-1.620828,52,7.413177
-1.680915,51,7.438719
-1.480657,52,7.468625
-1.438412,51,7.494575
-1.718571,51,7.520266
-1.751281,51,7.549022
-1.365524,52,7.57791
-1.395974,51,7.604138
-1.698537,51,7.630181
-1.354549,51,7.655946
-1.754235,51,7.681603
-1.570382,52,7.707674
-1.425948,51,7.733241
-1.443026,52,7.759451
-1.763424,51,7.785082
-1.634924,51,8.068525
-1.71239,51,8.09405
-1.767239,51,8.119697
-1.250795,51,8.145478
-1.917022,51,8.171315
-1.607362,51,8.196971
-2.222752,51,8.222627
-1.582667,51,8.248156
-2.39728,51,8.273702
-1.825486,52,8.299924
-1.526934,51,8.32544
-1.937041,51,8.351048
-1.490842,51,8.376579
-1.739105,51,8.401964
-1.454222,51,8.427539
-1.757443,51,8.453003
-1.393468,51,8.478323
-1.521157,52,8.504185
-1.839832,51,8.529468
-2.131811,51,8.554972
-1.371967,52,8.581181
-2.304208,51,8.606971
-1.470239,51,8.632561
-1.705993,51,8.658203
-1.522403,51,8.683779
-2.019025,51,8.711173
-1.799812,52,8.739209
-1.391768,52,8.774834
-1.522118,52,8.803102
-1.470974,52,8.829807
-1.486351,51,8.855766
