#{"t_start": 1789364645.746722, "env_id": "None"}
r,l,t
-1.784817,51,1.036204
-2.402191,51,1.058686
-1.588746,50,1.08066
-1.278575,52,1.103248
-1.616597,51,1.126564
-1.690669,51,1.148768
-1.722646,51,1.170832
-1.877642,51,1.192797
-2.308749,51,1.220482
-2.134707,51,1.246
-1.592025,51,1.269811
-1.408169,51,1.292315
-1.877793,52,1.31622
-1.431798,52,1.339138
-1.530499,51,1.362071
-1.698238,52,1.385051
-1.873655,51,1.407544
-1.737672,51,1.429853
-1.88483,52,1.45254
-1.696004,51,1.474803
-1.338146,51,1.498226
-1.42461,51,1.521977
-1.904011,51,1.54512
-1.923294,51,1.56778
-1.514289,52,1.594878
-1.722117,51,1.620749
-2.083759,51,1.645137
-1.830295,51,1.668761
-2.206731,51,1.69226
-1.627846,51,1.715075
-2.372381,51,1.740969
-1.67994,51,1.76391
-1.363084,51,1.786484
-2.197254,51,1.809227
-1.81749,51,1.83278
-1.351433,51,1.856572
-2.02451,51,1.87922
-1.607127,51,1.901642
-1.731976,51,1.924036
-1.359579,50,1.946014
-2.042745,50,2.202803
-1.334887,51,2.224079
-1.702917,50,2.245826
-1.255904,50,2.266227
-1.762961,51,2.286647
-1.47503,51,2.307238
-1.682283,51,2.328677
-1.475182,51,2.348788
-1.728386,51,2.370953
-1.51109,50,2.392617
-1.298267,51,2.413007
-1.47631,52,2.434185
-1.64557,51,2.454392
-1.834344,51,2.474075
-1.666227,50,2.494859
-2.006538,51,2.515881
-2.012304,52,2.538399
-1.892513,52,2.560891
-1.898086,51,2.582955
-1.497757,52,2.605431
-1.563409,51,2.62754
-1.996819,51,2.651823
-1.745572,52,2.680663
-1.645324,51,2.70399
-1.328543,51,2.727338
-1.451942,50,2.749316
-1.736588,52,2.771958
-2.348831,51,2.794793
-2.057657,50,2.816986
-1.912814,51,2.839297
-1.672876,51,2.861552
-1.476736,51,2.885891
-1.605306,51,2.909737
-1.500216,51,2.932172
-1.927382,50,2.955175
-1.591777,51,2.979524
-1.729999,52,3.002433
-2.114243,51,3.024722
-1.8953,52,3.048739
-1.638501,51,3.071112
-1.848173,51,3.325689
-1.91224,51,3.35197
-1.755789,51,3.374346
-1.63983,51,3.396522
-1.139878,51,3.418688
-1.991784,51,3.44084
-1.77907,51,3.463046
-1.441142,50,3.484845
-1.507299,50,3.506764
-1.524262,51,3.528846
-1.609563,51,3.550944
-1.333052,50,3.572624
-1.540375,51,3.594747
-1.691976,51,3.620509
-1.559133,51,3.642742
-1.524556,51,3.665088
-1.629352,51,3.687192
-2.51474,51,3.709307
-1.46393,51,3.731693
-2.03779,51,3.755896
-1.506562,51,3.778167
-1.606891,52,3.801585
-1.244757,51,3.823923
-1.908786,52,3.847566
-1.675322,52,3.871097
-1.728498,51,3.894746
