#{"t_start": 1789363041.607059, "env_id": "None"}
r,l,t
-1.935152,51,0.935934
-1.342246,51,0.948041
-1.904843,51,0.960188
-1.598206,51,0.972092
-1.821704,51,0.984139
-1.657571,52,0.997503
-2.003048,51,1.009487
-1.560547,51,1.021656
-1.743844,52,1.033858
-1.326862,52,1.046245
-1.274879,51,1.05821
-1.614478,51,1.070155
-1.822897,51,1.082139
-1.673806,51,1.093991
-1.368443,51,1.105912
-1.618128,51,1.117822
-2.205583,51,1.129675
-1.601738,51,1.141612
-2.263511,51,1.153433
-2.521581,51,1.165554
-1.927161,51,1.177412
-1.789254,51,1.189342
-1.482766,51,1.2011
-1.81445,51,1.213287
-1.722562,51,1.228844
-1.728263,51,1.241766
-1.566128,51,1.254683
-1.572985,51,1.266663
-2.22078,52,1.278903
-2.523525,51,1.290831
-1.577339,52,1.302958
-1.890391,51,1.314869
-1.979706,51,1.326736
-1.645269,51,1.338551
-1.852465,52,1.350665
-1.516301,51,1.362479
-1.856347,51,1.374975
-1.379134,51,1.386998
-1.570761,51,1.39897
-1.637655,51,1.411246
-1.887251,51,1.423194
-2.576804,51,1.434994
-1.440592,51,1.446895
-1.87669,51,1.458692
-1.416794,51,1.470585
-1.610525,51,1.481128
-1.61364,51,1.492666
-1.783256,51,1.503741
-1.809901,52,1.515196
-1.766488,51,1.52728
-1.720974,51,1.539156
-1.784322,51,1.550991
-1.508118,51,1.565458
-1.48419,51,1.577487
-1.729628,51,1.589365
-1.863427,51,1.601222
-1.7535,51,1.613132
-1.819176,52,1.625295
-1.905036,52,1.637394
-1.630813,51,1.648444
-1.805725,51,1.659483
-1.472298,52,1.671536
-1.679106,51,1.683342
-1.518821,52,1.695301
-1.784319,52,1.706182
-2.142758,51,1.717877
-1.501081,51,1.729715
-1.94509,51,1.74081
-1.819646,51,1.752043
-1.75608,51,1.763824
-1.969901,51,1.775674
-1.396543,51,1.787671
-1.783116,51,1.799654
-1.652948,51,1.811437
-2.523275,51,1.822157
-1.846851,52,1.832974
-2.046492,51,1.844199
-1.347452,52,1.856345
-1.710416,51,1.868359
-2.083906,51,1.880079
-1.593233,51,1.890829
-1.940983,51,1.90252
-2.269381,51,1.913383
-1.93308,51,1.923962
-1.644401,51,1.934956
-2.478277,51,1.946484
-2.268623,51,1.957054
-2.036006,51,1.967607
-2.138479,51,1.979045
-1.211789,51,1.990138
-1.680377,51,2.000669
-2.165381,51,2.011377
-1.555421,51,2.023262
-1.441695,51,2.033806
-1.40348,51,2.045202
-1.971203,51,2.056234
-1.597244,51,2.06682
-2.061319,52,2.077696
-1.747784,51,2.089399
-1.827799,51,2.099957
-1.758199,51,2.110489
-1.744258,51,2.121672
-1.292034,51,2.132904
-1.47338,52,2.143845
-2.494745,51,2.155632
-1.994449,52,2.166435
-1.735258,51,2.176974
-1.782727,51,2.188327
-1.994784,52,2.199884
-1.520757,51,2.210703
-2.120495,51,2.222354
-1.758685,51,2.232894
-1.67252,51,2.243485
-2.294568,51,2.25474
-2.138687,51,2.265956
-1.645799,51,2.276512
-1.503086,51,2.287096
-2.321482,51,2.299035
-1.938578,52,2.30997
-2.153294,51,2.321877
-1.76839,51,2.333297
-1.631363,51,2.34394
-1.711781,51,2.354682
-1.727671,51,2.366584
-1.90523,51,2.377296
-1.696426,51,2.387968
-1.481982,51,2.399299
-1.820891,51,2.410602
-1.957805,51,2.421232
-1.904005,51,2.431788
-1.607466,51,2.443606
-2.141749,51,2.455458
-1.785743,51,2.46645
-1.369697,51,2.477114
-1.904593,51,2.488156
-1.700888,51,2.499757
-1.729904,51,2.510681
-1.500154,51,2.522431
-1.387908,51,2.533031
-1.792302,51,2.54468
-1.806822,52,2.555907
-1.695097,51,2.566578
-2.339853,51,2.577547
-1.541399,51,2.589186
-1.496482,51,2.599865
-2.171838,51,2.612415
-1.512159,51,2.623173
-1.939408,52,2.634911
-1.427226,51,2.646023
-2.044791,51,2.657114
-1.953994,52,2.669343
-1.84055,51,2.681001
-2.461465,52,2.691975
-1.725231,51,2.703842
-1.673016,51,2.71464
-1.697961,51,2.7253
-1.57059,51,2.73665
-1.938033,51,2.748082
-1.729133,51,2.758683
-1.499231,52,2.769502
-1.974838,51,2.781209
-1.98201,51,2.792084
-1.843318,51,2.802689
-1.643122,51,2.81364
-1.727811,51,2.825485
-2.00219,51,2.837214
-1.735446,51,2.84778
-1.945461,52,2.859582
-2.009485,51,2.871445
-1.415373,51,2.882515
-2.191917,51,2.893573
-1.616369,51,2.905351
-1.922052,51,2.917216
-1.484066,51,2.929013
-2.154167,51,2.940813
-1.364429,51,2.952628
-1.590122,51,2.964471
-2.126632,51,2.976347
-1.399966,51,2.988198
-1.496773,51,3.000044
-2.108916,52,3.012103
-1.835195,52,3.024143
-1.906609,51,3.036115
-2.114393,51,3.047956
-2.310706,51,3.059787
-1.746633,52,3.071811
-1.46207,51,3.083607
-2.022858,51,3.095318
-1.383749,51,3.107116
-1.722846,52,3.11914
-1.615291,51,3.132565
-1.371275,51,3.144529
-1.736485,51,3.158771
-1.580094,51,3.172584
-2.126245,51,3.185789
-1.702725,51,3.228478
-1.858654,51,3.258491
-2.276475,51,3.28955
-1.479293,52,3.320662
-1.669598,51,3.356321
-2.576036,51,3.388192
-2.000853,51,3.418214
-2.381182,51,3.450668
-1.615972,51,3.483353
-2.002956,52,3.51521
-1.981859,51,3.549049
-1.898572,51,3.579523
-1.559978,52,3.611461
-2.386386,51,3.645842
-1.86437,51,3.679648
-1.750244,51,3.711094
-2.141626,51,3.741003
-1.562523,51,3.778809
-1.683725,51,3.820162
-1.603255,51,3.854575
-1.700857,51,3.885486
-2.008156,51,3.916789
-1.347772,51,3.947861
-2.298367,51,3.978685
-1.925489,51,4.008492
-1.568118,51,4.041125
-1.848853,51,4.073164
-2.017277,51,4.102822
-1.794984,51,4.130962
-1.428267,51,4.159544
-1.955815,51,4.18785
-1.682774,52,4.216715
-1.441362,52,4.246261
-2.16433,51,4.276157
-1.603435,51,4.302878
-1.936641,52,4.330853
-1.722232,51,4.361874
-1.929865,51,4.390473
-1.871472,52,4.420558
-1.836013,51,4.449684
-1.678172,51,4.477492
-1.252182,51,4.508369
-1.962158,51,4.540093
