#{"t_start": 1787846801.4413419, "env_id": "None"}
r,l,t
-8.157785,52,0.703415
-8.706361,51,0.740381
-9.0356,51,0.776831
-8.209728,51,0.813155
-7.549176,51,0.849649
-7.805108,51,0.886888
-8.377107,51,0.923425
-8.484705,51,0.959706
-8.242351,51,0.996043
-7.961523,51,1.032423
-8.234579,51,1.068666
-7.93706,51,1.104902
-8.566258,51,1.142436
-8.216322,51,1.179254
-7.705959,51,1.2158
-8.276626,51,1.25212
-8.422735,51,1.288431
-8.573844,51,1.324663
-8.125729,51,1.360944
-8.337431,51,1.397381
-8.130208,51,1.433719
-8.091852,51,1.470012
-8.14385,51,1.506188
-8.185774,51,1.542561
-8.395853,52,1.579553
-7.620249,52,1.616412
-8.380084,51,1.65269
-7.666348,51,1.688972
-7.496686,51,1.725157
-8.153035,51,1.761325
-7.888743,51,1.79765
-8.355429,51,1.833953
-8.26096,51,1.870318
-7.724112,51,1.907028
-7.735052,51,1.943244
-8.186444,51,1.979802
-7.955726,51,2.015942
-7.7151,51,2.052046
-8.474125,51,2.088294
-7.63008,51,2.124488
-8.561833,51,2.371533
-7.618836,51,2.407875
-7.99326,51,2.444083
-8.702124,51,2.480603
-8.356266,52,2.51773
-8.490774,52,2.554637
-8.06253,51,2.590785
-8.663013,51,2.626956
-8.124862,51,2.663115
-7.947535,51,2.699269
-8.349514,51,2.735441
-8.100554,51,2.771539
-8.439667,51,2.80764
-8.467009,51,2.843754
-8.559299,51,2.880001
-8.623728,51,2.916151
-8.06598,51,2.952321
-7.662772,52,2.989278
-8.268115,51,3.025329
-8.362079,51,3.061423
-7.684264,51,3.097452
-8.379146,52,3.134254
-7.6632,51,3.170348
-8.141391,51,3.206434
-8.330539,51,3.242484
-7.937634,51,3.278474
-7.977293,51,3.314506
-8.242085,51,3.350697
-7.734878,51,3.387126
-8.397872,51,3.42334
-8.434935,51,3.459446
-8.018474,52,3.496276
-8.044864,51,3.532419
-8.113673,51,3.568472
-8.142886,51,3.604544
-8.032442,51,3.640494
-8.568715,51,3.676582
-8.388273,51,3.712759
-8.105064,51,3.748806
-8.036082,51,3.784819
-8.205397,51,4.015276
-8.115401,51,4.05175
-8.055977,51,4.08803
-8.22287,51,4.12427
-7.820302,51,4.161019
-7.985212,51,4.197203
-8.174563,51,4.233393
-8.705625,51,4.269588
-8.229836,51,4.305687
-8.202985,51,4.341737
-8.388647,52,4.378561
-8.211314,51,4.414739
-8.245905,51,4.452479
-8.089982,51,4.489248
-7.935477,51,4.525462
-7.966542,51,4.562432
-8.09289,51,4.599096
-8.264795,51,4.635495
-8.230227,51,4.671856
-8.533436,52,4.709023
-8.583696,51,4.745468
-7.837488,51,4.781927
-8.089149,51,4.818239
-8.327545,51,4.854495
-8.8534,51,4.890896
-7.506853,51,4.9274
-8.208887,51,4.963777
-8.158403,51,5.000102
-7.882551,51,5.03636
-8.829951,51,5.07264
-8.199514,51,5.10928
-8.18323,51,5.145543
-8.492774,51,5.181822
-7.821739,51,5.21814
-8.016849,52,5.255229
-7.484261,51,5.291611
-8.547043,51,5.32793
-8.405563,51,5.364227
-7.535316,51,5.400771
-8.159149,51,5.436992
-7.785692,51,5.666523
-7.870453,51,5.70287
-8.474869,51,5.738976
-8.304758,52,5.775906
-7.796572,51,5.812147
-7.827997,51,5.848354
-8.643711,51,5.884464
-7.587575,51,5.920558
-8.577716,52,5.957402
-7.857726,51,5.993426
-7.736409,51,6.029516
-8.41044,51,6.06557
-8.244353,51,6.101627
-8.291833,51,6.137714
-8.338205,51,6.173886
-7.753662,51,6.210595
-7.885147,51,6.246924
-8.031991,51,6.283283
-8.703917,51,6.319434
-8.987523,51,6.355759
-8.569929,51,6.391897
-8.129873,51,6.428045
-8.20308,52,6.464879
-7.844813,51,6.501093
-8.140517,51,6.537209
-8.37499,51,6.573463
-8.248667,51,6.609808
-8.7361,51,6.645863
-7.922063,51,6.681921
-8.180738,51,6.718017
-8.764858,51,6.75409
-7.908844,51,6.790115
-7.615734,52,6.826934
-7.987598,51,6.8638
-8.504722,51,6.900106
-8.082429,52,6.937007
-8.48178,51,6.973171
-7.588759,51,7.009166
-8.454519,51,7.045276
-8.433861,51,7.081388
-8.377177,51,7.310342
-8.517348,51,7.346577
-7.980258,51,7.382858
-7.801022,51,7.419062
-7.881431,51,7.455401
-8.646585,51,7.491492
-7.954341,51,7.527562
-8.140237,52,7.564606
-8.253031,51,7.600767
-8.88609,51,7.636946
-7.445272,51,7.672959
-8.059753,51,7.709043
-8.050161,51,7.745199
-7.507193,51,7.781383
-7.883587,51,7.817489
-8.813852,52,7.854309
-8.679225,51,7.89036
-7.867572,52,7.927101
-7.952723,52,7.963926
-8.881264,52,8.001015
-8.053641,51,8.036986
-8.026467,51,8.07314
-8.560507,51,8.109269
-8.172581,51,8.145265
-8.002379,52,8.181989
-8.189945,51,8.218018
-8.481342,51,8.253976
-7.951232,51,8.28998
-8.154018,51,8.325903
-7.660201,51,8.361905
-7.527125,51,8.398285
-7.542995,51,8.434557
-7.724173,51,8.470756
