#{"t_start": 1789371607.851454, "env_id": "None"}
r,l,t
-6.5,51,1.397298
-7.014987,51,1.442473
-7.122379,52,1.487766
-6.934137,52,1.532341
-7.350488,51,1.575953
-7.15168,51,1.619456
-6.701114,51,1.664114
-7.205545,51,1.706638
-6.42,51,1.749636
-6.330647,51,1.793458
-7.026882,52,1.837314
-7.13,51,1.88028
-6.033088,51,1.923525
-6.695957,51,1.966122
-6.974886,52,2.010041
-6.983512,51,2.052749
-6.55333,51,2.095987
-6.792872,51,2.138854
-6.475493,51,2.181544
-7.290706,51,2.225342
-7.01,51,2.268109
-6.519742,51,2.311804
-6.496165,51,2.356331
-6.620049,51,2.405512
-6.630207,51,2.454204
-6.690863,51,2.502764
-6.861705,51,2.5465
-6.498794,51,2.597157
-6.540153,51,2.64764
-7.203876,51,2.70431
-7.224682,51,2.754901
-6.569298,51,2.802001
-6.52,51,2.847507
-6.707551,51,2.893294
-6.960013,51,2.944436
-6.804304,51,2.992405
-6.474416,51,3.041451
-6.36933,51,3.087887
-6.520015,51,3.136102
-6.450296,51,3.182724
-6.970026,51,5.556685
-6.604519,51,5.600349
-7.13,51,5.645672
-6.511458,51,5.690643
-6.98,51,5.735803
-6.635638,51,5.779639
-6.932008,51,5.823851
-6.732511,52,5.869399
-6.71,51,5.914243
-6.649978,51,5.958589
-7.19,51,6.003178
-6.890286,51,6.046895
-6.73,51,6.091509
-6.89035,51,6.134799
-6.845617,51,6.179246
-6.83424,51,6.223931
-6.4838,51,6.26647
-6.840002,51,6.310502
-7.201951,51,6.354471
-6.910448,51,6.398959
-6.7,51,6.443444
-6.780709,52,6.489086
-6.807943,51,6.533866
-6.902098,51,6.570715
-7.107029,51,6.606964
-6.880079,51,6.648935
-6.921795,51,6.701146
-7.31,52,6.751866
-6.851807,51,6.794913
-6.221093,51,6.838382
-7.211166,51,6.881112
-7.073266,51,6.923421
-6.695141,51,6.965604
-6.93,52,7.01061
-7.075071,52,7.055094
-6.991963,52,7.09829
-6.416213,51,7.140671
-7.068451,51,7.184671
-6.750088,51,7.226938
-6.62,51,7.269542
-7.05,51,9.779262
-6.940316,52,9.824968
-7.16644,51,9.870195
-6.942093,51,9.91493
-6.78,51,9.958809
-6.608589,51,10.002433
-7.229212,51,10.046234
-6.24405,51,10.090496
-6.702166,51,10.133767
-6.931838,51,10.177477
-6.874854,51,10.219691
-7.14889,51,10.263715
-6.48226,52,10.307422
-6.560531,51,10.349296
-6.91,51,10.392458
-6.375193,51,10.436716
-6.995168,51,10.480211
-6.67,51,10.52351
-6.470941,51,10.566681
-7.068641,51,10.61027
-6.753217,51,10.656004
-6.68005,51,10.706584
-6.59173,51,10.744126
-6.807873,51,10.783203
-6.94,51,10.826232
-6.811681,51,10.869951
-6.319971,51,10.913811
-6.323013,51,10.957529
-7.392227,51,11.00136
-6.660094,51,11.044398
-7.042185,51,11.087336
-7.059764,51,11.131729
-7.182261,51,11.175049
-6.33661,51,11.21797
-6.762366,51,11.260071
-6.81,51,11.304107
-6.74,51,11.348638
-7.519361,52,11.393391
-6.4132,51,11.435858
-7.073769,51,11.478254
-6.784665,51,14.438765
-6.686275,51,14.557118
-7.070326,51,14.670367
-6.979231,52,14.782295
-6.21202,51,14.82652
-6.65,51,14.872714
-7.003923,51,14.918593
-6.620146,51,14.96345
-6.245415,51,15.008203
-6.7508,51,15.054002
-6.61,51,15.099119
-7.110508,51,15.145154
-6.480221,51,15.189303
-6.897563,51,15.233605
-6.641983,51,15.27884
-7.33,51,15.323916
-6.65187,52,15.370272
-6.181088,51,15.415293
-6.98,51,15.460237
-6.315107,51,15.506177
-6.510331,51,15.55618
-6.52552,51,15.600413
-7.29,51,15.645461
-6.810747,51,15.706482
-6.729584,51,15.763353
-7.020925,51,15.81348
-6.84,52,15.863761
-6.7,51,15.913435
-6.803248,51,16.214649
-6.740014,51,16.262674
-6.470521,51,16.311558
-6.64,51,16.380087
-6.840006,51,16.447007
-6.92,52,16.501797
-6.830543,51,16.555665
-6.463823,51,16.608955
-7.181063,51,16.660341
-7.03,52,16.713039
-6.632024,51,16.767638
-6.948989,51,16.821357
-6.638024,51,19.520964
