#{"t_start": 1787842182.0854158, "env_id": "None"}
r,l,t
-7.292295,52,0.871191
-6.63,51,0.914521
-6.874404,51,0.962907
-6.947541,51,1.009869
-6.774276,51,1.051827
-6.712066,51,1.093022
-7.09,51,1.133927
-7.094277,51,1.174926
-7.14,51,1.216583
-6.945241,51,1.256741
-6.82,51,1.29717
-6.870005,51,1.336433
-6.460145,51,1.376165
-6.957887,51,1.415441
-6.633637,51,1.454319
-7.026808,51,1.492852
-6.922398,51,1.532741
-6.498197,51,1.570892
-7.38,51,1.609434
-6.948894,51,1.647005
-6.77,51,1.685275
-6.710297,51,1.72333
-7.016599,51,1.761496
-6.86,51,1.800847
-6.540948,52,1.841063
-6.651295,52,1.880956
-6.64006,51,1.920745
-6.28,51,1.959467
-7.303373,51,2.001103
-6.131813,51,2.043218
-7.18,51,2.08901
-6.84,51,2.130414
-6.560085,51,2.171363
-7.075909,51,2.211594
-6.95,51,2.250518
-6.870623,51,2.289101
-6.890796,51,2.328031
-7.195014,51,2.367771
-6.94443,51,2.407094
-6.799819,51,2.446116
-6.94,51,2.765413
-7.198755,51,2.803535
-6.340097,51,2.842199
-6.74,51,2.880914
-6.83,52,2.920711
-7.104137,52,2.960147
-7.300034,51,2.999155
-6.720105,51,3.037344
-6.572294,51,3.075304
-6.64,51,3.114019
-6.82,51,3.152205
-6.780952,51,3.190063
-6.750092,51,3.229963
-6.781534,51,3.26826
-6.873794,51,3.308147
-6.75,51,3.349681
-6.990409,51,3.389012
-6.87,52,3.430904
-6.924697,51,3.471044
-6.910869,51,3.510398
-6.683328,51,3.550355
-7.105379,52,3.59056
-7.000912,51,3.629135
-7.35,51,3.668896
-6.18,51,3.70729
-6.785994,51,3.746464
-7.071734,51,3.786868
-6.58,51,3.826362
-6.773043,51,3.868175
-7.088797,51,3.907219
-6.613179,51,3.950407
-7.193318,52,3.991449
-6.580217,51,4.030514
-6.60349,51,4.069077
-6.546271,51,4.10955
-6.489718,51,4.151909
-7.09,51,4.191812
-7.37,51,4.231981
-6.573502,51,4.273389
-6.738276,51,4.331638
-7.154949,51,5.095368
-6.673829,51,5.144397
-6.984859,51,5.189831
-6.776087,51,5.236436
-6.924485,51,5.291911
-6.514491,51,5.37431
-6.937951,51,5.454488
-7.011469,51,5.521277
-6.9,51,5.570152
-6.548697,51,5.618152
-7.152529,52,5.670107
-6.550384,51,5.729164
-6.55076,51,5.776832
-7.190296,51,5.828606
-6.91,51,5.871193
-6.940631,51,5.910464
-7.033885,51,5.957137
-7.023842,51,5.999028
-6.500005,51,6.047541
-7.716839,52,6.093181
-7.098369,51,6.133153
-5.98,51,6.17241
-6.89,51,6.211285
-6.569342,51,6.25075
-6.80176,51,6.289149
-6.761177,51,6.326957
-6.834509,51,6.365831
-6.840095,51,6.404143
-6.73,51,6.442619
-6.631213,51,6.481157
-6.687726,51,6.520056
-6.800261,51,6.558932
-7.276811,51,6.597785
-6.881166,51,6.636434
-6.981789,52,6.676205
-5.992949,51,6.715555
-6.550915,51,6.754174
-7.03017,51,6.792732
-7.054553,51,6.830933
-6.950289,51,6.871158
-6.32,51,7.127299
-6.331422,51,7.166916
-6.7,51,7.209681
-7.01,52,7.25102
-7.329597,51,7.289801
-6.907104,51,7.328147
-7.24,51,7.36747
-6.485631,51,7.405986
-6.824291,52,7.445125
-6.929192,51,7.484403
-6.760784,51,7.522546
-6.828631,51,7.5613
-6.800103,51,7.60038
-6.834692,51,7.638377
-7.45,51,7.67699
-6.73,51,7.716102
-6.701724,51,7.75453
-6.611521,51,7.792618
-7.450006,51,7.830934
-7.240737,51,7.869969
-7.127082,51,7.908416
-6.542994,51,7.947115
-7.022905,52,7.986544
-6.680912,51,8.025005
-7.267089,51,8.063466
-6.643652,51,8.102686
-6.272654,51,8.141354
-6.922784,51,8.179639
-7.191423,51,8.21875
-6.49861,51,8.256906
-6.680447,51,8.295395
-6.496729,51,8.334306
-6.996954,52,8.373717
-6.86148,51,8.412035
-6.72,51,8.450473
-7.240499,52,8.489501
-6.800218,51,8.527576
-6.090415,51,8.566215
-6.44,51,8.604275
-6.454555,51,8.642454
-6.607974,51,8.895839
-6.814781,51,8.935238
-6.48,51,8.973661
-7.316623,51,9.012877
-6.512629,51,9.052385
-6.515991,51,9.090882
-6.640713,51,9.12954
-6.410039,52,9.16953
-6.70821,51,9.20802
-6.767457,51,9.246418
-5.984291,51,9.28521
-6.85,51,9.323369
-6.797895,51,9.361922
-6.325371,51,9.400765
-7.130595,51,9.439816
-6.941205,52,9.478901
-6.693191,51,9.518225
-6.809984,52,9.558478
-6.67,52,9.598448
-7.109126,52,9.638524
-6.620952,51,9.677214
-6.504599,51,9.718474
-6.190397,51,9.757908
-6.560667,51,9.796766
-6.11,52,9.836174
-6.460001,51,9.874836
-6.279142,51,9.913277
-6.73,51,9.952386
-6.453301,51,9.990741
-6.76,51,10.028905
-6.622348,51,10.067546
-6.76159,51,10.10589
-6.35,51,10.143917
-6.71529,51,10.183024
-6.770865,51,10.221803
-6.793199,51,10.260444
-6.700026,51,10.299838
-6.751819,51,10.342769
-6.7,51,10.386914
-7.17,51,10.427612
-7.12,52,10.729053
-6.3877,51,10.77547
-6.842095,51,10.817469
-6.534748,51,10.861246
-6.97,52,10.906705
-6.561918,51,10.948005
-6.605585,51,10.986774
-6.562642,51,11.025199
-6.881571,51,11.063976
-6.165737,51,11.102867
-6.991048,52,11.14226
-6.701209,52,11.181916
-6.36,51,11.220596
-6.692163,51,11.259307
-6.90146,51,11.298105
-6.69791,51,11.336917
-6.691426,52,11.376185
-6.82062,51,11.414545
-7.011961,51,11.453341
-6.57183,51,11.492666
-6.702739,51,11.536749
-6.853707,51,11.580994
-7.12,51,11.622933
-6.739432,51,11.666528
-6.630074,51,11.711269
-7.29108,51,11.753474
-6.725308,51,11.796853
-6.600519,52,11.836993
-6.97,52,11.88049
-6.648377,52,11.920563
-6.77,51,11.960123
-7.01,52,11.999305
