#{"t_start": 1789360725.926908, "env_id": "None"}
r,l,t
-2.800946,52,1.049543
-3.041854,51,1.081282
-2.634659,52,1.112601
-2.71061,51,1.1433
-2.683003,51,1.177063
-2.667959,51,1.208613
-2.896588,51,1.240943
-2.705638,51,1.271792
-2.739952,51,1.302535
-2.727651,52,1.335794
-2.730731,51,1.367084
-2.780978,51,1.397672
-2.634597,51,1.428181
-3.021114,51,1.458134
-2.72937,51,1.488926
-2.792088,51,1.521817
-2.835591,51,1.553064
-2.802018,51,1.583581
-2.687291,51,1.614595
-2.822854,51,1.64482
-2.961016,52,1.678952
-2.818742,51,1.710038
-2.696574,52,1.74149
-2.760182,51,1.771708
-2.697686,51,1.802258
-2.680546,51,1.838018
-2.634301,51,1.869177
-2.623816,51,1.899726
-2.778701,51,1.930935
-2.741692,51,1.960908
-2.668429,51,1.993585
-2.686797,51,2.024098
-2.612254,51,2.054943
-2.670116,51,2.085039
-2.872968,51,2.115442
-2.769335,51,2.148337
-2.676324,51,2.179197
-2.657162,51,2.208794
-2.732992,52,2.239288
-2.899749,51,2.269578
-2.827109,51,2.302486
-2.69111,51,2.333546
-2.673582,51,2.364188
-2.636811,51,2.394339
-2.573046,51,2.424735
-2.728058,51,2.455502
-2.95541,51,2.488952
-2.613325,51,2.519122
-2.577582,51,2.549321
-2.717771,52,2.580386
-2.690137,51,2.610244
-2.625123,51,2.64287
-2.720107,51,2.673058
-2.946704,51,2.703541
-2.496422,51,2.734001
-2.790488,51,2.764
-2.796702,51,2.79652
-2.753101,51,2.826731
-2.735281,51,2.856869
-2.641304,51,2.8869
-2.803875,51,2.91664
-2.691182,51,2.949144
-2.690182,52,2.979684
-2.697311,51,3.00996
-2.773938,51,3.040604
-2.624027,51,3.071508
-2.739009,51,3.104232
-2.609008,51,3.136822
-3.111148,51,3.173878
-2.613593,51,3.208405
-2.636376,52,3.242497
-2.948259,52,3.276736
-2.714348,51,3.307209
-2.99641,52,3.337746
-2.731357,51,3.367985
-2.672031,51,3.39869
-2.733728,51,3.431028
-2.810355,51,3.460856
-2.983485,52,3.497063
-2.900678,51,3.530466
-2.727453,51,3.562496
-2.64997,51,3.595298
-2.675552,52,3.626123
-2.713239,52,3.656806
-2.561031,51,3.687386
-2.7226,51,3.717406
-2.552499,51,3.750047
-2.722601,51,3.780333
-3.032065,51,3.811055
-2.536168,51,3.841109
-2.770251,51,3.874583
-2.85748,51,3.908565
-2.615281,51,3.938383
-2.72887,51,3.968177
-2.735045,51,3.997886
-2.674898,51,4.027479
-2.614183,51,4.060128
-2.845001,51,4.090558
-2.739521,52,4.12126
-3.00332,51,4.151869
-2.616636,51,4.182625
-2.872375,51,4.215521
-2.688058,51,4.24566
-2.668459,52,4.277263
-2.689989,52,4.309185
-2.627127,51,4.339172
-2.589755,51,4.371784
-2.692877,51,4.401629
-2.700037,51,4.431396
-2.821748,52,4.461461
-2.706861,51,4.490793
-2.643899,51,4.523946
-2.68427,51,4.554651
-2.76178,51,4.585283
-2.70643,51,4.616128
-2.759533,52,4.647124
-2.839882,51,4.679407
-2.661285,51,4.70973
-2.817606,52,4.739766
-2.706673,51,4.770349
-2.729785,51,4.799894
-2.764963,51,4.832238
-2.761245,51,4.861956
