#{"t_start": 1789364186.431169, "env_id": "None"}
r,l,t
-2.320845,52,1.122414
-1.440246,51,1.148707
-1.831247,51,1.174214
-1.584343,51,1.198196
-1.869318,51,1.224631
-1.738963,51,1.248986
-1.419419,51,1.274191
-1.645489,51,1.299241
-2.072667,52,1.324976
-1.60508,52,1.352597
-1.802386,51,1.378778
-1.685078,52,1.403978
-1.843249,51,1.430862
-1.43899,51,1.456599
-1.724842,51,1.4809
-1.449514,52,1.507069
-1.971437,51,1.532625
-1.456779,51,1.558067
-1.605464,51,1.582977
-1.878925,51,1.607521
-2.469709,51,1.633847
-1.755818,51,1.658495
-1.631792,51,1.683853
-2.153015,51,1.708729
-1.736659,51,1.73416
-1.802417,51,1.759504
-1.754363,51,1.78346
-2.04086,52,1.809243
-2.124081,51,1.835188
-1.78753,51,1.863128
-1.587242,51,1.888632
-1.956688,51,1.915389
-1.676425,51,1.940793
-1.532729,51,1.967611
-1.679783,51,1.992964
-1.986727,51,2.018641
-1.749256,51,2.044346
-2.082966,51,2.069876
-1.300945,51,2.094732
-1.987069,51,2.119428
-1.591333,51,2.360233
-2.463954,51,2.384625
-1.811447,52,2.410084
-1.84565,51,2.434799
-1.706219,51,2.460249
-1.715077,51,2.484256
-1.79505,51,2.509545
-1.855969,51,2.533522
-1.480554,52,2.559165
-1.736308,51,2.583181
-1.418209,51,2.60696
-2.177129,51,2.632025
-1.664191,51,2.657053
-1.862788,51,2.68243
-1.444898,51,2.707629
-1.238872,52,2.733222
-1.822414,51,2.757171
-1.659548,51,2.782082
-1.879184,51,2.807158
-2.055225,51,2.832149
-1.457509,51,2.858365
-2.074861,51,2.885672
-2.016296,51,2.911735
-1.745276,51,2.938121
-1.999913,51,2.964008
-1.994451,52,2.991047
-1.776414,52,3.01751
-1.530917,52,3.043473
-1.995531,51,3.073758
-1.855409,51,3.102481
-1.730399,51,3.131539
-1.735484,51,3.158247
-1.605119,52,3.18523
-1.692769,51,3.211054
-1.662627,51,3.240848
-2.006992,51,3.2682
-1.943785,51,3.296184
-2.409829,51,3.323561
-2.281842,51,3.351994
-1.568236,51,3.383348
-1.60936,51,3.629629
-1.699563,51,3.656607
-1.599372,51,3.682952
-1.479072,52,3.709789
-1.58517,51,3.735265
-2.155615,51,3.76143
-1.30719,51,3.786832
-1.609607,51,3.810814
-1.97928,51,3.836121
-1.67061,51,3.860026
-2.314842,51,3.885376
-1.65335,51,3.910288
-1.345066,51,3.935291
-1.964147,51,3.960053
-1.8428,52,3.985547
-1.920409,51,4.011033
-1.69015,51,4.036109
-1.749891,51,4.060319
-1.434491,52,4.08664
-1.998315,51,4.113097
-1.597857,51,4.137502
-2.102248,51,4.162991
-1.683451,51,4.18747
-2.120448,51,4.211821
-2.106924,51,4.237158
-2.635371,51,4.261155
-1.551581,51,4.286488
-1.751825,52,4.311365
-1.239951,51,4.336421
-1.812979,51,4.361833
-2.571806,51,4.385833
-1.965516,51,4.410969
-1.646865,51,4.435142
-2.051607,51,4.460376
-2.230801,51,4.486374
-1.71985,51,4.511495
-1.794277,51,4.539357
-2.070941,51,4.565082
-1.559696,51,4.591169
-1.529468,51,4.617502
-1.60698,51,4.840333
