#{"t_start": 1789365643.439206, "env_id": "None"}
r,l,t
-1.91748,51,2.937571
-1.75902,51,2.975362
-1.403715,51,3.032873
-1.678786,51,3.080685
-1.747806,50,3.140341
-1.71325,51,3.195998
-1.847874,51,3.23202
-1.613554,51,3.277066
-1.712468,51,3.344228
-1.527113,51,3.41379
-2.128696,51,3.459893
-1.636538,51,3.500207
-2.378007,51,3.55601
-1.969532,51,3.619972
-1.631038,51,3.66606
-1.689217,51,3.711466
-2.31633,51,3.746415
-1.693183,51,3.785255
-1.499234,51,3.829413
-1.871708,51,3.879193
-1.387514,50,3.918914
-3.177392,51,3.961038
-1.625407,51,4.006803
-1.930145,51,4.054646
-2.390896,51,4.099328
-1.469617,51,4.159799
-1.749246,51,4.210583
-1.423292,51,4.252979
-2.27514,51,4.347728
-1.799661,51,4.401494
-1.541511,51,4.460244
-1.324248,50,4.513233
-1.500259,50,4.562419
-1.728908,51,4.603834
-1.887718,51,4.686825
-2.035303,51,4.795186
-1.607769,50,4.853372
-1.718062,51,4.904859
-1.914572,51,4.976174
-1.648682,50,5.092121
-1.528052,51,6.083211
-1.651767,51,6.178935
-1.555848,51,6.308034
-1.319286,50,6.392295
-1.328319,50,6.468792
-1.953429,51,6.540706
-1.399778,51,6.590766
-1.896243,51,6.632811
-1.396626,50,6.698915
-1.672984,51,6.754829
-1.989086,51,6.796952
-1.489745,51,6.830671
-1.414601,51,6.869463
-1.897153,51,6.92005
-1.753718,51,6.963821
-1.507654,51,6.9989
-2.118894,50,7.035588
-1.759538,51,7.067874
-1.605903,50,7.097099
-1.894409,51,7.131072
-1.625918,51,7.182965
-1.676179,51,7.232707
-1.442343,51,7.272573
-1.655829,51,7.319522
-2.040727,51,7.356491
-1.561402,51,7.403363
-1.574538,50,7.50679
-1.902776,51,7.62552
-2.519903,51,7.870999
-1.67838,50,7.9789
-1.894484,51,8.036792
-2.047173,51,8.086501
-1.610837,51,8.127456
-1.438823,51,8.186528
-1.752295,51,8.29709
-1.561783,51,8.371161
-1.759718,51,8.444838
-1.571145,51,8.504666
-1.599379,51,8.624029
-1.337059,51,8.779014
-1.608984,51,9.480894
-1.692682,51,9.546857
-1.353078,51,9.587522
-1.962962,51,9.651332
-1.523468,51,9.713738
-1.668785,50,9.757228
-1.729983,51,9.820875
-1.454186,51,9.889573
-1.472966,51,9.963772
-1.652019,51,10.045743
-1.540223,51,10.144213
-1.560242,50,10.201447
-1.923298,51,10.250656
-1.574686,51,10.305281
-1.813491,51,10.367006
-1.569528,51,10.42268
-1.954774,50,10.456564
-1.631658,50,10.512985
-1.736559,51,10.567364
-1.37567,51,10.632484
-1.588875,51,10.678254
-1.868516,51,10.718462
-1.953115,51,10.755827
-1.95741,51,10.789261
-2.131019,51,10.821391
-1.725286,51,10.85596
-1.837086,51,10.936754
-1.945578,51,11.02542
-1.614901,51,11.088791
-1.427386,51,11.138087
-1.679004,51,11.213312
-1.624897,51,11.28813
-1.560385,50,11.35083
-1.754165,51,11.424049
-1.655329,51,11.510363
-1.919441,51,11.594153
-1.993013,51,11.790164
-1.632103,51,11.854289
-1.394791,51,11.963109
-1.835218,51,12.039721
-1.526252,51,12.565622
-1.616936,50,12.695956
-2.208796,51,12.763218
-1.795222,50,12.852184
-1.577739,51,12.931204
-1.600205,51,12.987865
-1.711828,51,13.082338
-1.806756,51,13.14713
-2.240034,51,13.221101
-1.725952,51,13.297588
-1.838405,51,13.417874
-1.459988,50,13.469178
-1.327778,51,13.5191
-1.230103,51,13.631008
-1.852355,51,13.707046
-1.765884,51,13.761071
-1.689194,51,13.8144
-2.060452,51,13.869289
-1.695996,51,13.930108
-1.452517,51,13.989496
-1.906056,51,14.094389
-1.706415,51,14.187693
-1.603891,51,14.257625
-2.520102,51,14.33211
-1.324312,51,14.411497
-2.11828,51,14.522141
-1.708476,51,14.635405
-1.759367,51,14.713233
-1.686115,50,14.823942
-2.204668,51,14.906866
-1.415586,51,14.981501
-1.825645,51,15.055337
-1.786568,51,15.132218
-1.70463,51,15.21532
-1.896328,51,15.28406
-2.006837,51,15.355522
-2.062387,51,15.416639
-1.613501,51,15.48493
-1.80153,51,15.574331
-1.770772,51,15.686097
-1.489731,51,15.774016
-1.648372,51,16.363891
-2.02196,51,16.4301
-1.293366,51,16.561887
-1.238659,51,16.673027
-1.546557,51,16.757695
-1.264536,51,16.801741
-1.631634,51,16.857134
-1.485862,50,16.912776
-1.692112,51,16.996091
-1.814655,51,17.063421
-1.546478,51,17.118965
-1.49936,51,17.158279
-1.430706,51,17.205805
-2.244988,51,17.248493
-1.995554,51,17.286028
-1.724805,51,17.321448
-1.812052,51,17.361078
-1.797416,51,17.407918
-1.394537,51,17.455875
-1.67646,51,17.494818
-1.934981,51,17.530205
-1.7235,51,17.565232
-1.264798,51,17.599588
-1.690033,51,17.645428
-1.545452,51,17.688872
-1.639952,50,17.723125
-1.528854,51,17.758244
-1.239423,51,17.79283
-1.779047,51,17.823831
-1.891731,51,17.856209
-1.47196,50,17.890471
-1.483696,51,17.922593
-1.875295,51,17.955994
-1.789237,50,17.98982
-1.40403,51,18.027826
-2.149076,51,18.074447
-1.291275,51,18.129066
-1.819118,51,18.172136
-2.161808,51,18.210608
-1.497052,51,18.261998
-1.724022,50,18.700774
-1.433288,50,18.749355
-1.46815,51,18.830999
-1.558072,51,18.878944
-1.729131,51,18.908734
-1.757545,50,18.936649
-1.878925,51,18.985226
-1.894505,51,19.03953
-1.782392,51,19.081096
-1.285571,51,19.118077
-1.749047,51,19.155203
-1.432527,51,19.198291
-1.154129,50,19.231302
-1.815476,51,19.264272
-1.834575,51,19.297676
-1.756224,50,19.350424
-1.731411,51,19.385982
-1.639851,51,19.427453
-1.254683,51,19.474256
-1.667349,50,19.518988
-2.015224,51,19.568227
-1.415836,51,19.607837
-1.700374,51,19.643353
-1.640169,51,19.671019
-1.826589,51,19.699399
-1.509724,50,19.738425
-1.613644,50,19.785926
-2.110466,51,19.826469
-2.009531,51,19.867169
-2.493863,51,19.90502
-1.294468,50,19.947879
-2.031386,51,19.98772
-1.762192,51,20.032853
-1.387964,50,20.080819
-1.684245,51,20.133811
-1.548599,51,20.186912
-1.646991,51,20.243569
-1.501261,51,20.305365
-1.735276,51,20.338267
-1.537783,51,20.369316
-1.811832,51,21.307295
-1.791435,51,21.362162
-1.374058,50,21.405517
-1.687813,51,21.441539
-1.57947,51,21.486951
-1.312064,50,21.521639
-1.422525,51,21.557558
-1.231873,51,21.589637
-1.668548,51,21.639981
-1.669937,51,21.68746
-1.940121,51,21.728008
-1.739118,51,21.757295
-1.550889,51,21.789245
-1.85808,51,21.8193
-1.665672,51,21.858493
-2.096822,50,21.897713
-2.066387,51,21.941359
-1.970898,51,21.986192
-1.518043,50,22.03381
-1.591748,51,22.086072
-2.027435,50,22.121147
-1.384801,51,22.16081
-1.994789,51,22.264626
-2.438085,51,22.336745
-1.480153,51,22.370158
-1.301847,50,22.397879
-1.568731,51,22.427391
-2.067869,51,22.454422
-1.359193,51,22.482778
-1.635711,51,22.514979
-1.732563,51,22.542322
-1.452778,51,22.585021
-1.52113,51,22.629766
-2.233721,51,22.667862
-2.086193,51,22.71527
-1.493135,51,22.756023
-1.159797,51,22.7961
-1.207473,51,22.833964
-1.707136,51,22.86947
-1.431924,51,22.904478
-1.839717,51,23.211818
-1.809531,51,23.238618
-1.333246,51,23.266585
-1.501222,50,23.292881
-1.794919,51,23.319428
-1.784479,51,23.347031
-1.383073,51,23.373626
-1.416389,50,23.401264
-1.46404,51,23.428269
-1.346408,51,23.454721
-1.160521,51,23.48166
-1.813528,51,23.507981
-1.379436,51,23.5345
-1.460029,51,23.557325
-1.73835,50,23.580774
-1.234508,50,23.603278
-1.335298,51,23.629357
-1.987798,51,23.655518
-1.467392,51,23.684576
-1.590754,51,23.718754
-1.574203,51,23.748842
-1.46912,51,23.777516
-1.901124,51,23.805367
-1.759964,51,23.834461
-1.531998,51,23.8647
-1.771158,51,23.892811
-2.382342,51,23.922409
-1.58151,50,23.951202
-1.903107,51,23.979344
-1.726943,51,24.006863
-1.64454,51,24.036701
-2.139753,51,24.067071
-1.43363,50,24.104936
-1.709155,51,24.135345
-1.725349,51,24.16183
-1.937892,51,24.191202
-1.534784,51,24.217963
-1.255775,51,24.245555
-1.794966,51,24.272207
-2.116112,51,24.299451
-1.695174,51,24.32509
-1.420825,51,24.602232
-1.916872,51,24.629893
-1.670126,50,24.655662
-1.545813,50,24.682646
-1.41707,50,24.708932
-1.422577,51,24.735687
-1.616439,51,24.760897
-1.785411,51,24.788411
-1.712292,50,24.816128
-1.413589,51,24.843573
-1.894022,51,24.86739
-1.326671,51,24.894434
-1.823283,51,24.918661
-1.633547,51,24.949781
-1.345137,51,24.978206
-1.51741,51,25.005703
-1.597984,51,25.033552
-1.639364,51,25.064248
-1.587009,51,25.0934
-1.956815,51,25.119885
-1.661334,51,25.148536
-1.373579,50,25.176956
-1.242875,51,25.209437
-1.559541,51,25.240786
-1.491202,51,25.269247
-1.739386,51,25.309535
-1.544885,51,25.355087
-1.636737,51,25.388249
-1.407464,51,25.420431
-1.235205,51,25.453554
-1.928301,51,25.482718
-1.737125,50,25.510917
-1.507782,51,25.538197
-1.560564,51,25.565909
-1.95088,51,25.600496
-1.733501,51,25.629416
-1.550594,51,25.656014
-1.636077,51,25.687303
-1.209095,50,25.712573
-1.829575,51,25.738774
-1.827581,51,26.003931
-1.962594,51,26.028787
-1.205229,51,26.051767
-1.515368,51,26.075881
-1.770712,50,26.099609
-1.744603,51,26.122799
-1.417366,51,26.147067
-1.520463,51,26.169979
-1.401541,51,26.193852
-1.37167,51,26.216878
-1.320164,51,26.239905
-1.474901,50,26.263901
-1.744305,51,26.288879
-1.434377,51,26.313017
-1.443043,51,26.336432
-1.478922,50,26.360893
-1.741261,51,26.385387
-1.461186,51,26.410084
-1.361793,50,26.433844
-2.215533,51,26.456991
-1.362894,51,26.480443
-2.154064,51,26.503768
-1.401602,51,26.533007
-1.652518,51,26.567497
-1.566995,50,26.606025
-2.095569,51,26.636223
-1.432906,51,26.660557
-1.184338,51,26.683984
-1.50374,51,26.709001
-1.356699,51,26.73417
-1.096158,51,26.759802
-1.664491,51,26.784807
-1.737074,51,26.809648
-1.42953,51,26.83367
-1.662928,51,26.857325
-1.417111,51,26.882215
-1.702136,51,26.906091
-1.463992,51,26.931718
-1.609533,51,26.955924
-1.946593,51,26.981541
-1.610384,51,27.22792
-1.483667,51,27.251788
-1.452434,51,27.275557
-1.433373,51,27.299717
-1.896981,51,27.323673
-1.755769,51,27.347098
-1.512748,51,27.370173
-1.455622,51,27.394331
-1.319481,50,27.419103
-1.554713,51,27.44495
-1.315033,50,27.468586
-1.489646,51,27.49289
-1.394951,51,27.51848
-1.922346,51,27.545571
-1.404243,51,27.570888
-1.447967,51,27.600566
-2.023017,51,27.632747
-1.516568,51,27.665083
-2.190428,51,27.695953
-1.239677,50,27.726806
-1.892675,51,27.758133
-2.073274,51,27.786066
-1.162059,51,27.812854
-1.564439,51,27.844195
-1.432326,51,27.870685
-1.322861,51,27.895037
-1.372032,50,27.91773
-2.230889,51,27.942793
-1.385154,51,27.965973
-1.293129,51,27.990483
-1.322637,51,28.01492
-1.401819,51,28.038256
-1.452405,51,28.062248
-1.626574,51,28.085697
-1.837874,51,28.112195
-1.589285,51,28.137966
-1.522415,50,28.164184
-1.937366,51,28.18976
-1.496331,51,28.216359
-1.808691,51,28.245072
-1.429904,51,28.272374
-1.2474,50,28.565465
-1.324277,51,28.591162
-1.45477,51,28.617733
-1.596863,51,28.644165
-1.49993,50,28.670715
-1.623075,51,28.699216
-1.782596,51,28.723646
-1.410051,51,28.752657
-1.310765,51,28.778676
-1.611663,51,28.803635
-1.152689,51,28.829246
-1.205059,51,28.855035
-1.478266,51,28.886064
-1.596024,51,28.913709
-1.750109,51,28.940803
-1.180271,51,28.967887
-1.586789,51,28.996189
-1.581632,51,29.026189
-1.484421,50,29.054078
-1.604032,51,29.081717
-1.501213,51,29.106174
-1.762328,51,29.131731
-1.575027,51,29.155614
-1.356384,51,29.180036
-1.61596,51,29.203174
-1.682629,51,29.227216
-1.538341,51,29.250683
-1.738175,51,29.273529
-1.612758,51,29.29711
-1.443556,51,29.321939
-1.184446,51,29.539403
-1.380469,51,29.599665
-1.906197,51,29.625744
-1.340323,51,29.650679
-1.272607,51,29.674776
-1.375715,51,29.699987
-1.569601,51,29.724665
-1.452271,51,29.752727
-1.506716,51,29.778403
-1.413545,51,29.80162
-1.226782,50,30.055833
-1.323433,51,30.081488
-1.492379,51,30.109933
-1.273215,51,30.135914
-1.695906,51,30.161095
-2.126919,51,30.184767
-1.47886,51,30.208693
-1.445348,50,30.233467
-1.500639,51,30.259372
-1.952326,51,30.283505
-1.349272,51,30.306995
-1.666908,51,30.331436
-1.444187,51,30.35501
-1.815783,51,30.380212
-1.381549,51,30.40543
-1.205832,51,30.431637
-1.732074,51,30.456208
-1.609076,51,30.481377
-1.348329,51,30.505456
-1.263002,51,30.52977
-1.522937,51,30.552961
-1.532486,51,30.577325
-1.672743,51,30.601099
-1.269748,51,30.628083
-1.678455,51,30.652081
-1.535608,51,30.678715
-1.323736,50,30.701539
-1.463851,51,30.725794
-1.223742,51,30.750598
-1.617949,51,30.775183
-1.748451,51,30.798844
-1.555619,51,30.821758
-1.298882,51,30.845589
-1.770733,51,30.869233
-1.49021,51,30.893553
-1.958987,51,30.916868
-1.496375,51,30.9396
-1.42376,51,30.965082
-1.233271,51,30.995782
-1.317839,50,31.019114
-1.434822,51,31.263779
-1.3737,50,31.286181
-1.873113,51,31.313037
-1.525476,51,31.336124
-1.509176,51,31.360415
-1.580819,51,31.382223
-1.526909,51,31.404235
-1.561982,51,31.431605
-1.620065,51,31.455227
-1.35326,51,31.478123
-1.240115,51,31.514043
-1.495047,51,31.539018
-1.440212,51,31.56445
-1.746423,51,31.587825
-1.431666,51,31.617779
-1.254777,50,31.641861
-1.477252,51,31.665612
-1.517536,51,31.689398
-1.842317,51,31.71332
-1.822813,51,31.736593
-1.692365,51,31.760706
-1.526626,51,31.783993
-1.623707,51,31.806532
-1.408406,51,31.830921
-1.706496,51,31.856451
-1.40199,51,31.885596
-2.004176,51,31.91344
-1.574096,51,31.937674
-1.265105,51,31.960409
-1.566306,51,31.982387
-1.577803,51,32.004674
-1.531096,51,32.030725
-1.413958,50,32.057964
-1.773145,51,32.083598
-1.175495,50,32.108632
-1.417091,50,32.131997
-1.646055,51,32.156256
-1.507114,51,32.180688
-1.309071,51,32.204008
-1.3537,51,32.228082
-1.290895,51,32.514661
-1.335547,51,32.550116
-1.489539,51,32.584286
-1.61227,50,32.61715
-1.308813,51,32.64576
-1.339823,51,32.672471
-1.189849,50,32.698896
-1.595589,51,32.724256
-1.489652,51,32.753756
-1.471791,51,32.781329
-1.250397,51,32.806894
-1.288811,50,32.832641
-1.703296,50,32.857605
-2.05435,51,32.883341
-1.556096,51,32.908427
-1.351669,50,32.932714
-1.364058,51,32.956318
-1.286238,51,32.979467
-1.604251,51,33.001581
-1.517405,51,33.023499
-1.490801,51,33.046654
-1.376939,51,33.068677
-1.280746,51,33.09074
-1.348344,51,33.113243
-1.194188,51,33.135882
-1.160437,50,33.160217
-1.736573,51,33.18547
-1.289723,50,33.211563
-1.565569,51,33.238533
-1.518609,51,33.266213
-1.318244,51,33.289907
-1.644944,51,33.314214
-1.610258,51,33.33702
