#{"t_start": 1789394528.846998, "env_id": "None"}
r,l,t
-1.290679,52,2.272152
-1.182881,51,2.466531
-1.453342,52,2.723935
-1.115271,51,2.994698
-1.279392,51,3.198446
-1.329372,51,3.400662
-1.437662,51,3.687139
-1.590574,51,3.930371
-1.371838,51,4.245725
-1.373851,52,4.45555
-1.241251,51,4.647778
-1.240343,51,4.955825
-1.297654,51,5.298834
-1.279335,51,5.497809
-1.606808,51,5.694114
-1.328897,51,5.901785
-1.19024,51,6.10096
-1.169825,51,6.29748
-1.689859,51,6.4887
-1.260272,51,6.811655
-1.396412,52,7.018729
-1.403625,51,7.237581
-1.349715,52,7.439953
-1.397519,51,7.65756
-1.374783,51,7.879885
-1.508229,51,8.107691
-1.222842,51,8.308522
-1.457545,51,8.489759
-1.560581,51,8.778303
-1.4844,51,8.970292
-1.211573,51,9.287086
-1.201756,51,9.687678
-1.42437,51,9.879418
-1.249811,51,10.072022
-1.448474,51,10.256583
-1.199319,51,10.433368
-1.341626,51,10.634185
-1.550306,51,10.851058
-1.338481,52,11.067476
-1.277555,51,11.299539
-1.348725,51,37.573821
-1.468271,51,37.802126
-1.428623,51,38.145228
-1.392897,51,38.454871
-1.364271,51,38.763282
-1.456055,51,38.970834
-1.51537,51,39.174655
-1.304109,51,39.372958
-1.32259,51,39.56664
-1.421731,52,39.864172
-1.543878,51,40.169917
-1.163313,51,40.456898
-1.175087,51,40.679299
-1.404092,51,40.870331
-1.554814,51,41.061286
-1.097686,51,41.254691
-1.317062,51,41.449899
-1.097302,51,41.645365
-1.22967,51,41.853372
-1.323411,51,42.106588
-1.507458,51,42.360858
-1.580865,51,42.572632
-1.646945,52,42.795107
-1.399843,51,43.012757
-1.372378,51,43.225112
-1.480124,51,43.441127
-1.544649,51,43.661011
-1.440032,51,43.881495
-1.382115,51,44.097878
-1.286934,51,44.30654
-1.504836,52,44.521688
-1.253472,52,44.741393
-1.117625,51,45.027615
-1.227474,52,45.23045
-1.207138,51,45.416738
-1.325992,51,45.626756
-1.345182,51,45.842307
-1.472883,51,46.059102
-1.35036,52,46.283062
-1.437788,51,46.473566
-1.438531,51,71.62295
-1.131673,51,71.831573
-1.468954,52,72.030049
-1.482336,52,72.222925
-1.552353,51,72.490343
-1.446654,51,72.70228
-1.223163,51,72.893633
-1.174126,51,73.158157
-1.220229,51,73.402962
-1.315042,51,73.602058
-1.350488,51,73.877904
-1.227252,51,74.144905
-1.359601,51,74.463003
-1.427062,51,74.758661
-1.362432,51,74.985357
-1.538191,51,75.183213
-1.413815,51,75.373181
-1.310064,51,75.569284
-1.467126,52,75.754337
-1.442706,51,75.955477
-1.447267,51,76.138816
-1.310612,51,76.338245
-1.229846,51,76.531827
-1.215464,52,76.718493
-1.09038,52,76.898428
-1.274395,51,77.11168
-1.385121,51,77.330539
-1.206919,51,77.597206
-1.231555,51,77.801722
-1.372109,52,78.05181
-1.392788,51,78.268621
-1.265934,51,78.464301
-1.325606,51,78.648408
-1.148915,51,79.004978
-1.343408,51,79.446578
-1.255367,52,79.677628
-1.184813,51,79.852208
-1.496069,51,80.032547
-1.429904,52,80.223088
-1.38099,51,80.395368
-1.219878,51,105.343235
-1.378505,51,105.649986
-1.222389,51,105.847626
-1.223829,51,106.038745
-1.204289,51,106.235284
-1.290667,51,106.420396
-1.522837,51,106.622195
-1.141457,51,106.805326
-1.126284,51,107.005784
-1.355172,52,107.198508
-1.394916,51,107.392335
-1.422546,52,107.58495
-1.393412,51,107.782729
-1.16864,51,107.973574
-1.389165,51,108.169084
-1.457926,51,108.358926
-1.325731,52,108.561382
-1.116803,52,108.755974
-1.685318,51,108.953055
-1.498737,51,109.142406
-1.179715,51,109.337276
-1.868104,51,109.533205
-1.280481,51,109.721575
-1.561876,51,109.916873
-1.650883,51,110.123271
-1.354043,51,110.304849
-1.224075,51,110.481782
-1.327494,52,110.677279
-1.289846,51,110.858823
-1.263578,52,111.041484
-1.351227,51,111.3109
-1.233518,51,111.66829
-1.33347,51,111.875901
-1.542255,51,112.08389
-1.203347,51,112.292365
-1.523175,51,112.482443
-1.419132,51,112.86012
-1.166323,51,113.038035
-1.802592,51,113.241686
-1.123482,51,113.442542
-1.262419,51,137.936745
-1.350609,51,138.137702
-1.262181,51,138.335144
-1.338844,51,138.526661
-1.456817,52,138.726321
-1.297714,51,138.920493
-1.370134,51,139.118656
-1.297937,51,139.305551
-1.141061,51,139.498541
-1.183227,51,139.795936
-1.495921,51,140.00021
-1.201759,51,140.229604
-1.81127,51,140.420019
-1.228967,51,140.603662
-1.301304,51,140.805274
-1.339085,52,140.996568
-1.331833,51,141.19276
-1.395573,52,141.36584
-1.229448,51,141.557462
-1.250943,51,141.738335
-1.287818,52,141.93838
-1.088805,51,142.123931
-1.516161,51,142.322764
-1.277246,51,142.509494
-1.472002,52,142.705299
-1.590926,51,142.904962
-1.813729,51,143.119327
-1.194009,51,143.282029
-1.289125,51,143.430735
-1.26609,52,143.590696
-1.276597,51,143.742339
-1.235111,51,143.892176
-1.246503,51,144.042861
-1.503788,51,144.195449
-1.539938,51,144.346044
-1.245474,51,144.497608
-1.149817,51,144.647381
-1.508132,51,144.797952
-1.463278,51,144.942235
-1.406854,51,145.095858
-1.257331,51,168.986375
-1.305332,51,169.176665
-1.228623,51,169.37082
-1.340372,52,169.562954
-1.471937,51,169.757154
-1.214894,52,169.961518
-1.19334,52,170.15835
-1.233171,52,170.352605
-1.198384,51,170.545062
-1.335082,51,170.733423
-1.468187,52,170.928086
-1.426903,52,171.104802
-1.19308,52,171.308383
-1.42857,51,171.498177
-1.12097,51,171.684506
-1.325296,51,171.874923
-1.361531,51,172.072456
-1.22735,51,172.246959
-1.272176,51,172.42684
-1.288499,52,172.606879
-1.593473,51,172.78705
-1.436789,51,172.95514
-1.270822,51,173.150578
-1.298271,51,173.336092
-1.515275,52,173.592064
-1.207876,51,173.781818
-1.259986,51,173.952117
-1.210969,51,174.143199
-1.67794,51,174.31242
-1.284671,51,174.499523
-1.291636,51,174.675491
-1.242743,51,174.828706
-1.295819,51,174.980208
-1.32021,51,175.133944
-1.424068,51,175.298336
-1.433573,51,175.498374
-1.397084,51,175.683392
-1.253607,51,175.837701
-1.455559,51,176.015011
-1.389191,51,176.215906
-1.433299,51,200.781423
-1.405359,51,200.980556
-1.14177,51,201.186154
-1.377738,51,201.38635
-1.466497,51,201.577855
-1.739654,51,201.768992
-1.172975,51,201.96352
-1.254585,51,202.148478
-1.270275,52,202.342823
-1.423591,51,202.516393
-1.103558,51,202.756096
-1.261711,51,202.952358
-1.375059,51,203.14068
-1.428307,51,203.320165
-1.323981,51,203.508165
-1.59926,51,203.684812
-1.256599,51,203.875341
-1.941232,51,204.064169
-1.199158,51,204.256409
-1.170919,51,204.552936
-1.434732,51,204.752247
-1.239109,51,204.946419
-1.453538,51,205.197694
-1.36441,51,205.377454
-1.110244,51,205.547408
-1.507322,51,205.72807
-1.198888,52,205.882003
-1.353467,51,206.038958
-1.190578,51,206.239248
-1.12578,51,206.442204
-1.186022,51,206.644016
-1.133241,51,206.832465
-1.241546,51,207.023945
-1.346293,51,207.222185
-1.606196,52,207.425877
-1.227932,52,207.634034
-1.513053,51,207.823807
-1.235211,51,208.013892
-1.401192,51,208.185663
-1.569167,52,208.363128
-1.194657,51,232.625748
-1.28412,51,232.822672
-1.289454,51,233.003684
-1.259052,52,233.202968
-1.245687,51,233.391485
-1.276154,51,233.566028
-1.388743,52,233.756599
-1.258339,51,233.930805
-1.30616,51,234.1216
-1.374017,52,234.314779
-1.559144,51,234.514527
-1.146851,51,234.69794
-1.331065,51,234.884114
-1.276162,51,235.074678
-1.412138,51,235.266941
-1.395672,51,235.445762
-1.362995,51,235.618927
-1.417823,51,235.797284
-1.511398,51,235.980561
-1.159508,51,236.174759
-1.134151,52,236.356788
-1.177539,51,236.532726
-1.171649,51,236.714387
-1.559663,51,236.907748
-1.263285,51,237.093033
-1.804151,51,237.275878
-1.437299,51,237.467843
-1.526463,51,237.631637
-1.36237,51,237.808013
-1.393256,51,238.043026
-1.293103,52,238.245281
-1.279065,52,238.455051
-1.63267,51,238.661891
-1.166969,51,238.870644
-1.165176,51,239.060368
-1.354396,51,239.211553
-1.216024,52,239.367214
-1.147792,51,239.52305
-1.44319,51,239.674607
-1.28957,51,239.821078
-1.257929,51,265.365803
-1.488214,51,265.560929
-1.471138,51,265.753393
-1.285464,51,265.951383
-1.155188,51,266.142759
-1.214509,51,266.338829
-1.191373,51,266.530766
-1.285463,51,266.727467
-1.478975,51,266.916505
-1.445078,51,267.111302
-1.262656,51,267.304964
-1.285265,52,267.487689
-1.270589,51,267.68713
-1.303991,51,267.872532
-1.452388,51,268.059928
-1.351868,51,268.244802
-1.088593,51,268.421403
-1.328785,52,268.602338
-1.343323,51,268.795458
-1.757394,52,268.978525
-1.382306,51,269.166298
-1.39741,51,269.412369
-1.508774,51,269.603841
-1.399018,51,269.813239
-1.489015,51,270.017279
-1.624821,51,270.240504
-1.207839,51,270.444623
-1.303861,52,270.653511
-1.420072,52,270.865936
-1.428599,51,271.069556
-1.331376,52,271.255862
-1.21329,51,271.431448
-1.193319,52,271.616315
-1.48901,51,271.852043
-1.340675,51,272.022696
-1.150491,51,272.211497
-1.273222,51,272.395591
-1.204237,51,272.595509
-1.160104,51,272.798546
-1.318706,51,273.000455
-1.202634,51,297.546927
-1.490094,51,297.734645
-1.462466,51,297.934785
-1.316517,51,298.122986
-1.395543,52,298.317799
-1.552912,51,298.506882
-1.340908,52,298.711793
-1.483907,51,298.898717
-1.332729,51,299.084442
-1.400112,51,299.28735
-1.282306,51,299.470036
-1.743249,51,299.654045
-1.25425,51,299.8248
-1.232759,51,300.01164
-1.564865,51,300.206604
-1.600991,52,300.389661
-1.153473,51,300.559402
-1.193363,51,300.748131
-1.410293,51,300.924852
-1.259147,52,301.116177
-1.185085,51,301.295398
-1.354786,51,301.479667
-1.267843,51,301.650421
-1.141803,51,301.841397
-1.352663,51,302.016719
-1.205634,51,302.19829
-1.305841,51,302.374126
-1.313002,52,302.562129
-1.323765,51,302.724184
-1.39467,51,302.889093
-1.274648,52,303.090774
-1.496687,52,303.277543
-1.336645,51,303.4793
-1.375756,51,303.684325
-1.125954,51,303.923816
-1.186957,51,304.131314
-1.22695,51,304.370085
-1.212118,51,304.576976
-1.375114,52,304.753166
-1.305565,52,304.933399
-1.288518,52,329.293017
-1.387051,51,329.487313
-1.253801,52,329.693536
-1.147042,51,329.871885
-1.171152,51,330.061293
-1.321339,51,330.256422
-1.237842,51,330.448755
-1.257361,51,330.630053
-1.223829,51,330.804045
-1.315302,51,330.996141
-1.227527,52,331.190282
-1.291856,51,331.38529
-1.409736,51,331.577338
-1.310222,51,331.775657
-1.384572,51,332.032848
-1.219825,51,332.231076
-1.441891,51,332.430687
-1.475304,51,332.619416
-1.154162,51,332.816614
-1.474108,51,333.016446
-1.238582,51,333.188804
-1.277431,51,333.363491
-1.318917,52,333.553959
-1.541795,51,333.733386
-1.269464,52,333.92627
-1.574679,51,334.11626
-1.894335,51,334.310044
-1.380185,51,334.492926
-1.256216,51,334.671687
-1.329995,51,334.861799
-1.386334,52,335.032585
-1.283376,52,335.197713
-1.204147,51,335.366731
-1.188655,52,335.535426
-1.187495,51,335.71022
-1.37104,51,335.913489
-1.698688,51,336.120648
-1.476393,51,336.323296
-1.167142,51,336.514282
-1.147874,51,336.743638
-1.199343,51,360.893609
-1.389277,51,361.187405
-1.186532,52,361.391532
-1.10898,51,361.583668
-1.317587,51,361.783807
-1.688278,51,361.975038
-1.601492,51,362.174751
-1.341004,51,362.3636
-1.401051,52,362.563963
-1.426137,51,362.761621
-1.225564,52,362.952757
-1.296554,51,363.146865
-1.450744,51,363.333158
-1.29606,51,363.529989
-1.385293,51,363.713549
-1.534576,52,363.90867
-1.350613,51,364.092279
-1.266263,51,364.281852
-1.15579,51,364.472281
-1.626376,51,364.659888
-1.614541,51,364.827981
-1.465243,51,365.020854
-1.189438,51,365.201944
-1.394969,51,365.396178
-1.47979,51,365.568931
-1.24781,51,365.757278
-1.094879,51,365.935625
-1.402419,51,366.125704
-1.148032,52,366.319609
-1.064096,51,366.506628
-1.30922,51,366.69974
-1.544945,51,366.888112
-1.267151,51,367.081792
-1.550094,51,367.263282
-1.724755,51,367.46484
-1.437539,51,367.671724
-1.285239,51,367.880366
-1.303715,51,368.087218
-1.336218,51,368.28894
-1.271945,51,368.492751
-1.444781,51,392.787984
-1.177231,51,392.978887
-1.247847,51,393.166898
-1.295231,51,393.363757
-1.455795,51,393.552236
-1.410613,51,393.746109
-1.598637,51,393.943217
-1.924512,51,394.127505
-1.052436,51,394.32217
-1.448575,51,394.500138
-1.351458,51,394.692596
-1.224756,51,394.879943
-1.384444,51,395.068763
-1.277801,51,395.264516
-1.335689,51,395.446842
-1.166604,51,395.652073
-1.429043,51,395.839014
-1.213775,51,396.022803
-1.30656,52,396.220584
-1.361635,51,396.420343
-1.257663,51,396.604221
-1.226065,51,396.785825
-1.287715,51,396.965999
-1.411019,51,397.14521
-1.412178,51,397.319806
-1.250408,51,397.50949
-1.595065,51,397.686098
-1.230046,51,397.880947
-1.335483,52,398.073364
-1.390684,52,398.273662
-1.370681,51,398.458192
-1.521355,52,398.652308
-1.291798,51,398.822922
-1.322154,51,399.009056
-1.407372,51,399.182882
-1.360717,51,399.376941
-1.571744,51,399.57205
-1.352457,51,399.777441
-1.067042,51,399.977077
-1.208446,51,400.181289
-1.500088,51,424.553579
-1.423381,51,424.74097
-1.630423,51,424.934633
-1.406141,51,425.12969
-1.177969,51,425.327557
-1.546504,52,425.521332
-1.661531,51,425.767094
-1.208317,51,425.967474
-1.578715,51,426.153179
-1.205801,51,426.339007
-1.478876,52,426.517661
-1.142952,51,426.709656
-1.2846,51,426.893488
-1.301917,51,427.069546
-1.685884,52,427.253614
-1.495832,51,427.451237
-1.509503,51,427.629264
-1.240303,51,427.83084
-1.151704,51,428.017338
-1.25022,51,428.183393
-1.191811,51,428.371875
-1.449276,51,428.542483
-1.386135,51,428.716508
-1.241528,52,428.906177
-1.471176,51,429.088562
-1.194392,51,429.276998
-1.131746,51,429.470437
-1.228056,51,429.664798
-1.316881,51,429.856031
-1.325562,51,430.046576
-1.426189,51,430.236686
-1.377637,51,430.415776
-1.396535,51,430.593392
-1.398474,51,430.770758
-1.596519,51,430.937947
-1.273768,52,431.097177
-1.156991,51,431.250623
-1.373577,51,431.397451
-1.311347,51,431.550733
-1.63524,51,431.728952
-1.200136,51,456.083904
