#{"t_start": 1789350442.122478, "env_id": "None"}
r,l,t
-6.720125,51,2.090462
-6.745672,51,2.165483
-6.490593,50,2.240554
-7.234791,52,2.311419
-6.920067,51,2.380255
-7.38563,51,2.448364
-6.467058,51,2.517969
-6.490241,51,2.587668
-6.335368,51,2.660178
-7.221851,51,2.728234
-6.720149,51,2.799683
-6.733356,51,2.873342
-6.9,52,2.947509
-6.917245,52,3.014602
-6.8,51,3.086125
-6.848053,52,3.174688
-6.501246,51,3.238965
-6.882452,51,3.308585
-6.594422,52,3.40615
-7.14,51,3.483822
-6.683862,51,3.575361
-6.500058,51,3.659073
-7.007558,51,3.73391
-6.478485,51,3.809089
-6.662791,52,3.889203
-6.730193,51,3.96691
-6.74,51,4.045131
-6.732887,51,4.127755
-6.774239,51,4.205467
-6.970002,51,4.271422
-6.794478,51,4.339822
-6.728838,51,4.415447
-6.661135,51,4.484939
-6.532607,51,4.562053
-6.813409,51,4.666185
-6.540911,51,4.749333
-6.561863,51,4.833289
-6.550729,51,4.901927
-6.622487,51,4.973657
-7.27006,50,5.045014
-6.76,50,5.571793
-6.344625,51,5.640666
-6.848076,50,5.717369
-6.440055,50,5.797614
-6.374715,51,5.885207
-6.666429,51,5.966892
-6.772335,51,6.040701
-6.757825,51,6.132589
-6.940723,51,6.237886
-5.97,50,6.32862
-6.204669,51,6.452072
-6.853879,52,6.539061
-6.660101,51,6.633173
-7.184854,51,6.711268
-6.288461,50,6.817818
-6.745568,51,6.895752
-7.30069,52,6.993917
-7.021061,52,7.080342
-6.360876,51,7.154474
-7.173694,52,7.225525
-6.838998,51,7.29861
-6.838444,51,7.374928
-6.336702,52,7.454911
-6.504589,51,7.541786
-6.290452,51,7.633927
-6.569062,50,7.703302
-6.63,52,7.792521
-7.210136,51,7.875365
-6.721015,50,7.945624
-7.045565,51,8.020962
-6.141389,51,8.114676
-7.1,51,8.199835
-6.518317,51,8.338914
-7.198197,51,8.430178
-7.11,50,8.511859
-6.716355,51,8.61702
-7.189745,52,8.714518
-7.026925,51,8.82053
-7.01,52,8.921263
-7.77,51,9.006026
-6.802385,51,9.590967
-6.330287,51,9.682231
-6.797935,51,9.754577
-6.600662,51,9.842179
-7.286841,51,9.925482
-6.460781,51,10.013373
-6.94,51,10.086987
-6.452929,50,10.165511
-6.46092,50,10.247035
-6.31,51,10.327149
-6.862739,51,10.423127
-6.57,50,10.509507
-6.497637,51,10.612223
-6.567948,51,10.692648
-6.17,51,10.786462
-6.280008,51,10.87555
-6.223893,51,10.967199
-6.816032,51,11.054838
-7.200369,51,11.148079
-6.918616,51,11.230237
-6.620126,51,11.310164
-7.14485,52,11.411154
-6.581841,51,11.525122
-7.130717,52,11.607717
-6.93914,52,11.68541
-6.904928,51,11.755527
-6.702661,52,11.843485
-6.273692,50,11.918433
-7.07,51,11.993026
-6.460113,51,12.065062
-6.960246,51,12.146267
-6.901128,51,12.232189
-6.382769,50,12.302179
-6.683064,52,12.385032
-6.89,51,12.453086
-6.85857,51,12.53978
-6.632245,51,12.618417
-6.937592,51,12.700648
-6.309836,51,12.774873
-7.011485,52,12.849592
-6.77,52,13.366524
-6.582266,51,13.445706
-6.91,51,13.518779
-7.081703,51,13.595213
-6.98,51,13.685919
-6.30959,52,13.809736
-6.82,51,13.963033
-6.55041,50,14.102961
-6.9,50,14.272245
-7.397106,51,14.380329
-6.42,52,14.488307
-7.237806,51,14.67744
-6.357125,51,14.750423
-6.47,50,14.826165
-6.420448,51,14.960468
-6.826234,51,15.040641
-6.617006,51,15.113695
-6.942096,51,15.19973
-6.813684,51,15.274252
-7.300181,51,15.345351
-6.461124,51,15.416106
-6.765685,51,15.487565
-6.643249,52,15.55755
-6.700219,51,15.627766
-7.006665,51,15.699901
-6.510121,50,15.785947
-7.15588,52,15.868888
-6.535315,51,15.94513
-6.425856,51,16.027361
-6.87,51,16.108048
-6.300058,51,16.189315
-6.49,51,16.279093
-6.78,50,16.361322
-6.565009,50,16.433077
-6.774389,50,16.522486
-5.909067,51,16.604272
-6.814536,50,16.684317
-6.950002,51,16.759079
-6.511985,51,16.84083
-6.673659,50,16.91391
-6.267324,50,17.404241
-6.95,52,17.472076
-6.671344,51,17.540183
-6.900097,51,17.610326
-7.044617,51,17.681371
-6.640001,51,17.752048
-6.730048,50,17.823552
-7.030296,51,17.908799
-6.672784,52,17.983709
-6.091175,51,18.061598
-7.122712,51,18.13737
-6.952699,51,18.24233
-6.504355,51,18.334564
-6.525183,50,18.404092
-6.843659,51,18.500013
-6.74,51,18.585722
-6.200552,51,18.655293
-7.196658,51,18.730216
-6.686049,51,18.812501
-7.43,51,18.886667
-6.81749,51,18.967737
-7.070868,51,19.043062
-6.19,50,19.124178
-6.901117,50,19.19729
-6.869771,51,19.2663
-6.811091,50,19.338452
-6.440253,51,19.415746
-6.074338,51,19.491236
-6.646233,52,19.563286
-6.908808,51,19.63358
-7.25831,51,19.69923
-6.373759,50,19.768872
-6.383747,51,19.848168
-6.526916,51,19.917581
-6.72,50,19.988463
-6.994747,51,20.061732
-6.680605,51,20.137674
-6.973191,51,20.212383
-6.55,51,20.282278
-6.799694,51,20.34974
-6.323054,51,20.864938
-6.503765,51,20.939488
-6.53,51,21.032273
-6.52,52,21.107402
-7.21,52,21.190447
-6.750986,51,21.265807
-6.740028,52,21.348298
-6.795188,51,21.429139
-6.76,52,21.50009
-7.15034,52,21.578154
-7.07,51,21.650047
-7.25,51,21.729219
-6.581875,51,21.810148
-6.618428,51,21.891616
-7.03,51,21.958476
-6.342133,50,22.035219
-6.719991,51,22.144353
-6.79303,51,22.242777
-7.020323,51,22.390273
