#{"t_start": 1789363243.0171342, "env_id": "None"}
r,l,t
-2.649247,51,1.25919
-2.656041,51,1.271673
-2.790883,51,1.28413
-2.670784,51,1.296402
-2.750905,51,1.308769
-2.829281,52,1.322577
-2.902552,51,1.334935
-2.680973,51,1.347274
-2.771448,52,1.359877
-2.770797,52,1.373188
-2.532842,51,1.38563
-2.681388,51,1.397945
-2.759631,51,1.410287
-2.611418,51,1.42262
-2.716152,51,1.434885
-3.170971,51,1.447142
-2.808285,51,1.459395
-2.750897,51,1.471602
-2.793562,51,1.484937
-2.655735,51,1.497595
-2.703147,51,1.509818
-2.894727,51,1.522936
-2.754945,51,1.535683
-2.887458,51,1.54789
-2.788382,51,1.560174
-2.65911,51,1.572569
-2.842039,51,1.584708
-2.883528,51,1.596866
-2.758603,52,1.609424
-2.767107,51,1.621631
-2.804176,52,1.634095
-2.561783,51,1.646339
-2.692306,51,1.658562
-2.814547,51,1.67077
-2.905653,52,1.683156
-2.529649,51,1.695303
-2.857136,51,1.707532
-2.709108,51,1.719725
-2.664597,51,1.731975
-2.75691,51,1.745082
-2.608812,51,1.758083
-2.677958,51,1.771086
-2.884827,51,1.783253
-2.963421,51,1.796254
-2.620081,51,1.808959
-2.793931,51,1.822171
-2.847209,51,1.834768
-2.824912,51,1.848104
-2.735156,52,1.860547
-2.627472,51,1.872968
-2.634171,51,1.886446
-2.626995,51,1.898574
-2.7293,51,1.910916
-2.546699,51,1.924562
-2.704532,51,1.936754
-2.722183,51,1.948913
-2.573835,51,1.9627
-2.785767,52,1.975327
-2.900239,52,1.988468
-2.763045,51,2.000799
-2.619448,51,2.013164
-3.043927,52,2.025756
-2.742215,51,2.037958
-2.685929,52,2.050568
-2.806008,52,2.063101
-3.012039,51,2.076286
-2.585952,51,2.089089
-2.920605,51,2.10138
-2.790777,51,2.113747
-2.676374,51,2.125968
-2.692063,51,2.13825
-2.763475,51,2.150446
-2.572462,51,2.162728
-2.908255,51,2.174919
-2.686675,51,2.187243
-2.708029,52,2.199693
-2.649054,51,2.212046
-2.608377,52,2.22447
-2.868689,51,2.237262
-2.83931,51,2.249581
-2.636554,51,2.262998
-2.99899,51,2.275822
-2.708352,51,2.28817
-2.585117,51,2.300442
-2.660439,51,2.312703
-2.747259,51,2.324892
-2.850458,51,2.337127
-2.917203,51,2.349343
-2.758488,51,2.362232
-2.742617,51,2.375336
-2.621176,51,2.388122
-2.832653,51,2.400672
-2.786367,51,2.413284
-2.755475,51,2.425523
-2.577043,51,2.43781
-2.887531,51,2.450043
-2.737542,51,2.462306
-2.757491,52,2.474772
-2.708796,51,2.486871
-2.782716,51,2.499046
-2.744945,51,2.511262
-2.850231,51,2.523422
-2.688155,51,2.535501
-2.681449,52,2.547987
-2.779497,51,2.560183
-2.699861,52,2.572653
-2.606069,51,2.58486
-2.529449,51,2.597188
-2.68145,52,2.60979
-2.709055,51,2.622207
-2.601893,51,2.634566
-2.831235,51,2.646807
-2.588093,51,2.659057
-3.023534,51,2.671267
-2.660334,51,2.683542
-2.703054,51,2.695953
-2.737115,51,2.708334
-2.701656,51,2.72092
-2.676952,52,2.734446
-2.671778,51,2.747053
-2.719525,51,2.759308
-2.690399,51,2.772341
-2.708809,51,2.785143
-2.724952,51,2.797417
-2.77777,51,2.809714
-2.62321,51,2.822625
-2.582061,51,2.835675
-2.63043,51,2.848517
-2.995087,51,2.861733
-2.676609,51,2.873964
-2.84674,51,2.886441
-3.037517,51,2.899838
-2.650046,51,2.913122
-2.854798,51,2.925413
-2.645994,51,2.937966
-2.75629,51,2.951359
-2.741207,51,2.964543
-2.610432,51,2.986314
-2.641909,51,3.000605
-2.743391,51,3.01301
-2.860457,52,3.026147
-2.845726,51,3.04074
-2.872532,51,3.053597
-2.650569,51,3.066076
-2.662029,51,3.078532
-2.665214,51,3.09079
-2.797644,51,3.103019
-2.729104,52,3.115609
-2.671301,51,3.127882
-2.772903,51,3.14005
-2.736467,52,3.152608
-2.868295,51,3.164891
-2.815444,52,3.183262
-2.924694,51,3.196789
-2.867937,51,3.209992
-2.749836,51,3.222284
-2.774046,51,3.234982
-2.6933,51,3.247317
-2.648854,51,3.259496
-2.90374,52,3.27207
-2.894217,51,3.284289
-2.640008,51,3.296481
-2.719502,51,3.308658
-2.68929,51,3.320819
-2.679574,51,3.33309
-3.027984,51,3.345173
-2.906431,51,3.357361
-2.811677,52,3.369804
-2.807033,51,3.382103
-2.703636,51,3.394248
-2.680938,51,3.406425
-2.599398,51,3.418674
-2.808235,51,3.43086
-2.784265,51,3.443063
-3.266037,51,3.455263
-2.69919,51,3.467364
-2.817162,51,3.479589
-2.748603,51,3.491728
-2.714091,51,3.503817
-3.056126,51,3.515902
-2.785058,52,3.528354
-2.729078,52,3.540761
-2.833916,51,3.552984
-2.803326,51,3.565224
-2.795404,51,3.577377
-2.876126,52,3.589767
-2.774387,51,3.60194
-2.629287,51,3.614016
-2.656422,51,3.626199
-2.810679,52,3.638544
-2.889993,51,3.650676
-2.724359,51,3.662834
-2.584636,51,3.676756
-2.629053,51,3.688821
-2.722311,51,3.701015
-2.728835,51,3.774574
-2.764099,51,3.910735
-2.927143,51,4.054291
-2.83419,52,4.197379
-2.785595,51,4.340127
-2.932199,51,4.483258
-2.881631,51,4.617895
-2.841148,51,4.761216
-2.66052,51,4.904244
-2.891509,52,5.046643
-2.714651,51,5.18809
-2.784296,51,5.322018
-2.673914,52,5.465881
-2.788782,51,5.607854
-2.782703,51,5.751876
-2.673917,51,5.895794
-2.710079,51,6.028947
-2.79045,51,6.17374
-2.706273,51,6.321808
-2.692837,51,6.464021
-2.709996,51,6.596233
-2.69331,51,6.740788
-2.7153,51,6.884394
-2.942335,51,7.026725
-2.907233,51,7.16069
-2.792286,51,7.304558
-2.62739,51,7.44804
-2.800485,51,7.590366
-2.656353,51,7.726522
-2.711551,51,7.869536
-2.726011,51,8.01492
-2.870836,52,8.159923
-2.545857,52,8.304592
-2.527029,51,8.449088
-2.87792,51,8.582989
-2.701717,52,8.727043
-2.621265,51,8.869798
-2.883427,51,9.013117
-2.787002,52,9.15797
-2.62641,51,9.301951
-2.819979,51,9.43802
-2.684477,51,9.58279
-2.797365,51,9.725791
-2.640889,51,9.869391
-2.91063,51,10.004388
-2.546886,51,10.146802
-2.596341,51,10.289252
-2.6656,51,10.433117
-2.752599,51,10.569384
-2.667397,51,10.713951
-2.771339,51,10.855175
-2.66994,51,10.997749
-2.899035,51,11.133254
-2.681943,51,11.276834
-2.696174,51,11.42155
-2.752486,51,11.5701
-2.68894,51,11.705811
-2.825211,51,11.849229
-2.87443,52,11.991775
-2.823391,52,12.137072
-2.746408,51,12.27938
-2.756265,51,12.422403
-2.715697,51,12.556442
-2.67908,51,12.700005
-2.647752,51,12.844033
-2.789832,51,12.987199
-2.711094,51,13.120585
-2.701512,51,13.267192
-2.739916,51,13.410249
-2.856298,51,13.556298
-2.762464,51,13.695257
-2.653636,51,13.839629
-2.602762,51,13.982511
-2.713047,51,14.126092
-2.995244,52,14.27003
-2.907945,51,14.40475
-2.943634,51,14.550646
-2.907477,51,14.720383
-2.756646,51,14.868689
-2.885513,51,15.003188
-2.664091,51,15.145886
-2.786797,51,15.290062
-2.74025,51,15.432981
-2.797099,51,15.568109
-2.538084,51,15.710096
-2.685678,51,15.855707
-2.842998,51,15.997999
-2.69243,51,16.132621
-2.761074,51,16.276098
-2.641268,51,16.420028
-2.599715,51,16.563276
-2.871566,51,16.700976
-2.789954,51,16.842895
-2.766857,51,16.988469
-2.803854,51,17.140264
-2.563469,51,17.277357
-3.08062,51,17.423329
-2.765876,51,17.569425
-2.742477,51,17.714843
-2.843786,51,17.855574
-3.068094,51,17.999707
-2.590681,51,18.149672
-2.64917,51,18.272267
-2.845697,51,18.409188
-2.822805,52,18.556038
-2.813372,52,18.701882
-2.734682,51,18.846778
-2.954533,51,18.994553
-2.901618,51,19.138562
-2.729067,51,19.27465
-2.726324,51,19.417513
-2.714494,51,19.570885
-2.628866,51,19.718817
-2.546839,51,19.854222
-2.653589,51,20.000737
-2.946479,51,20.095523
-2.606816,51,20.156043
-2.780259,51,20.21425
-2.76613,51,20.275414
-2.655447,51,20.335449
-2.740326,51,20.395799
-2.763778,51,20.452874
-2.60232,51,20.514173
-2.720435,51,20.577234
-2.650416,52,20.639699
-2.789498,51,20.703526
-2.730553,51,20.761808
-2.70992,51,20.832191
-2.684234,51,20.982183
-2.675222,51,21.134616
-2.61896,51,21.271536
-2.739983,51,21.418853
-2.764365,51,21.56175
-2.708228,52,21.707131
-2.740974,51,21.850609
-2.784135,51,21.986854
-2.607059,51,22.133424
-2.633929,51,22.27722
-2.784651,51,22.422026
-2.729075,51,22.550446
-2.821419,51,22.695151
-2.873962,51,22.842851
-2.59442,51,22.987296
-2.848083,51,23.120854
-2.76895,52,23.265269
-2.689064,51,23.409239
-2.704677,51,23.55312
-2.849766,51,23.644209
-2.760937,51,23.70069
-2.598944,51,23.759711
-2.816553,51,23.818667
-2.738499,51,23.879304
-2.922056,51,23.934209
-2.680961,51,23.99329
-2.922363,51,24.052461
-2.607346,52,24.112668
-3.03185,52,24.173388
-2.564411,51,24.232329
-2.87904,51,24.288424
-2.906404,52,24.347646
-2.818178,52,24.406933
-2.616661,51,24.466303
-2.57412,52,24.524722
-2.715896,51,24.584391
-2.829746,51,24.643229
-2.966271,51,24.698721
-2.570479,51,24.759646
-2.619327,51,24.818808
-2.634371,51,24.878547
-2.875995,52,24.937671
-2.796794,51,24.99439
-2.748495,52,25.053989
-2.704924,52,25.113424
-2.647181,51,25.172954
-2.775821,51,25.231787
-2.61623,51,25.290924
-2.688702,51,25.346877
-2.513553,51,25.406694
-2.579155,51,25.465739
-2.64062,51,25.524445
-2.910951,51,25.581185
-2.988611,51,25.641225
-2.624161,51,25.702014
-2.779642,51,25.761593
-2.808558,51,25.818215
-3.050351,51,25.876935
-2.815511,51,25.936999
-2.492084,51,25.996547
-2.623107,51,26.053304
-2.728845,51,26.112968
-2.650556,51,26.171652
-2.683088,51,26.231064
-2.74525,51,26.286558
-2.708235,51,26.344812
-3.043791,51,26.404805
-2.760607,51,26.464227
-2.442351,51,26.519642
-2.7197,52,26.579918
-2.509904,51,26.63862
-2.37776,51,26.698957
-2.645859,51,26.758793
-2.718083,52,26.825095
-2.584745,51,26.882787
-2.660965,51,26.942624
-2.589508,51,27.002263
-2.82107,51,27.062573
-2.62599,51,27.118595
-2.648272,51,27.178398
-2.951963,51,27.238746
-2.792966,51,27.2985
-2.662687,51,27.354873
-2.525756,51,27.415105
-2.873117,51,27.473961
-3.038248,51,27.533827
-2.546192,51,27.589029
-2.621955,51,27.649279
-2.615027,51,27.708685
-2.451505,52,27.768933
