#{"t_start": 1789363491.6596239, "env_id": "None"}
r,l,t
-1.572888,52,0.989878
-1.67949,51,1.012217
-2.017573,51,1.034436
-1.787924,51,1.056562
-1.980616,51,1.079676
-1.579098,51,1.10174
-2.10527,51,1.12382
-2.313916,51,1.145823
-1.824348,51,1.167939
-1.632137,51,1.190842
-1.461402,51,1.214352
-2.232255,51,1.237459
-2.518016,51,1.260832
-2.720033,51,1.283107
-1.702443,51,1.307564
-1.650811,51,1.330845
-2.084231,51,1.353599
-1.472052,51,1.376762
-1.293289,51,1.399052
-2.012274,51,1.421201
-2.211155,51,1.443253
-2.224144,51,1.465334
-1.317153,51,1.48732
-1.925699,51,1.509282
-1.43199,52,1.533575
-1.817031,52,1.556757
-1.500309,51,1.578686
-1.561361,51,1.600715
-1.890485,51,1.622716
-1.535554,51,1.644745
-1.750024,51,1.666719
-1.475837,51,1.688684
-1.579594,51,1.710688
-2.243806,51,1.732659
-2.201856,51,1.754719
-1.542009,51,1.776695
-1.72631,51,1.798632
-1.889435,51,1.821195
-1.785905,51,1.84413
-1.85408,51,1.866451
-1.548237,51,2.107906
-1.98231,51,2.13001
-1.836247,51,2.15199
-1.63915,51,2.173907
-1.478188,52,2.195288
-1.622836,52,2.216879
-1.962647,51,2.238053
-1.988792,51,2.25881
-1.801905,51,2.279565
-2.025606,51,2.300327
-1.620994,51,2.321441
-1.401343,51,2.342564
-1.880048,51,2.36323
-1.876442,51,2.383843
-1.211456,51,2.404815
-1.67324,51,2.426256
-2.110351,51,2.44808
-1.592125,52,2.471317
-1.613948,51,2.492746
-1.770347,51,2.513966
-1.385648,51,2.535063
-2.001816,52,2.55661
-1.979495,51,2.577524
-2.536029,51,2.598195
-1.805752,51,2.620017
-2.070959,51,2.641766
-1.96104,51,2.662381
-2.241617,51,2.684127
-1.577414,51,2.705875
-1.488735,51,2.727586
-2.723955,51,2.749331
-1.654143,52,2.771513
-1.983789,51,2.79228
-1.422336,51,2.814004
-1.565503,51,2.836097
-2.197259,51,2.857831
-1.502244,51,2.879588
-1.62846,51,2.903134
-1.810697,51,2.926712
-2.318432,51,2.948907
-2.277193,51,3.176125
-2.184194,51,3.201453
-1.740696,51,3.22544
-1.721452,51,3.248847
-2.026149,51,3.271247
-1.417822,51,3.295652
-1.525257,51,3.319358
-1.822515,51,3.342408
-1.689474,51,3.365154
-1.640514,51,3.388535
-1.637352,52,3.41263
-1.522143,51,3.439565
-1.885373,51,3.463506
-2.255576,51,3.485831
-1.549663,51,3.509037
-1.912631,51,3.531217
-1.68103,51,3.553743
-1.723185,51,3.578217
-1.909753,51,3.601277
-1.762867,52,3.624174
-2.101207,51,3.646204
-1.715797,51,3.669071
-1.823394,51,3.6914
-2.041254,51,3.714491
-1.658074,51,3.736741
-1.524701,51,3.75883
-1.515396,51,3.780824
-2.147741,51,3.802732
-1.973465,51,3.824705
-1.692027,51,3.846625
-1.817198,51,3.868512
-1.706769,51,3.890444
-2.160729,51,3.912422
-1.862798,51,3.934448
-1.640281,52,3.95673
-2.053194,51,3.978623
-1.340244,51,4.000484
-1.502598,51,4.022405
-1.559443,51,4.044337
-1.320967,51,4.066247
-1.524281,51,4.268548
-1.905134,51,4.289643
-1.810635,51,4.310788
-1.564159,52,4.332988
-1.947941,51,4.353758
-1.343499,51,4.375598
-1.302786,51,4.396333
-1.494995,51,4.41723
-1.421297,52,4.439401
-1.803778,51,4.460054
-1.854642,51,4.48104
-2.076775,51,4.502622
-1.65421,51,4.524586
-1.827422,51,4.546931
-2.009274,51,4.567737
-1.574773,51,4.589483
-1.607943,51,4.611289
-1.441675,51,4.631979
-1.446173,51,4.653741
-2.002609,51,4.676598
-2.097272,51,4.697769
-1.715621,51,4.719897
-1.817188,52,4.742377
-1.664496,51,4.76416
-2.38613,51,4.785296
-1.94987,51,4.80725
-1.381381,51,4.828053
-1.532185,51,4.850052
-1.415653,51,4.871495
-1.701386,51,4.892601
-1.859075,51,4.913586
-1.849615,51,4.934356
-1.822319,52,4.955975
-2.322907,51,4.977594
-1.68128,51,4.998445
-1.429349,52,5.020196
-1.323772,51,5.041692
-1.515438,51,5.062552
-1.713269,51,5.083095
-2.126555,51,5.104905
-1.645334,51,5.304442
-1.82045,51,5.326648
-1.393078,51,5.348662
-1.522391,51,5.369479
-1.560801,51,5.391443
-1.957483,51,5.413409
-1.773979,51,5.434685
-1.612126,52,5.456773
-1.487643,51,5.478764
-1.797352,51,5.500727
