#{"t_start": 1787846558.238168, "env_id": "None"}
r,l,t
-2.560228,52,0.683532
-2.7039,51,0.721614
-2.85,51,0.759378
-2.651115,51,0.795986
-2.398154,51,0.833324
-2.491279,51,0.870549
-2.807344,51,0.906883
-2.604509,51,0.943101
-2.424572,51,0.979518
-2.591281,51,1.015704
-2.571999,51,1.051875
-2.480546,51,1.087917
-2.72,51,1.123897
-2.590464,51,1.159912
-2.45,51,1.195885
-2.612747,51,1.231876
-2.628598,51,1.267804
-2.712306,51,1.303812
-2.63,51,1.339765
-2.414334,51,1.375764
-2.467068,51,1.411821
-2.564135,51,1.448149
-2.56,51,1.484207
-2.453576,51,1.520253
-2.67,52,1.556977
-2.49,52,1.593642
-2.60024,51,1.629739
-2.31893,51,1.665632
-2.372125,51,1.701495
-2.561119,51,1.737472
-2.49006,51,1.773479
-2.533436,51,1.809414
-2.65,51,1.845358
-2.480552,51,1.881336
-2.430002,51,1.917393
-2.43948,51,1.953387
-2.541491,51,1.989452
-2.446265,51,2.025392
-2.528799,51,2.061997
-2.321016,51,2.098229
-2.77,51,2.342172
-2.400007,51,2.378412
-2.484395,51,2.414409
-2.750001,51,2.450403
-2.710009,52,2.48712
-2.675769,52,2.524234
-2.596224,51,2.560742
-2.670853,51,2.596718
-2.580013,51,2.633181
-2.53,51,2.669584
-2.687795,51,2.705695
-2.49,51,2.742028
-2.651862,51,2.778198
-2.646712,51,2.814188
-2.543377,51,2.850295
-2.790109,51,2.886339
-2.59288,51,2.92235
-2.319035,52,2.959173
-2.558048,51,2.995183
-2.680734,51,3.031222
-2.380228,51,3.067388
-2.558945,52,3.104117
-2.346796,51,3.140171
-2.580734,51,3.176189
-2.499334,51,3.212146
-2.510004,51,3.248162
-2.424391,51,3.284105
-2.633424,51,3.320142
-2.470848,51,3.356212
-2.628323,51,3.392153
-2.63,51,3.428037
-2.47072,52,3.46499
-2.57,51,3.501241
-2.631664,51,3.540877
-2.544961,51,3.577494
-2.560765,51,3.613655
-2.664915,51,3.649945
-2.540845,51,3.686111
-2.64,51,3.722219
-2.477404,51,3.758301
-2.61,51,3.988749
-2.5,51,4.025062
-2.462275,51,4.061202
-2.55009,51,4.097302
-2.432029,51,4.133975
-2.448797,51,4.170098
-2.525882,51,4.206272
-2.603665,51,4.242395
-2.610476,51,4.278641
-2.52,51,4.314975
-2.603488,52,4.351843
-2.616222,51,4.387974
-2.505278,51,4.42401
-2.59,51,4.459966
-2.520079,51,4.495908
-2.501029,51,4.531977
-2.560157,51,4.568015
-2.676401,51,4.604068
-2.580068,51,4.640068
-2.695259,52,4.676747
-2.694628,51,4.71271
-2.388655,51,4.748706
-2.54,51,4.784619
-2.481567,51,4.820583
-2.692669,51,4.856525
-2.280044,51,4.892612
-2.470199,51,4.928548
-2.459947,51,4.964511
-2.470101,51,5.000501
-2.82,51,5.037197
-2.476955,51,5.073618
-2.606474,51,5.109767
-2.66,51,5.145853
-2.422695,51,5.181897
-2.481748,52,5.218692
-2.2914,51,5.254776
-2.702339,51,5.290711
-2.83042,51,5.32683
-2.394766,51,5.362918
-2.561503,51,5.399243
-2.421515,51,5.629199
-2.44,51,5.66553
-2.554378,51,5.70164
-2.64371,52,5.738488
-2.453352,51,5.774635
-2.59,51,5.810714
-2.723234,51,5.846759
-2.325529,51,5.882894
-2.62195,52,5.919997
-2.48,51,5.956037
-2.47326,51,5.991952
-2.721757,51,6.027808
-2.554193,51,6.063664
-2.531973,51,6.099628
-2.57,51,6.13564
-2.382499,51,6.171498
-2.35691,51,6.207385
-2.45192,51,6.243537
-2.64705,51,6.27942
-2.767019,51,6.315387
-2.650501,51,6.351761
-2.61,51,6.387842
-2.571826,52,6.424581
-2.470961,51,6.460705
-2.51822,51,6.496669
-2.69,51,6.532761
-2.695907,51,6.568709
-2.698625,51,6.604522
-2.520013,51,6.640464
-2.610267,51,6.676311
-2.653325,51,6.7121
-2.503592,51,6.747851
-2.42,52,6.784636
-2.450611,51,6.820567
-2.699912,51,6.856401
-2.52,52,6.893137
-2.58155,51,6.928997
-2.420478,51,6.964878
-2.662897,51,7.000732
-2.578559,51,7.036574
-2.552787,51,7.265982
-2.58,51,7.302083
-2.392594,51,7.338204
-2.399351,51,7.374211
-2.480394,51,7.41032
-2.703351,51,7.446213
-2.580713,51,7.482227
-2.495999,52,7.51887
-2.57719,51,7.554788
-2.669667,51,7.590644
-2.36,51,7.628517
-2.439239,51,7.664876
-2.50316,51,7.701122
-2.410084,51,7.737191
-2.556724,51,7.773315
-2.795353,52,7.81009
-2.70474,51,7.846196
-2.600003,52,7.882947
-2.47,52,7.919624
-2.81,52,7.956271
-2.57,51,7.992264
-2.591539,51,8.028357
-2.623151,51,8.064595
-2.578837,51,8.102805
-2.540493,52,8.1398
-2.461886,51,8.175821
-2.692625,51,8.211811
-2.54,51,8.248082
-2.520182,51,8.283984
-2.440084,51,8.319871
-2.446256,51,8.355762
-2.430777,51,8.391779
-2.372506,51,8.427744
-2.434913,51,8.463732
-2.444837,51,8.499898
-2.514076,51,8.536142
-2.609857,51,8.572193
-2.485643,51,8.608141
-2.448757,51,8.644036
-2.45401,51,8.680027
-2.41419,52,8.910754
-2.55705,51,8.946972
-2.455003,51,8.983055
-2.6987,51,9.019027
-2.37,52,9.055737
-2.496049,51,9.091804
-2.397214,51,9.127842
-2.47217,51,9.163775
-2.573985,51,9.199678
