#{"t_start": 1789369561.2875361, "env_id": "None"}
r,l,t
-6.088617,51,1.485622
-6.304032,51,1.509474
-6.304082,52,1.533666
-5.791258,51,1.560628
-6.36811,51,1.586372
-6.407235,51,1.611863
-6.440876,51,1.634949
-6.95,51,1.658833
-6.697117,51,1.682541
-6.692751,51,1.705841
-5.935394,51,1.729443
-6.780751,51,1.75172
-5.995494,51,1.776199
-6.8193,51,1.798956
-6.77446,51,1.821239
-5.724495,51,1.844333
-5.991499,51,1.866378
-6.716872,51,1.88861
-5.691108,51,1.912976
-6.009996,51,1.935565
-6.308599,51,1.959209
-5.520935,52,1.983989
-6.111345,52,2.010828
-6.09462,51,2.034936
-6.313705,51,2.060852
-6.382481,52,2.085251
-5.38778,51,2.111841
-5.881118,51,2.135246
-6.70231,51,2.159704
-6.28,51,2.182474
-6.251609,51,2.206207
-6.424575,51,2.231408
-6.416544,51,2.255442
-5.879823,51,2.282387
-6.125607,51,2.309123
-6.461829,51,2.332708
-5.908056,51,2.357584
-6.117937,51,2.382512
-6.25,52,2.409203
-6.362105,51,2.432692
-6.122128,51,2.826085
-7.050161,51,2.850021
-5.919725,51,2.872157
-6.453462,51,2.896577
-6.25,51,2.918883
-6.470484,52,2.94231
-5.962071,51,2.964715
-6.651539,51,2.98664
-6.801433,52,3.01158
-5.676679,51,3.033874
-6.153364,52,3.059354
-5.859357,51,3.08229
-6.421943,51,3.105461
-5.816466,51,3.132752
-5.850342,51,3.155813
-6.043956,51,3.178837
-6.410085,51,3.202185
-6.13,51,3.224909
-6.347854,51,3.246709
-6.280183,52,3.269873
-6.09167,51,3.294629
-5.830009,51,3.317706
-6.110863,51,3.342392
-6.470167,51,3.365658
-6.55,51,3.390416
-6.409179,51,3.425576
-6.07284,51,3.451392
-7.33,52,3.478374
-5.996119,51,3.501261
-6.513047,52,3.527273
-6.16,51,3.551498
-6.122022,51,3.577092
-6.313287,51,3.601725
-6.163244,51,3.629158
-6.19959,51,3.652783
-6.157618,51,3.678347
-6.400109,51,3.702157
-6.418745,51,3.727618
-6.421373,51,3.751713
-6.55318,51,3.777536
-6.934828,51,4.168505
-6.019753,51,4.193145
-6.123982,51,4.216721
-6.134421,51,4.241313
-6.385405,51,4.264029
-5.920113,51,4.286227
-5.834757,51,4.310396
-5.526712,51,4.333604
-5.800114,51,4.35825
-5.992116,51,4.382924
-6.327239,51,4.409522
-6.053163,51,4.432447
-5.830926,52,4.456533
-5.975523,51,4.48034
-6.720764,51,4.502954
-5.533229,51,4.527643
-6.205527,51,4.550575
-6.294456,51,4.575176
-6.60634,51,4.598262
-6.509866,52,4.621337
-6.2,51,4.647637
-5.904042,51,4.672308
-6.371388,52,4.698312
-6.942522,51,4.721365
-6.016428,51,4.747874
-6.720532,51,4.771265
-6.151766,51,4.795992
-5.775124,51,4.818818
-6.720102,51,4.843503
-5.766229,51,4.868069
-6.008329,51,4.895256
-6.49296,51,4.91863
-6.723695,52,4.946149
-6.410446,51,4.970823
-5.660343,51,4.996772
-6.065799,51,5.019677
-5.767552,51,5.044492
-6.357642,51,5.067289
-6.211964,52,5.093363
-6.332951,51,5.116374
-6.32287,51,5.486267
-6.437199,51,5.510438
-6.332909,51,5.533094
-6.252011,51,5.555201
-5.803009,51,5.579188
-6.021251,51,5.609614
-6.573926,52,5.633545
-5.713805,51,5.65717
-6.14041,51,5.680059
-6.234499,51,5.701641
-6.219238,51,5.724978
-5.681403,51,5.74799
-6.346573,51,5.769901
-5.970924,51,5.795093
-5.836582,51,5.81744
-6.117994,52,5.841539
-5.9491,52,5.865001
-6.024606,51,5.887043
-5.29,51,5.911058
-5.868388,52,5.934414
-6.145706,52,5.959906
-6.491538,51,5.982357
-5.645716,51,6.004825
