#{"t_start": 1789362256.526792, "env_id": "None"}
r,l,t
-7.150585,52,1.653681
-6.68,51,1.752602
-5.920671,51,1.851539
-6.572875,51,1.947044
-6.710379,51,2.043258
-6.300185,51,2.145626
-6.58,51,2.243668
-7.041702,51,2.338982
-6.89,52,2.435907
-6.635491,52,2.531111
-7.38,51,2.627039
-7.001837,52,2.725524
-6.482326,51,2.82222
-6.739216,51,2.914238
-6.710782,51,3.020285
-6.83091,52,3.128308
-6.89,51,3.225685
-6.68,51,3.325156
-6.916207,51,3.436403
-6.901716,51,3.551607
-6.72,51,3.66445
-6.293535,51,3.769649
-7.21,51,3.872443
-6.56014,51,3.97974
-7.000335,51,4.077597
-6.850129,51,4.171427
-6.570034,51,4.265399
-7.000989,52,4.360697
-7.275872,51,4.452968
-6.906876,51,4.546067
-6.912395,51,4.64014
-6.882164,51,4.734109
-6.870441,51,4.828946
-7.02,51,4.924502
-6.648328,51,5.021604
-6.391571,51,5.118049
-7.014117,51,5.212828
-7.100611,51,5.309049
-6.79,51,5.405158
-6.47905,51,5.498402
-6.531379,51,6.16134
-6.400674,51,6.265201
-7.12,52,6.365611
-6.566532,51,6.461024
-6.500986,51,6.55483
-7.170303,51,6.655133
-6.666559,51,6.750462
-6.324492,51,6.84391
-6.661416,52,6.938528
-6.7,51,7.028159
-6.73153,51,7.126677
-6.778796,51,7.247685
-7.036262,51,7.355209
-6.510401,51,7.450198
-7.160096,51,7.563136
-6.574684,52,7.659337
-6.983226,51,7.748325
-6.512271,51,7.843456
-6.652029,51,7.943051
-7.17,51,8.061963
-6.64,51,8.178064
-6.696516,51,8.297217
-6.284765,51,8.432024
-6.75,51,8.547244
-6.550274,51,8.648181
-6.78,52,8.757645
-6.741766,52,8.868401
-6.64,52,8.969026
-7.235258,51,9.063413
-6.761275,51,9.158015
-6.35,51,9.253518
-6.700388,51,9.353558
-6.877291,52,9.456028
-6.945972,51,9.55003
-6.563755,51,9.648994
-6.617392,51,9.744615
-7.07,51,9.840981
-6.480115,51,9.93795
-6.406472,51,10.033041
-6.947104,51,10.129256
-6.895935,51,10.699551
-6.030781,51,10.799463
-6.272315,51,10.891675
-7.39,52,10.987765
-6.761759,51,11.087235
-6.712509,51,11.190385
-6.489162,51,11.293521
-7.228133,51,11.392459
-7.14,51,11.492854
-7.08,51,11.587354
-7.151034,51,11.680959
-6.73,51,11.774655
-6.984489,51,11.866633
-6.873352,51,11.960721
-6.8,52,12.056541
-7.044848,51,12.149839
-6.88,51,12.241572
-6.818006,51,12.337948
-6.66787,52,12.433165
-6.090056,51,12.527131
-6.65,51,12.619706
-7.160977,51,12.713937
-6.496422,51,12.803749
-6.630415,51,12.897555
-6.842257,51,12.992147
-7.012032,51,13.084054
-6.260889,51,13.173745
-7.055891,52,13.269873
-6.721123,51,13.365335
-6.53726,51,13.456663
-6.740858,51,13.549999
-6.490434,51,13.643155
-6.491813,51,13.733061
