#{"t_start": 1789362720.797854, "env_id": "None"}
r,l,t
-6.991711,52,1.16577
-7.035663,51,1.229911
-6.437372,52,1.29482
-6.75,51,1.361181
-6.663404,51,1.429019
-6.561062,51,1.493903
-6.645823,51,1.560642
-6.64649,51,1.624534
-7.05,51,1.688958
-6.987345,52,1.758196
-7.170008,51,1.8213
-6.87,51,1.884083
-6.381547,51,1.946821
-6.714929,51,2.009912
-6.901207,51,2.074652
-6.433331,51,2.141105
-6.620162,51,2.204493
-6.68,51,2.269037
-6.356545,51,2.332047
-6.620012,51,2.397245
-6.424887,52,2.466648
-6.516099,51,2.533571
-7.061761,52,2.602358
-6.498947,51,2.681639
-6.8,51,2.752141
-6.987465,51,2.830914
-6.260273,51,2.90208
-6.83,51,2.974419
-7.32215,51,3.044228
-6.621081,51,3.112428
-6.8949,51,3.184577
-6.772278,51,3.25333
-7.163333,51,3.319287
-6.593067,51,3.383506
-6.827264,51,3.450957
-6.854214,51,3.520975
-6.880385,51,3.589024
-6.5,51,3.655449
-7.343883,52,3.721085
-6.521828,51,3.791339
-6.522407,51,3.863128
-6.807533,51,3.92851
-6.61113,51,3.992876
-6.399059,51,4.060768
-6.640833,51,4.128379
-6.103932,51,4.197182
-6.59656,51,4.265381
-6.452776,51,4.329508
-7.066687,51,4.392493
-6.57441,52,4.456928
-6.960032,51,4.519818
-7.179418,51,4.585259
-6.599004,51,4.64831
-6.283433,51,4.711387
-6.310392,51,4.776618
-6.572893,51,4.843636
-6.801585,51,4.910918
-6.247504,51,4.977995
-6.979823,51,5.045003
-6.78392,51,5.107786
-6.821589,51,5.172201
-6.949367,51,5.238435
-7.01,52,5.309631
-6.752267,51,5.377118
-6.836892,51,5.444322
-7.429478,51,5.507919
-6.950694,51,5.573416
-7.280722,51,5.636504
-6.790899,51,5.700607
-6.763422,51,5.770541
-6.971911,52,5.836625
-7.126472,52,5.904109
-6.835509,51,5.967272
-6.853909,52,6.03293
-7.20189,51,6.096989
-7.288745,51,6.161316
-6.980564,51,6.226121
-7.142909,51,6.290446
-7.107624,52,6.353486
-7.1999,51,6.415315
-6.837109,51,6.478144
-6.894216,51,6.543494
-7.45265,52,6.606762
-6.791764,52,6.671311
-6.985487,51,6.735145
-7.158851,51,6.797975
-6.727055,51,6.864374
-6.602836,51,6.928376
-6.844393,51,6.994779
-6.468595,51,7.057124
-7.09655,51,7.119931
-6.697853,51,7.185386
-6.624847,51,7.248715
-6.185596,51,7.310533
-6.433511,51,7.373302
-6.804794,51,7.434999
-6.56813,51,7.499571
-7.050984,51,7.562731
-7.034802,52,7.625783
-6.849932,51,7.688575
-6.559539,51,7.750719
