#{"t_start": 1789361508.947318, "env_id": "None"}
r,l,t
-4.932529,52,1.721055
-4.866593,51,1.867742
-4.801545,52,2.017938
-4.75,51,2.172452
-5.140041,51,2.372168
-4.994441,51,2.538908
-4.888861,51,2.718411
-4.992857,51,2.894407
-4.67188,51,3.063597
-5.330103,52,3.256666
-4.801963,51,3.436841
-5.157478,51,3.609225
-4.699843,51,3.781174
-5.181064,51,3.95058
-4.976855,51,4.120301
-4.893821,51,4.314986
-5.056084,51,4.487447
-4.913787,51,4.65725
-5.002445,51,4.826664
-5.04783,51,4.996182
-5.0261,52,5.193478
-4.950024,51,5.374333
-5.133015,52,5.545962
-5.23491,51,5.730864
-5.094449,51,5.892266
-4.876802,51,6.056151
-5.096443,51,6.200756
-5.114534,51,6.343597
-4.700595,51,6.489382
-4.964132,51,6.635553
-5.009067,51,6.796353
-5.022214,51,6.956529
-5.065662,51,7.106171
-4.867067,51,7.252184
-4.93724,51,7.400542
-4.731878,51,7.566658
-5.008352,51,7.714727
-4.934415,51,7.857813
-5.10827,52,8.005042
-5.026059,51,8.149823
-5.109915,51,8.308776
-5.090813,51,8.455244
-4.976221,51,8.599545
-5.111365,51,8.757483
-4.893776,51,8.915749
-4.807087,51,9.073686
-4.88371,51,9.245112
-4.900385,51,9.39575
-5.056212,51,9.543277
-5.016055,52,9.697668
-5.090398,51,9.851404
-5.000087,51,10.029876
-4.912574,51,10.18637
-4.99999,51,10.338821
-5.133866,51,10.486626
-5.23,51,10.636916
-4.750686,51,10.82694
-5.001872,51,10.994496
-4.811642,51,11.177043
-4.96,51,11.349025
-5.033177,51,11.505906
-5.060726,51,11.674428
-5.24814,52,11.826972
-4.923916,51,11.975256
-5.001303,51,12.125559
-4.965118,51,12.272453
-4.777007,51,12.449715
-5.291398,51,12.601869
-4.823067,51,12.763249
-4.954962,51,12.924778
-5.382949,52,13.087067
-5.080076,52,13.275568
-4.833236,51,13.441299
-4.87,52,13.613237
-5.142078,51,13.792447
-5.121439,51,13.970533
-5.406178,51,14.164998
-5.045934,51,14.329594
-5.279119,52,14.499397
-5.140045,51,14.6689
-5.110874,51,14.836617
-4.980037,51,15.022876
-5.073651,52,15.174453
-5.117934,52,15.325749
-5.160236,51,15.485795
-4.880023,51,15.654509
-5.183857,51,15.840944
-4.829822,51,16.002262
-4.510711,51,16.174352
-4.97809,51,16.337525
-4.758273,51,16.505262
-4.840561,51,16.689584
-5.125044,51,16.864004
-5.140235,51,17.025901
-5.132905,51,17.190894
-4.822469,51,17.351225
-4.790065,51,17.525921
-4.63,51,17.710953
-5.008732,52,17.891023
-5.204295,51,18.0798
-4.798557,51,18.236105
-5.012069,51,18.419604
-4.750003,51,18.590556
-5.084597,52,18.752892
-4.9,52,18.913585
-4.96,51,19.08225
-5.043168,51,19.274775
-4.733106,51,19.440162
-5.02234,51,19.596928
-4.915642,52,19.74974
-5.182708,51,19.899997
-4.908115,51,20.062123
-5.281468,51,20.212588
-4.495373,51,20.364695
-5.210084,51,20.537817
-5.17,52,20.716198
-4.870547,51,20.913471
-5.011404,51,21.07437
-4.88717,52,21.233746
-4.845246,51,21.393906
-4.989603,51,21.558895
-4.906843,51,21.744885
-5.137434,51,21.905517
-4.850102,51,22.049849
-4.977263,51,22.200754
-5.153753,51,22.355272
-4.933898,51,22.528648
-4.902195,51,22.682972
-4.984151,51,22.833945
-5.180138,52,22.986573
-5.051653,51,23.136212
-5.046089,52,23.306079
-4.947566,51,23.45698
-4.900006,51,23.606015
-4.945882,51,23.758152
-5.073544,51,23.906743
-4.950767,52,24.100797
-4.81141,52,24.281431
-5.019148,51,24.456234
-5.012632,51,24.628621
-4.897346,51,24.785943
-4.870861,51,24.982871
-4.992536,51,25.159191
-4.940199,51,25.33343
-4.889491,51,25.490989
-5.269667,51,25.638724
-4.763863,51,25.799267
-5.13,52,25.9445
-4.619574,51,26.09206
-5.273285,52,26.267327
-5.1,51,26.441937
-5.12,51,26.643059
-4.896181,51,26.82061
-4.850345,51,26.973935
-4.886819,51,27.137529
-4.800505,51,27.314757
-4.832397,51,27.498311
-4.955998,51,27.655986
-4.901248,51,27.823244
-5.02,51,27.985013
-5.220562,51,28.143865
-5.091123,51,28.300422
-4.896454,51,28.477515
-4.958023,51,28.648654
-4.90093,52,28.819606
-4.954792,51,28.990089
-4.93034,51,29.160262
-4.910964,51,29.338435
-5.02747,51,29.486221
-4.905423,51,29.635909
-5.025558,51,29.793074
-4.956224,51,29.950229
-4.926767,51,30.152674
-5.253327,51,30.340329
-5.199492,51,30.545386
-4.826366,52,30.729369
-4.82,51,30.920247
-4.999412,52,31.099841
-4.910095,51,31.262459
-4.880123,51,31.415148
-5.283761,52,31.570942
-4.833321,51,31.736417
-4.990483,51,31.939045
-4.956944,51,32.111979
-5.115085,52,32.287195
-4.96317,51,32.442448
-5.027857,51,32.643278
-4.902928,51,32.831451
-4.742392,51,32.996347
-5.270651,52,33.175257
-5.025879,51,33.329601
-4.849461,51,33.498889
-5.191285,51,33.688567
-5.050112,51,33.850118
-4.826294,51,34.002574
-4.924404,51,34.163818
-4.821876,51,34.321454
-4.920803,51,34.493307
-5.018312,51,34.645926
-4.971866,51,34.795345
-4.951899,51,34.944022
-4.964802,51,35.098706
-4.753145,51,35.279495
-4.867308,52,35.443355
-5.09299,51,35.606379
-4.959752,52,35.775197
-5.097662,52,35.955937
-5.197027,52,36.15984
-4.98734,51,36.330274
-4.987778,51,36.501727
-4.852008,52,36.673846
-5.031033,52,36.864571
-5.22307,52,37.016465
-4.925512,51,37.157688
-4.701757,51,37.308625
-4.876706,51,37.474274
-5.122545,51,37.674727
-4.936764,51,37.847227
-5.226097,51,38.005008
-4.902046,52,38.168757
-4.981234,51,38.319566
-4.828946,51,38.483177
-4.900567,51,38.634992
-5.143684,51,38.786385
-4.95,52,38.942371
