#{"t_start": 1789368009.3281941, "env_id": "None"}
r,l,t
-7.320177,52,1.720767
-6.179915,51,1.84791
-7.325792,51,1.924456
-6.889003,51,1.989118
-6.96399,51,2.022009
-7.510418,51,2.048362
-6.77,51,2.072462
-6.960846,51,2.100064
-7.470041,52,2.125788
-7.514126,52,2.153048
-6.724974,51,2.180466
-7.623257,52,2.208182
-7.051431,51,2.23419
-7.325151,51,2.260359
-7.074499,51,2.29721
-7.44,52,2.325147
-6.77,51,2.349778
-7.016478,51,2.378866
-7.151028,51,2.405372
-6.97673,51,2.430355
-7.176012,51,2.45492
-7.253801,51,2.480522
-6.539502,51,2.503385
-7.045344,51,2.527858
-7.071134,51,2.551713
-6.945894,51,2.576442
-6.790001,51,2.599571
-7.518944,52,2.62414
-7.012525,51,2.648311
-7.110424,51,2.67086
-6.982889,51,2.695598
-7.143901,51,2.750034
-6.778195,51,2.784856
-7.37,51,2.836483
-7.070393,51,2.864532
-6.618756,51,2.889962
-6.940208,51,2.912639
-7.124007,51,2.936401
-7.282052,51,2.961815
-7.641764,51,2.985513
-6.78,51,3.316138
-7.28917,51,3.346373
-6.840202,52,3.380998
-7.33,51,3.411395
-7.310039,51,3.440827
-6.975429,51,3.465113
-7.07,51,3.491243
-7.319945,51,3.515731
-7.182102,52,3.540527
-7.053095,51,3.564041
-6.96,51,3.586904
-7.284547,51,3.610208
-7.013094,51,3.634389
-7.151393,51,3.6567
-7.163507,51,3.680642
-7.200026,52,3.703717
-7.095149,51,3.727505
-7.199405,51,3.751317
-6.980515,51,3.775857
-7.349575,51,3.800196
-7.3,51,3.828387
-6.650981,51,3.968161
-6.488347,51,4.017978
-6.97,51,4.063814
-6.900469,51,4.098376
-7.016352,52,4.126554
-7.15,52,4.152904
-7.343866,52,4.177434
-7.264588,51,4.204643
-7.305031,51,4.229199
-7.400024,51,4.25581
-6.70407,51,4.279521
-6.956078,52,4.303148
-6.769376,51,4.326689
-6.799438,51,4.349245
-6.807199,51,4.381493
-7.11367,51,4.410417
-7.310262,51,4.435791
-7.052038,51,4.475232
-6.78,51,4.503507
-7.42,51,4.786564
-7.057279,51,4.810716
-7.054293,51,4.834531
-7.381731,52,4.85848
-7.278928,51,4.881859
-7.077354,51,4.904659
-7.644342,51,4.927534
-7.338307,51,4.949956
-7.231113,51,4.972825
-6.910333,51,4.995568
-7.045499,51,5.019029
-7.213179,51,5.042562
-7.340882,51,5.075653
-7.265082,51,5.099894
-7.39069,52,5.124685
-6.430382,51,5.14814
-6.882076,51,5.173621
-6.922608,51,5.197167
-7.100359,52,5.222526
-6.851128,51,5.246845
-6.913837,51,5.27012
-7.127624,51,5.300885
-7.090106,51,5.324868
-6.75,51,5.349107
