#{"t_start": 1789363162.296866, "env_id": "None"}
r,l,t
-1.633007,52,1.129064
-1.994548,51,1.141933
-1.312098,52,1.155043
-1.548196,51,1.167301
-2.606921,51,1.180101
-1.652241,51,1.193304
-1.356413,51,1.205502
-2.586056,51,1.216686
-2.031235,51,1.228254
-1.77717,52,1.240135
-1.508402,51,1.252037
-1.863966,51,1.263873
-1.567399,51,1.275738
-1.856518,51,1.28712
-2.160423,51,1.297997
-2.125139,51,1.309457
-1.472059,51,1.321574
-2.169478,51,1.333936
-2.205921,51,1.34627
-1.638539,51,1.363825
-1.731268,52,1.375832
-2.058889,51,1.386924
-1.708667,52,1.398175
-1.386834,51,1.40911
-1.997132,51,1.42078
-1.573364,51,1.43172
-2.125949,51,1.444356
-1.967334,51,1.455406
-1.627108,51,1.46644
-1.5156,51,1.477364
-1.901415,51,1.488375
-1.306291,51,1.49994
-1.808945,51,1.510865
-2.005257,51,1.521767
-1.722145,51,1.532659
-1.407678,51,1.543463
-1.971762,51,1.554367
-1.524226,51,1.565321
-1.690975,52,1.576479
-2.108385,51,1.588
-1.713421,51,1.598987
-1.658254,51,1.609853
-2.034293,51,1.620682
-1.811072,51,1.631471
-1.622883,51,1.642259
-1.415862,51,1.653088
-2.022687,51,1.664031
-1.953778,51,1.674865
-1.965531,51,1.686299
-1.646553,52,1.698669
-1.4201,51,1.709529
-1.655378,51,1.720397
-1.353976,51,1.731581
-2.663393,51,1.742511
-1.988388,51,1.753267
-1.561344,51,1.764374
-1.487078,51,1.775141
-1.474921,51,1.785997
-1.71747,51,1.796802
-1.591481,51,1.807516
-2.254641,51,1.818196
-1.52238,51,1.828874
-1.481655,52,1.843584
-2.246572,51,1.855691
-1.969254,51,1.868246
-1.54756,51,1.880439
-1.854438,51,1.891095
-1.813056,51,1.900941
-2.091958,51,1.910886
-1.919845,51,1.921037
-1.596123,52,1.931427
-1.829706,52,1.94232
-1.563437,51,1.952198
-2.339338,52,1.962915
-1.85997,51,1.973077
-1.779451,51,1.982952
-1.664594,51,1.992798
-1.800551,51,2.002625
-2.086294,52,2.012864
-2.593505,51,2.022636
-1.805319,51,2.032512
-1.425097,51,2.043154
-1.829797,52,2.054084
-1.533245,52,2.064622
