#{"t_start": 1789368464.2468321, "env_id": "None"}
r,l,t
-1.798023,52,1.598232
-1.742894,51,1.616604
-1.479466,52,1.635214
-1.73944,51,1.653259
-2.024469,51,1.671954
-1.660046,51,1.689245
-1.509427,51,1.705684
-1.690795,51,1.722099
-1.659902,51,1.739991
-1.600398,52,1.763859
-1.85703,51,1.788369
-1.647606,51,1.806429
-2.178462,51,1.822853
-2.311637,51,1.839484
-1.707464,51,1.856349
-1.667481,51,1.873442
-2.167897,51,1.890177
-1.662367,51,1.907103
-1.430048,51,1.927143
-1.763937,51,1.944706
-1.496304,52,1.961386
-3.258388,51,1.979021
-1.563864,52,1.99715
-1.863378,51,2.014364
-2.088573,51,2.030893
-1.47716,51,2.047465
-1.718067,51,2.064321
-1.867169,51,2.081942
-2.170799,51,2.098458
-2.15368,51,2.114799
-1.558977,51,2.131758
-1.424756,51,2.149104
-1.396601,51,2.166255
-1.610083,51,2.184019
-1.484516,51,2.20118
-1.807726,51,2.217621
-1.856612,51,2.23502
-1.455004,51,2.254118
-1.483949,52,2.271669
-1.734911,51,2.290236
-1.5367,51,2.548772
-1.824299,51,2.565624
-2.018956,51,2.582048
-1.743592,51,2.599025
-1.684679,51,2.615938
-1.877732,51,2.632363
-1.605269,51,2.648692
-2.066242,51,2.665148
-2.171181,51,2.681675
-1.941855,52,2.698483
-1.440889,51,2.715044
-1.679587,51,2.731142
-1.36376,51,2.74734
-2.896254,51,2.764628
-1.617938,51,2.781256
-1.789885,51,2.798227
-1.952486,51,2.814492
-1.437636,51,2.831226
-1.523069,51,2.847536
-1.370068,51,2.864259
-1.870102,51,2.881131
-1.816752,51,2.897361
-1.613176,52,2.914252
-2.033958,51,2.93107
-2.602313,51,2.947901
-1.563149,51,2.964262
-1.605472,51,2.980659
-1.761883,51,2.997372
-1.786471,51,3.01395
-1.779426,51,3.030206
-1.970233,52,3.047031
-1.863209,52,3.063843
-2.18443,51,3.080427
-1.423026,52,3.097021
-2.640144,51,3.113454
-2.035935,51,3.129743
-1.555159,51,3.145578
-1.492638,51,3.163363
-1.729179,52,3.185369
-2.587066,51,3.207652
-2.182314,51,3.401251
-1.574332,51,3.417862
-1.639768,52,3.433724
-1.776184,52,3.450688
-1.62945,51,3.467022
-1.883041,51,3.483621
-1.421134,51,3.500032
-1.447516,51,3.516575
-1.430487,51,3.533016
-1.871484,51,3.549437
-1.430849,51,3.565495
-1.651149,51,3.581987
-1.388719,51,3.598006
-1.515876,51,3.614501
-1.66226,51,3.630574
-1.804234,51,3.647312
-2.190806,51,3.663727
-1.663204,51,3.680195
-1.594949,52,3.696869
-2.149114,51,3.713075
-1.257768,51,3.729984
-2.297612,51,3.747802
-2.155872,51,3.76439
-1.525894,52,3.780769
-1.339394,52,3.797522
-1.934821,51,3.813829
-2.196432,51,3.830754
-1.921674,51,3.847274
-1.894821,51,3.863988
-1.903692,52,3.881063
-2.115113,51,3.897547
-1.561762,51,3.91388
-1.853075,51,3.930356
-1.584094,51,3.946882
-1.619897,51,3.963338
-1.318071,52,3.980109
-1.313042,51,3.996534
-1.924315,51,4.01316
-1.544282,52,4.030139
-1.745895,51,4.046031
-1.490866,51,4.240996
-2.214427,51,4.259195
-1.716247,51,4.276371
-1.708566,51,4.294174
-1.523804,51,4.310312
-1.891305,51,4.326481
-1.713287,51,4.342673
-2.091896,51,4.359462
-1.556282,51,4.375886
-1.440909,52,4.392408
-1.757416,51,4.408981
-1.506435,52,4.425527
-1.547229,51,4.441953
-1.508126,51,4.458207
-1.895685,51,4.475192
-1.637593,51,4.491723
-2.01232,52,4.508578
-1.939129,52,4.524954
-1.596771,51,4.541181
-2.061737,51,4.557185
-1.46602,51,4.573407
-2.148994,51,4.590037
-2.628883,51,4.606328
-1.487541,51,4.622339
-2.473922,51,4.638772
-1.542362,51,4.655271
-1.999031,51,4.672116
-1.443231,52,4.689079
-1.732457,51,4.705275
-1.510039,52,4.722044
-1.951391,51,4.739973
-1.705686,51,4.756666
-1.816195,51,4.773124
-1.704098,51,4.78984
-2.119088,51,4.807021
-2.573929,51,4.828921
-1.885458,51,4.846438
-1.573399,51,4.862784
-1.572221,51,4.879864
-1.680566,51,4.896176
-2.455348,51,5.086393
-1.55423,51,5.102175
-1.483231,51,5.118669
-1.581591,51,5.135156
-1.773102,52,5.151897
-1.282389,51,5.168918
-1.781848,51,5.187425
-1.478306,51,5.20449
-1.954274,51,5.221094
-1.613378,51,5.237855
-1.559206,51,5.254442
-1.339257,51,5.270771
-2.131157,51,5.287573
-2.465415,51,5.303772
-1.616153,51,5.319212
-1.369507,52,5.336704
-2.196315,51,5.352097
-1.796566,52,5.369559
-1.428343,51,5.385739
-2.061685,51,5.403587
-1.848248,52,5.420768
-1.623163,51,5.437086
-1.453205,51,5.453592
-1.488953,51,5.470227
-1.600148,52,5.487302
-1.629435,51,5.502723
-1.776566,51,5.518528
-1.311033,51,5.53467
-1.60787,51,5.5514
-2.08932,52,5.567984
