#{"t_start": 1789360791.988508, "env_id": "None"}
r,l,t
-3.520328,51,0.952206
-3.63839,51,1.001392
-3.352778,51,1.056179
-3.437145,51,1.10801
-3.557656,51,1.157299
-3.465611,52,1.210581
-3.406742,51,1.258924
-3.414037,51,1.306878
-3.596837,52,1.355716
-3.520465,52,1.40894
-3.196872,51,1.45826
-3.570266,51,1.507934
-3.621334,51,1.557165
-3.246995,51,1.605829
-3.418915,51,1.654775
-3.585619,51,1.708273
-3.5251,51,1.758262
-3.439477,51,1.807776
-3.493945,51,1.859741
-3.443234,51,1.909077
-3.46868,51,1.962616
-3.305139,51,2.012056
-3.478526,51,2.069052
-3.60334,51,2.124623
-3.811158,51,2.177088
-3.289043,51,2.231276
-3.603465,51,2.27966
-3.71342,51,2.327768
-3.625229,52,2.376641
-3.495117,51,2.424834
-3.631669,52,2.482051
-3.373548,51,2.535095
-3.525382,51,2.588323
-3.555221,51,2.641054
-3.511977,52,2.690356
-3.337505,51,2.744987
-3.390491,51,2.7946
-3.548066,51,2.842951
-3.679491,51,2.892759
-3.66701,51,2.942711
-3.682636,51,2.999237
-3.347086,51,3.05773
-3.482064,51,3.114938
-3.509751,51,3.169099
-3.586586,51,3.23395
-3.47,51,3.289327
-3.463028,51,3.344721
-3.613671,51,3.393706
-3.765798,52,3.443639
-3.546797,51,3.492271
-3.431723,51,3.542302
-3.611485,51,3.597184
-3.627019,51,3.645957
-3.386104,51,3.69608
-3.500656,51,3.743687
-3.460686,51,3.791452
-3.612775,51,3.845233
-3.732209,52,3.893899
-3.471175,52,3.943059
-3.485472,51,3.991161
-3.620958,51,4.039644
-3.674154,52,4.092722
-3.593628,51,4.144165
-3.505095,52,4.195949
-3.525024,52,4.245443
-3.3754,51,4.298704
-3.54543,51,4.350576
-3.491513,51,4.40056
-3.515961,51,4.44909
-3.471392,51,4.498573
-3.571114,51,4.552839
-3.422,51,4.602554
-3.494285,51,4.652666
-3.635752,51,4.703179
-3.428601,51,4.752141
-3.425537,52,4.807375
-3.517647,51,4.857615
-3.621702,52,4.908966
-3.352189,51,4.958285
-3.407338,51,5.008246
-3.36,51,5.060881
-3.490398,51,5.109774
-3.51893,51,5.160602
-3.442803,51,5.219447
