#{"t_start": 1787842537.673878, "env_id": "None"}
r,l,t
-6.67,51,0.735691
-6.74823,51,0.774212
-6.649755,51,0.811136
-7.034359,51,0.84867
-6.920349,51,0.885627
-7.524003,52,0.923245
-6.524197,51,0.960766
-6.417036,51,0.998062
-6.554295,52,1.035836
-7.26,52,1.074404
-6.776676,51,1.115761
-6.718181,51,1.153248
-6.81,51,1.200761
-6.733355,51,1.280538
-6.77,51,1.325211
-6.781964,51,1.369697
-6.504065,51,1.409937
-6.879308,51,1.447951
-6.443974,51,1.486829
-7.18,51,1.524767
-6.686654,51,1.562591
-6.526611,51,1.599641
-6.920997,51,1.6365
-6.491599,51,1.673469
-6.510265,51,1.711834
-6.78,51,1.749417
-6.780033,51,1.786025
-6.694433,51,1.822442
-6.904122,52,1.859636
-6.95,51,1.896077
-6.867727,52,1.933706
-6.723698,51,1.970375
-6.65,51,2.007007
-6.534805,51,2.043618
-6.993008,52,2.080941
-6.440237,51,2.117489
-6.642084,51,2.153938
-6.580338,51,2.19031
-6.655981,51,2.226862
-7.358605,51,2.263394
-7.070032,51,2.533854
-6.545217,51,2.570472
-6.94818,51,2.607184
-6.29,51,2.643696
-6.392118,51,2.680298
-6.930122,51,2.717305
-6.991905,51,2.754696
-6.534761,51,2.791494
-7.021314,52,2.830745
-6.47,51,2.869366
-6.144617,51,2.907615
-6.480208,51,2.945305
-6.691419,51,2.982024
-7.070984,51,3.019582
-6.588588,51,3.05635
-6.599877,51,3.092855
-7.450126,51,3.129394
-6.750045,52,3.166783
-6.639609,52,3.204089
-6.980931,51,3.241248
-7.022991,51,3.277801
-6.910197,52,3.31501
-6.258952,51,3.351511
-6.443499,52,3.388873
-6.433981,52,3.426104
-6.818542,51,3.462645
-6.692545,51,3.499193
-7.114246,51,3.535813
-6.81,51,3.572388
-6.824285,51,3.608827
-6.061519,51,3.645831
-7.51,51,3.682423
-6.500494,51,3.719389
-7.153172,51,3.756035
-7.291432,51,3.792558
-6.639057,52,3.830295
-7.07,51,3.866966
-7.236001,52,3.904323
-7.080005,51,3.940752
-7.65,51,3.977182
-6.759633,51,4.227679
-6.46,51,4.270001
-6.910902,51,4.310377
-6.680001,51,4.348747
-7.008053,51,4.388168
-6.58,51,4.426484
-6.878854,51,4.464264
-6.988915,51,4.501182
-6.512451,51,4.53803
-6.510024,51,4.57482
-6.8,51,4.611547
-6.906585,51,4.648241
-6.440257,51,4.684853
-6.494612,51,4.721569
-6.160493,51,4.758248
-6.35363,51,4.794978
-6.351321,51,4.831559
-6.975,52,4.868867
-7.01,51,4.905404
-6.853581,51,4.941903
-7.152672,51,4.97873
-6.627655,51,5.015523
-6.375642,51,5.052435
-7.103874,52,5.090116
-7.040934,51,5.126653
-6.730431,52,5.164085
-6.91,51,5.200635
-6.847605,51,5.238576
-6.93958,52,5.277784
-6.5,51,5.316367
-7.085898,51,5.354924
-6.933691,51,5.392241
-6.485689,51,5.429877
-6.744655,51,5.466966
-7.01098,51,5.504674
-6.870734,51,5.541384
-6.700082,51,5.578242
-6.57,51,5.615464
-6.803162,52,5.65331
-6.703009,51,5.68985
-6.650124,51,5.926374
-6.77,51,5.96318
-7.03,51,5.999822
-7.139285,51,6.036461
-7.240724,51,6.074321
-6.563808,51,6.11272
-6.987453,51,6.149616
-6.82,51,6.186356
-7.121872,51,6.223167
-7.486045,51,6.259993
-6.49,51,6.296717
-7.043847,51,6.333284
-6.321885,51,6.369816
-6.33,51,6.406453
-6.81117,51,6.443059
-6.75151,51,6.479651
-6.62,51,6.51646
-7.040122,51,6.552998
-6.77803,51,6.589561
-6.849772,51,6.626221
-6.953243,52,6.663565
-6.388389,51,6.700119
-6.556577,51,6.736702
-7.020015,51,6.773299
-6.9813,51,6.809811
-6.376746,51,6.846361
-6.670758,51,6.88293
-6.590024,52,6.920237
-6.481143,51,6.956793
-7.16,51,6.993349
-6.65641,52,7.030585
-6.635165,51,7.0671
-7.216144,52,7.104434
-6.804671,51,7.140984
-6.796637,51,7.181377
-6.043832,51,7.221454
-7.360603,51,7.260336
-6.86,51,7.299031
-6.558949,51,7.336845
-6.530182,52,7.375437
-6.436622,51,7.617463
-6.975185,51,7.654106
-6.587649,51,7.692771
-6.97,51,7.729959
-6.750044,51,7.766649
-6.86,51,7.803131
-7.160467,51,7.839598
-7.245888,52,7.876816
-6.057123,51,7.913352
-6.913649,51,7.949722
-7.09,51,7.986059
-6.372981,51,8.022379
-6.880039,51,8.058903
-6.46,51,8.095584
-6.512447,51,8.132078
-6.554184,51,8.168461
-7.01,51,8.205654
-6.703342,51,8.243188
-7.145424,51,8.280331
-7.2,51,8.31685
-7.194146,52,8.354906
-6.742008,52,8.392246
-6.61,51,8.428714
-6.687024,51,8.465269
-6.670193,51,8.501715
-6.932471,52,8.538872
-5.911672,51,8.575329
-6.063241,51,8.611788
-7.08,51,8.648249
-7.160048,52,8.685353
-6.965958,51,8.721801
-6.14629,51,8.758329
-6.94,51,8.794857
-6.666057,51,8.831361
-6.75,51,8.867866
-6.883427,51,8.904335
-6.871065,51,8.941158
-6.470582,51,8.977713
-6.837404,52,9.014832
-6.17,51,9.05124
-6.72,51,9.290087
-6.446285,51,9.326826
-6.383212,51,9.363595
-6.578983,51,9.400175
-6.62527,52,9.437364
-6.6604,51,9.47433
-7.290896,51,9.511294
-6.537398,52,9.548814
-6.439112,51,9.585529
-6.92115,51,9.622208
-7.278381,51,9.659069
-6.59,51,9.695811
-6.353641,51,9.732398
-7.169703,51,9.768857
-6.470464,51,9.805386
-6.492617,51,9.841784
-7.01,51,9.878332
-7.02,51,9.91479
-7.340002,51,9.95132
-6.96,51,9.987734
-6.93,51,10.024219
-7.090021,51,10.060656
-6.910527,51,10.097119
-6.87,51,10.133565
-7.012456,51,10.172878
-6.158631,51,10.212807
-6.958862,52,10.252299
-7.300729,52,10.291781
-6.745616,51,10.329942
-6.748833,51,10.367727
-6.791303,52,10.406569
