#{"t_start": 1789394496.692417, "env_id": "None"}
r,l,t
-1.12102,52,2.41842
-1.204044,51,2.748674
-1.651683,51,3.078051
-1.409081,51,3.309335
-1.382955,51,3.509437
-1.198478,51,3.713652
-1.31538,51,3.986605
-2.286543,51,4.267706
-1.543177,51,4.597069
-1.232043,51,4.934698
-1.345241,51,5.257794
-1.647287,51,5.568524
-1.355162,51,5.863531
-2.11097,51,6.270803
-1.500655,51,6.573464
-1.311902,51,6.787028
-1.373513,51,6.989635
-1.321817,51,7.180563
-1.255477,51,7.390844
-1.281658,51,7.583037
-1.397207,51,7.854264
-1.272012,51,8.048295
-1.220288,51,8.227885
-1.183083,51,8.468637
-1.332464,52,8.69888
-1.231547,52,8.863968
-1.510987,51,9.045485
-1.322473,51,9.213506
-1.056927,51,9.393191
-1.325475,51,9.576877
-1.209586,51,9.81728
-1.189783,51,10.115654
-1.229989,51,10.316573
-1.487872,51,10.51309
-1.291736,51,10.793166
-1.287413,51,11.101125
-1.22472,51,11.40376
-1.406259,51,11.591981
-1.346623,51,11.898064
-1.438311,51,12.289002
-1.329762,51,38.17484
-1.203811,51,38.35759
-1.360286,51,38.563942
-1.385606,51,38.756932
-1.390666,52,38.942224
-1.261388,52,39.135618
-1.675739,51,39.355372
-1.852845,51,39.58621
-1.200569,51,39.805133
-1.169011,51,40.09723
-1.286924,51,40.391315
-1.196285,51,40.718048
-1.458514,51,40.901777
-1.300594,51,41.19455
-1.169072,51,41.404897
-1.33232,51,41.59184
-1.377856,51,41.777769
-1.192693,52,42.078561
-1.091982,51,42.528322
-1.345698,51,42.73705
-1.453283,51,42.948882
-1.370458,52,43.167032
-1.534426,51,43.394286
-1.382612,51,43.601503
-1.633322,51,43.801417
-1.476289,51,44.000794
-1.461666,51,44.205515
-1.375142,51,44.393829
-1.276517,51,44.741363
-1.236685,51,44.939378
-1.557371,51,45.130955
-1.270586,52,45.32566
-1.468954,51,45.51279
-1.260065,51,45.783973
-1.458242,51,45.97926
-1.197636,51,46.202829
-1.603993,51,46.597308
-1.292162,51,47.031064
-1.350496,51,47.370539
-1.401511,51,47.583711
-1.681976,51,74.339507
-1.620873,51,74.52654
-1.264691,51,74.739287
-1.137988,51,74.956591
-1.310996,51,75.176092
-1.243869,51,75.388231
-1.23701,51,75.608515
-1.366599,51,75.828458
-1.189828,51,76.046754
-1.193184,51,76.264452
-1.344972,52,76.478494
-1.461147,51,76.691413
-1.43728,51,76.906793
-1.421752,51,77.194333
-1.167988,51,77.383397
-1.325233,51,77.571319
-1.275657,51,77.781337
-1.193123,51,77.996888
-1.350022,51,78.213683
-1.28081,52,78.497942
-1.362247,51,78.704993
-1.383737,51,78.896989
-1.271959,51,79.249513
-1.944003,51,79.641191
-1.307011,51,79.926531
-1.147746,51,80.187938
-1.184789,51,80.555317
-1.163473,51,80.760886
-1.429063,51,80.95589
-1.450223,51,81.216653
-1.39029,51,81.552437
-1.220085,51,81.765045
-1.22118,51,81.956366
-1.410247,51,82.149035
-1.191166,52,82.344043
-1.466747,51,82.543222
-1.236805,51,82.733569
-1.079002,51,82.921602
-1.226472,51,83.158066
-1.207176,51,83.453004
-1.31177,51,109.087684
-1.467993,51,109.305321
-1.406044,51,109.523987
-1.282193,52,109.709804
-1.31621,51,109.920504
-1.438521,51,110.101316
-1.191716,51,110.314854
-1.165965,51,110.494931
-1.624846,52,110.693255
-1.411433,51,110.878623
-1.163945,51,111.048781
-1.29844,51,111.213575
-1.138225,51,111.382854
-1.4264,51,111.55546
-1.584434,51,111.7257
-1.25928,51,111.906232
-1.510391,51,112.091787
-1.205032,51,112.268791
-1.382854,51,112.544051
-2.019869,51,112.85551
-1.45103,51,113.042187
-1.252358,51,113.238542
-1.174154,52,113.442443
-1.34982,51,113.632699
-1.836664,51,113.827358
-1.386243,51,114.025706
-1.15259,51,114.220431
-1.471828,51,114.408681
-1.481369,51,114.606966
-1.343705,51,114.803195
-1.274553,51,114.998414
-1.119652,51,115.18641
-1.229391,52,115.390384
-1.253855,51,115.611871
-1.360794,51,115.826543
-1.32538,52,116.032204
-1.287353,51,116.229723
-1.246215,51,116.476234
-1.394713,51,116.673784
-1.183879,51,116.973629
-1.466288,51,142.250065
-1.468879,51,142.430127
-1.133398,51,142.674832
-1.199789,51,142.86049
-1.570984,51,143.04725
-1.214515,51,143.225471
-1.225485,51,143.407255
-1.448006,52,143.586421
-1.459596,51,143.747623
-1.361169,51,143.947777
-1.11968,51,144.157887
-1.177306,51,144.370615
-1.328439,51,144.558848
-1.349514,51,144.736262
-1.43334,51,144.904896
-1.581726,52,145.081515
-1.351141,51,145.333182
-1.182861,52,145.545568
-1.173405,52,145.728855
