#{"t_start": 1789360352.048966, "env_id": "None"}
r,l,t
-2.160442,51,1.03835
-1.843581,51,1.064465
-1.891945,51,1.091082
-1.943782,51,1.116892
-2.08067,51,1.144299
-1.856293,52,1.172147
-1.867691,51,1.198665
-1.857807,51,1.224415
-1.762284,52,1.2527
-1.862344,52,1.282403
-2.202552,51,1.308333
-1.903677,51,1.333957
-1.835689,51,1.359315
-1.820133,51,1.38753
-1.887162,51,1.417588
-2.217485,51,1.447589
-2.135263,51,1.474273
-2.086248,51,1.49989
-1.824038,51,1.525413
-1.899598,51,1.552233
-1.820426,51,1.579385
-1.918044,51,1.604785
-1.884559,51,1.630237
-1.889199,51,1.655938
-1.847862,51,1.681863
-1.915328,51,1.709196
-2.04637,51,1.735835
-1.915104,51,1.761572
-2.14003,52,1.789157
-2.035491,51,1.814892
-2.20123,52,1.842658
-2.182187,51,1.868426
-1.932691,51,1.895383
-1.96072,51,1.922675
-1.948871,52,1.949097
-2.107187,51,1.976322
-2.002135,51,2.002087
-1.927316,51,2.027583
-1.808547,51,2.05318
-2.009296,51,2.078683
-2.180246,51,2.105937
-1.885912,51,2.131517
-1.962459,51,2.15686
-1.926041,51,2.18151
-2.057265,51,2.205785
-1.80097,51,2.230279
-1.922734,51,2.25813
-2.087867,51,2.284447
-1.989563,52,2.309431
-2.002569,51,2.334826
-2.323916,51,2.360234
-1.972806,51,2.387446
-1.795922,51,2.412798
-1.929859,51,2.438184
-2.058564,51,2.463729
-2.102141,51,2.489172
-1.870875,51,2.516402
-1.949871,52,2.542344
-1.890686,52,2.571082
-1.914977,51,2.597594
-1.873102,51,2.624692
-2.15729,52,2.653178
-1.956927,51,2.679299
-2.138232,52,2.705489
-2.165202,52,2.733441
-2.031725,51,2.763261
-1.97973,51,2.792329
-1.905943,51,2.821257
-1.924595,51,2.849534
-1.908684,51,2.878668
-2.161586,51,2.915543
-2.074888,51,2.947633
-1.991568,51,2.979205
-1.832499,51,3.011071
-1.816869,51,3.041401
-2.756333,52,3.073194
-1.982003,51,3.101202
-1.91279,52,3.132966
-2.047133,51,3.162649
-2.110227,51,3.190049
-2.008129,51,3.217798
-1.817582,51,3.24343
-2.027497,51,3.270398
-1.93414,51,3.297512
-1.962685,51,3.324937
-1.920313,51,3.351132
-2.248807,51,3.378578
-1.715449,51,3.404046
-2.076406,51,3.42944
-1.988597,51,3.454945
-2.037655,51,3.480822
-1.85498,51,3.507904
-2.0792,51,3.533377
-2.177753,51,3.558809
-1.943066,51,3.584338
-1.93037,51,3.609713
-1.803966,51,3.63657
-1.92588,52,3.663176
-1.849484,51,3.691386
-1.980989,51,3.71914
-2.101484,51,3.745476
-1.919865,51,3.7726
-1.906991,51,3.798098
-1.890102,52,3.829122
-1.900686,51,3.856362
-2.04721,52,3.883222
-1.793483,51,3.90929
-2.000761,51,3.934406
-2.080145,52,3.959632
-1.869328,51,3.984848
-1.887908,51,4.009451
-1.88844,51,4.036766
-2.058103,51,4.062262
-1.812824,51,4.087536
-2.106681,51,4.112881
-1.857725,51,4.138143
-1.848406,51,4.165054
-2.14338,51,4.190551
-2.225664,52,4.21638
-1.848823,51,4.241686
-1.845852,51,4.267273
-1.948398,51,4.293647
-2.009091,51,4.319022
-1.967674,51,4.343795
-1.977631,51,4.368806
-2.02695,51,4.394044
-1.913746,51,4.419258
-2.214089,51,4.445809
-1.911091,51,4.470254
-1.91902,51,4.495441
-1.953976,51,4.520072
-1.884396,51,4.544254
-1.937428,51,4.571332
-2.276919,51,4.595555
-2.33312,51,4.6198
-1.907874,51,4.644533
-2.002491,51,4.669525
-1.85936,51,4.695135
-1.87265,51,4.7205
-2.099461,51,4.745577
-1.996304,52,4.770687
-1.893665,51,4.794786
-1.973958,51,4.820729
-1.844998,51,4.846053
-1.910904,51,4.870155
-2.177659,51,4.894596
-1.869552,51,4.921377
-1.99067,52,4.950203
-1.959306,51,4.976011
-2.035641,51,5.001744
-2.034581,52,5.027689
-2.141329,51,5.053464
-1.880326,52,5.081437
-2.107111,51,5.107139
-2.13212,51,5.132631
-2.113575,51,5.158086
-2.304784,51,5.185681
-1.875802,51,5.21792
-2.174617,51,5.245595
-1.945968,52,5.271828
-1.933039,51,5.297154
-1.99769,51,5.322462
-1.952362,51,5.349505
-1.92698,51,5.37506
-1.923818,51,5.403548
-2.673475,51,5.43112
-2.001628,51,5.460273
-1.946768,52,5.489314
-1.954928,51,5.515044
-1.930123,51,5.54057
-2.00771,51,5.566941
-2.290914,51,5.591557
-2.133954,51,5.616773
-1.910385,51,5.642626
-1.97608,51,5.667328
-1.848878,51,5.691983
-1.766254,51,5.716141
-2.193982,51,5.741288
-1.965225,51,5.767304
-1.960965,51,5.791414
-2.032794,52,5.819208
-2.098256,52,5.845345
-1.999479,51,5.871017
-1.880628,51,5.897
-1.881372,51,5.921377
-1.998413,52,5.947071
-1.956648,51,5.971205
-1.961843,51,5.99624
-1.878389,51,6.023872
-2.265426,52,6.048756
-1.920908,51,6.073546
-1.899421,51,6.097861
-1.948111,51,6.122712
-1.901778,51,6.148512
-2.02016,51,6.173614
-2.055085,51,6.198079
-1.903776,51,6.222336
-1.903933,51,6.247601
-2.065194,52,6.274014
-1.853001,51,6.298115
-2.02792,51,6.322917
-1.958534,51,6.347358
-2.054765,51,6.371952
-2.112829,51,6.397785
-2.11207,52,6.423273
-2.249474,51,6.447568
-2.181774,51,6.471751
-2.019525,52,6.496431
-2.085409,51,6.525322
-1.743191,51,6.550555
-1.994296,51,6.57516
-1.890919,51,6.599567
-1.867122,51,6.624361
-1.912285,51,6.650201
-2.089236,51,6.675405
-1.953399,51,6.699919
-1.87737,51,6.724146
-2.365389,51,6.749482
-1.859984,51,6.776407
-2.237056,51,6.80188
-1.794652,51,6.826521
-2.044238,51,6.851878
-2.060926,51,6.876303
-1.995403,51,6.900411
-1.904297,51,6.926985
-1.983506,51,6.951441
-2.022657,52,6.976536
-2.125199,52,7.001216
-1.887966,51,7.028164
-2.22503,51,7.054502
-1.861827,52,7.080522
-2.490626,51,7.105136
-1.82337,51,7.130646
-1.935098,52,7.157221
-1.871582,51,7.18168
-1.806793,51,7.207018
-2.125894,51,7.231154
-1.946953,51,7.255941
-1.749802,51,7.281774
-1.89388,51,7.306558
-2.007483,51,7.330782
-1.902476,51,7.355998
-1.980681,51,7.380343
-1.970875,51,7.404531
-1.987124,51,7.430367
-1.992352,51,7.454588
-1.98526,51,7.479283
-1.785431,51,7.503338
-2.54021,51,7.528387
-1.835848,51,7.554237
-1.950669,51,7.580287
-1.993787,51,7.606172
-2.034481,51,7.630619
-2.061905,52,7.655299
-1.927328,52,7.681567
-1.865171,51,7.706108
-1.819516,51,7.730435
-1.874143,51,7.755208
-2.112545,51,7.779426
-1.840175,51,7.805339
-1.995758,51,7.83021
-1.840053,51,7.855721
-1.977108,51,7.880043
-1.966858,51,7.905515
-1.944712,51,7.93198
-1.948104,51,7.956565
-2.050523,51,7.981949
-1.805466,51,8.006493
-2.065713,51,8.030707
-1.91871,52,8.057826
-1.9815,51,8.082298
-2.287758,51,8.107117
-2.131601,51,8.133755
