#{"t_start": 1789359285.6137128, "env_id": "None"}
r,l,t
-6.587324,51,1.209893
-6.468313,52,1.279261
-6.812287,51,1.343066
-7.040986,51,1.403488
-6.84,52,1.466533
-7.49,51,1.526725
-6.864595,51,1.586747
-6.831149,51,1.647017
-6.81962,51,1.704889
-6.927389,52,1.765427
-7.016209,51,1.825484
-6.950011,51,1.885111
-6.520521,51,1.948839
-7.093575,51,2.01033
-7.09806,51,2.070797
-6.550094,51,2.132093
-6.94,51,2.19306
-6.73,51,2.252411
-7.030082,51,2.313547
-6.604594,51,2.373217
-6.384301,51,2.434184
-7.287698,51,2.495618
-7.03,51,2.558924
-6.7,52,2.625086
-7.121568,51,2.684943
-7.291659,51,2.745232
-6.98,52,2.806085
-6.758134,52,2.868216
-6.51024,51,2.928784
-7.080513,51,2.987572
-6.42,51,3.04853
-6.640486,51,3.108234
-6.775028,52,3.170019
-6.269888,51,3.229652
-6.800187,51,3.294855
-7.490021,51,3.35654
-6.68102,51,3.423256
-6.930975,51,3.498852
-6.871003,51,3.569071
-6.88,51,3.638898
-6.56,51,4.096018
-6.607793,51,4.155046
-6.37009,51,4.214924
-6.520013,51,4.275304
-7.04875,51,4.346175
-6.990124,52,4.410389
-6.875437,51,4.470867
-6.861314,51,4.530261
-7.109498,51,4.593741
-7.157385,52,4.65414
-7.08,51,4.713896
-6.861172,51,4.774989
-6.663497,51,4.83609
-6.779552,52,4.901806
-6.82194,51,4.963418
-6.660194,51,5.026955
-6.517888,51,5.092512
-6.254318,51,5.151027
-6.842338,51,5.21019
-6.99,51,5.26841
-6.886283,51,5.329915
-7.49,52,5.390167
-6.697941,51,5.450565
-6.873475,51,5.511834
-6.774365,51,5.571086
-6.94,51,5.632225
-7.02361,51,5.691924
-6.940029,51,5.752384
-6.89,51,5.811548
-6.521913,51,5.871047
-6.580073,51,5.936563
-6.908156,51,6.000274
-6.44,51,6.060986
-6.706481,51,6.120251
-6.950214,51,6.178961
-6.796058,51,6.237758
-6.76299,51,6.299231
-6.9,51,6.359037
-6.95,52,6.419984
-6.770008,51,6.479822
-6.830009,51,6.877297
-7.128732,51,6.936766
-6.420254,51,6.99705
-7.14,52,7.058181
-6.800014,51,7.118799
-6.95,51,7.17923
-7.039578,51,7.238369
-6.464876,51,7.298484
-6.810034,51,7.358142
-7.16007,51,7.414814
-6.65,51,7.471847
-6.530018,51,7.530967
-6.93208,51,7.58886
-7.03,51,7.649088
-6.858495,51,7.706289
-6.700306,51,7.765881
-6.75,52,7.827005
-6.881016,51,7.887106
-6.424002,51,7.948751
-6.865701,51,8.008361
-6.741621,51,8.065815
-6.52,51,8.124731
-7.037785,51,8.18352
-6.8,51,8.242546
-7.102547,51,8.300328
-6.93,51,8.358619
-7.114483,51,8.415452
-7.153521,52,8.475507
-6.443215,51,8.535447
-6.73,52,8.603303
-6.72,52,8.666901
-7.005174,51,8.746344
-5.924694,51,8.831881
-6.786453,52,8.903152
-6.648803,52,8.974545
-6.31,52,9.044194
-6.564131,51,9.105191
-6.325921,52,9.167672
-6.685138,51,9.22772
-6.56907,51,9.286303
-6.39674,51,9.669924
-6.85,51,9.72898
-6.804693,51,9.79229
-7.591246,51,9.856302
-6.86,51,9.939514
-6.58,51,10.016293
-6.703476,51,10.087793
-6.85,51,10.165973
-6.723855,51,10.26067
-6.836987,51,10.335528
-7.162356,51,10.396325
-6.5,52,10.457588
-7.23,51,10.5172
-6.981651,51,10.578631
-7.22525,51,10.642385
-7.107725,51,10.705717
-6.560959,52,10.770932
-6.813537,51,10.849271
-6.44,51,11.11512
-6.78,52,11.231391
-6.825765,51,11.350998
-7.323716,51,11.462302
-6.999217,51,11.557953
