#{"t_start": 1789351133.6216471, "env_id": "None"}
r,l,t
-6.848875,51,1.501379
-7.217012,51,1.582089
-6.363261,51,1.66487
-6.812012,51,1.747582
-6.778552,50,1.84224
-6.684972,51,1.925006
-7.018201,52,2.008487
-6.745598,51,2.088111
-6.850693,52,2.158106
-7.027729,51,2.239714
-7.122671,51,2.317979
-6.70036,51,2.419291
-6.700038,51,2.518354
-7.10752,51,2.596612
-6.77,52,2.67598
-6.506731,51,2.755112
-6.913208,52,2.850432
-6.701588,51,2.932483
-6.761422,52,3.005749
-6.61,51,3.074869
-6.432472,51,3.16013
-6.440067,51,3.233537
-6.67,51,3.320821
-6.865913,51,3.387055
-6.89,51,3.466294
-6.957557,51,3.55052
-6.250006,51,3.625385
-6.781802,51,3.692513
-7.24,51,3.767522
-6.942718,51,3.846559
-6.810074,51,3.922574
-6.921038,51,4.007502
-7.391849,51,4.086739
-6.901112,51,4.172626
-6.794044,51,4.269686
-7.065566,52,4.353061
-6.71,51,4.436027
-6.83,50,4.534058
-7.150792,51,4.609799
-6.958314,51,4.723529
-6.694025,51,5.267785
-7.34,52,5.349846
-6.710676,51,5.424156
-6.241537,51,5.51437
-6.710579,50,5.600859
-6.593628,52,5.689666
-6.861802,51,5.776391
-6.457826,50,5.83894
-7.26,51,5.9089
-6.63322,51,5.978121
-6.610254,51,6.052057
-7.503231,51,6.126602
-6.835213,52,6.200554
-6.492963,50,6.277525
-6.941226,51,6.360197
-6.258579,51,6.446902
-6.572178,51,6.524825
-6.7108,51,6.610304
-6.782426,51,6.698873
-6.503865,50,6.783598
-6.480964,51,6.869972
-7.030259,51,6.955531
-6.450084,51,7.035269
-6.881008,51,7.102885
-6.717019,51,7.172383
-6.952062,51,7.238116
-7.0251,52,7.315327
-6.910028,51,7.390774
-6.72,50,7.463201
-6.47,50,7.533931
-6.629379,51,7.610097
-6.990042,52,7.684
-6.556746,50,7.760144
-6.647848,50,7.838916
-6.610766,51,7.922184
-6.922012,51,7.993895
-7.26,51,8.073183
-7.07,50,8.141369
-6.383014,51,8.210126
-6.651255,51,8.279638
-6.653327,51,8.770716
-6.660045,51,8.851129
-6.717176,50,8.938577
-6.48,51,9.015036
-6.870001,51,9.091539
-6.95,51,9.173474
-7.024783,51,9.248033
-6.637163,51,9.324054
-6.673431,51,9.398448
-6.657685,51,9.472812
-6.882682,51,9.543133
-6.790252,51,9.619186
-6.946988,51,9.692572
-6.831516,51,9.774401
-6.205454,52,9.868744
-7.34,51,9.966426
-6.5,51,10.046343
-6.8,51,10.12197
-7.405063,51,10.219174
-6.351616,51,10.307892
-6.031974,50,10.381043
-7.010552,51,10.451424
-6.59,51,10.525742
-6.654448,51,10.604273
-7.23,51,10.682944
-6.655598,50,10.75636
-6.984114,52,10.83674
-6.588742,51,10.926044
-7.434944,51,11.018823
-6.55447,51,11.10572
-6.662943,51,11.188122
-6.63,51,11.270572
-6.46287,51,11.358769
-6.66,51,11.445083
-6.84,51,11.530027
-6.405696,51,11.606634
-7.201312,51,11.698573
-7.122506,51,11.802262
-6.680166,50,11.90508
-6.75,50,11.988783
-6.701106,51,12.518882
-6.83561,51,12.599042
-7.1,52,12.671297
-6.444868,50,12.75323
-6.440215,51,12.816512
-6.334563,51,12.894056
-7.301839,50,12.972109
-7.131937,51,13.048595
-6.78,51,13.124064
-6.84,50,13.210916
-7.06,51,13.293304
-7.140231,52,13.373969
-6.76,50,13.458388
-6.77,51,13.545454
-6.617792,50,13.630354
-6.740145,51,13.716448
-7.11374,52,13.811299
-6.94273,51,13.890375
-6.460688,51,13.966358
-6.680123,51,14.040733
-6.659663,51,14.114069
-6.86,51,14.197895
-6.81,51,14.270234
-6.07,51,14.348213
-6.517185,51,14.422209
-7.025156,51,14.499137
-6.702606,51,14.568866
-6.43579,51,14.646521
-6.680243,51,14.720496
-6.77,52,14.797864
-6.543545,51,14.876877
-6.780041,51,14.949974
-7.020734,51,15.020152
-6.780268,51,15.094802
-6.362817,51,15.164139
-6.962242,52,15.239372
-6.332081,51,15.311412
-6.264985,51,15.392689
-6.820478,50,15.484291
-6.407919,52,15.576737
-7.160022,51,16.131894
-7.09378,51,16.21504
-6.8203,51,16.306154
-6.372669,51,16.406042
-6.901526,51,16.485291
-6.372061,50,16.571873
-6.386347,51,16.654738
-6.710778,51,16.73449
-6.430407,52,16.808225
-6.600156,50,16.880305
-6.6,50,16.987487
-7.22,51,17.078392
-7.051658,50,17.165152
-6.220568,51,17.244706
-6.6,50,17.324113
-6.68,51,17.403622
-7.08001,50,17.472396
-7.021321,51,17.552249
-6.050092,51,17.621835
-6.61,50,17.691063
-6.405118,51,17.766137
-6.660244,51,17.848578
-6.74002,51,17.931263
-7.36,51,18.015459
-6.6,51,18.103282
-6.640066,51,18.190875
-7.070816,52,18.2787
-7.302615,51,18.367796
-6.67,50,18.443523
-6.600875,51,18.521763
-6.99,51,18.60486
-6.770028,51,18.692962
-6.94,51,18.76668
-6.985063,51,18.846229
-6.873611,51,18.921596
-6.560012,51,18.997317
-7.23,51,19.072546
-6.611773,50,19.144524
-6.724742,51,19.224364
-6.82,51,19.297186
-6.51,51,19.78084
-6.746408,50,19.856389
-6.737188,50,19.925486
-6.395746,51,20.001238
-6.733622,51,20.081296
-7.123121,51,20.162556
-7.140498,52,20.240347
-6.471268,51,20.320881
-5.962105,50,20.400895
-6.747875,51,20.476379
-6.25,50,20.55521
-6.411553,51,20.632085
-6.100477,51,20.709763
-6.796746,52,20.794642
-6.59,52,20.87286
-6.833068,51,20.960336
-6.884729,52,21.043167
-6.790447,51,21.120447
-7.15,52,21.208651
-6.493688,52,21.283996
-7.155723,52,21.362159
-6.640181,51,21.434689
-6.46,51,21.511728
-6.620073,51,21.58402
-6.8,50,21.662693
-7.176758,50,21.752186
-6.770476,52,21.826611
-6.579784,51,21.904619
-6.55,51,21.976561
-6.288501,51,22.054971
-6.924469,51,22.134389
-6.71,51,22.200799
-6.325849,51,22.283069
-7.019962,51,22.363503
-7.1,52,22.455203
-6.708234,51,22.53401
-7.016868,51,22.619589
-6.891702,52,22.708163
-6.642096,51,22.790823
-6.461097,50,22.866889
-6.860199,51,22.951977
-6.89034,51,23.450045
-6.730261,52,23.531767
-6.73,51,23.604243
-6.600892,52,23.682754
-7.176899,52,23.759968
-6.880585,51,23.831701
-6.723291,51,23.908992
-6.44,50,23.985304
-6.53,51,24.063862
-6.540439,51,24.136474
-6.805216,52,24.216375
-6.3,51,24.29018
-6.67,51,24.370118
-7.01,51,24.459001
-6.538019,51,24.536343
-6.720002,52,24.627191
-6.510276,51,24.705202
-6.32,50,24.784774
-6.250476,51,24.865234
-6.760016,51,24.938056
-6.510212,50,25.023156
-7.304922,51,25.100185
-7.06,50,25.181182
-6.606468,51,25.25919
-6.702355,51,25.340822
-6.275463,51,25.424265
-6.498931,50,25.50381
-7.18,51,25.578366
-6.33507,51,25.648578
-7.121254,51,25.734079
-6.544217,51,25.81553
-6.46,51,25.889965
-6.899635,52,25.976157
-6.460546,51,26.056162
-6.951873,51,26.134925
-6.62,50,26.206184
-6.895463,51,26.284115
-6.715286,52,26.357777
-6.825085,52,26.442015
-6.689474,51,26.515214
-6.538261,51,27.029809
-6.601863,51,27.106638
-6.857685,51,27.190837
-7.082989,52,27.271818
-6.439439,51,27.351599
-5.990469,51,27.443197
-6.563128,51,27.526985
-7.118709,51,27.608739
-6.676298,51,27.692977
-7.101179,51,27.779093
-6.536115,50,27.852684
-6.74013,50,27.922918
-6.552467,51,28.006609
-6.403373,50,28.082703
-5.960185,50,28.180122
-6.9,51,28.257542
-6.663586,51,28.336332
-6.654782,51,28.409505
-6.734392,52,28.488608
-6.227228,51,28.561182
-6.735754,51,28.64087
-6.68195,51,28.721347
-6.681706,50,28.793474
-6.24,51,28.870467
-6.34,51,28.950815
-5.887089,51,29.029505
-6.861984,52,29.118611
-6.870489,52,29.197114
-6.898716,51,29.275918
-6.35,51,29.359022
-6.23,52,29.442539
-6.530722,50,29.523328
-6.640902,51,29.600553
-6.753261,52,29.684629
-6.676496,51,29.766084
-6.736798,51,29.845357
-6.470253,51,29.926294
-6.17,51,30.005004
-6.700056,52,30.088191
-6.802362,52,30.166551
-6.185903,50,30.635348
-6.86,50,30.711657
-6.780568,51,30.782983
-7.030353,51,30.859287
-6.93,51,30.931234
-7.07,51,31.013943
-6.44,51,31.089467
-6.865184,52,31.162215
-6.370783,51,31.232812
-6.163033,51,31.310543
-6.482093,51,31.37922
-7.300439,52,31.462198
-6.510059,51,31.543283
-6.552581,51,31.623864
-6.201997,51,31.705675
-6.741129,52,31.785221
-7.141987,51,31.861436
-6.814576,51,31.942676
-6.931317,51,32.0234
-6.87987,51,32.101489
-6.581345,51,32.183078
-6.400736,51,32.268842
-6.61585,51,32.342921
-6.053029,51,32.411013
-6.831132,51,32.477461
-6.402358,51,32.546433
-7.190258,52,32.615432
-6.18,50,32.6856
-6.772619,51,32.784614
-6.340102,51,32.852547
-6.610561,51,32.958442
-6.390961,51,33.028371
-5.986194,51,33.100602
-6.53,51,33.176436
-6.49,51,33.262356
-6.801909,51,33.34232
-6.875406,51,33.418058
-5.934932,50,33.497624
-6.820451,51,33.570075
-6.584483,50,33.650241
-6.77,51,34.156088
-6.45725,51,34.239125
-6.351965,51,34.319641
-7.477373,52,34.40135
-7.13,52,34.479747
-5.944824,51,34.560974
-6.386166,51,34.638475
-6.430255,51,34.708932
-6.23,51,34.780948
-6.557039,51,34.858116
-6.273668,51,34.933615
-6.37,51,35.006461
-6.851114,51,35.083329
-5.712632,51,35.159924
-6.085777,51,35.236459
-6.756054,51,35.310799
-6.249075,50,35.396497
-6.82,51,35.475256
-6.184312,50,35.550288
-6.396611,51,35.618769
-6.902886,51,35.697808
-6.622477,51,35.774968
-6.667883,51,35.84748
-6.681093,52,35.922708
-6.56,51,36.002572
-6.802149,51,36.083543
-6.48,52,36.161763
-6.82,51,36.244298
-6.362677,51,36.325702
-6.19,51,36.412648
-5.742686,51,36.489906
-6.619909,52,36.571381
-6.475999,50,36.651329
-6.023914,50,36.726785
-6.172798,50,36.807869
-6.324434,51,36.881007
-7.078067,50,36.947834
-5.930688,50,37.021534
-7.03,52,37.084947
-6.684109,51,37.154969
-6.216657,51,37.631936
-6.68,51,37.702973
-6.46626,51,37.779297
-6.650001,52,37.85191
