#{"t_start": 1789359319.649091, "env_id": "None"}
r,l,t
-6.913063,51,1.371378
-6.790006,51,1.438516
-6.83,52,1.506113
-7.183789,52,1.571651
-6.47,51,1.636161
-6.800356,51,1.698933
-6.865311,51,1.773747
-7.079673,51,1.846906
-6.630074,51,1.913789
-6.650002,51,1.979293
-7.020988,52,2.043941
-6.750039,51,2.10797
-6.95,51,2.172443
-6.712219,51,2.238193
-6.75915,52,2.301572
-6.552657,51,2.364896
-6.63,51,2.429774
-7.008,51,2.505788
-6.753577,51,2.574297
-6.310097,51,2.63994
-7.439469,51,2.703797
-7.2,51,2.771538
-7.512647,51,2.83716
-6.83,51,2.903822
-6.753131,51,2.977024
-6.99,51,3.047452
-6.922952,51,3.115405
-7.22,51,3.185697
-6.67144,51,3.261154
-6.642334,51,3.337562
-6.65,51,3.413717
-7.017617,51,3.501285
-7.141066,51,3.569051
-6.710064,51,3.635762
-6.81,51,3.701133
-6.64733,51,3.764772
-6.95,51,3.828719
-6.731934,51,3.891352
-6.68354,51,3.955774
-7.06,51,4.018507
-7.070289,51,4.459231
-6.36,51,4.524565
-6.632032,51,4.589916
-6.372094,51,4.653171
-6.885616,51,4.717128
-6.794704,51,4.779242
-6.99,51,4.847122
-6.36,52,4.912511
-6.855923,51,4.977071
-7.155502,51,5.039508
-6.724137,51,5.101985
-6.940964,51,5.163794
-7.208437,51,5.228424
-6.750324,51,5.291752
-7.68,51,5.355226
-6.704934,51,5.4183
-7.167463,51,5.484101
-6.263291,51,5.559337
-6.82,51,5.625687
-6.79,51,5.688689
-7.07,51,5.753556
-6.997788,52,5.826551
-7.583507,51,5.892175
-6.721104,51,5.954537
-6.554006,51,6.017312
-7.060028,51,6.079604
-6.827705,51,6.145475
-6.943565,52,6.210675
-7.286356,51,6.277958
-6.812465,51,6.340791
-7.211395,51,6.403651
-6.594189,51,6.466749
-6.88,51,6.529518
-6.712736,52,6.59384
-6.664665,52,6.657804
-7.077092,52,6.721543
-6.58017,51,6.784596
-6.668969,51,6.848119
-6.891378,51,6.909606
-6.615616,51,6.974178
-6.79,51,7.386026
-6.671446,52,7.448667
-6.465454,51,7.50983
-6.770029,51,7.571783
-6.794076,51,7.634411
-6.93,51,7.69709
-6.860734,51,7.760138
-6.838514,51,7.821965
-6.828373,51,7.883257
-6.263272,51,7.946097
-7.124881,51,8.007458
-6.754762,51,8.069269
-6.850428,52,8.136302
-7.23,51,8.210377
-6.52032,51,8.273876
-6.991737,51,8.342524
-6.920869,51,8.409601
-6.69,51,8.477134
-6.76,51,8.545395
-6.910446,51,8.610969
-6.7812,51,8.677565
-6.71,51,8.742885
-6.401157,51,8.806752
-6.72,51,8.869835
-6.74758,51,8.932294
-6.87195,51,8.995334
-7.300308,51,9.058842
-7.104033,51,9.121814
-6.905298,51,9.185384
-6.874798,51,9.24825
-6.894944,51,9.310714
-7.111392,51,9.374376
-7.13,51,9.448504
-6.710069,51,9.517068
-6.402864,51,9.580326
-6.600274,51,9.64538
-6.95,51,9.708232
-6.724133,52,9.767367
-6.47,51,9.826555
-6.784538,51,9.883251
-7.21,51,10.251793
-6.808339,51,10.30773
-6.76319,51,10.363865
-6.710617,52,10.426559
-6.73,51,10.483372
-6.660669,51,10.54201
-7.02,51,10.600744
-6.87,51,10.669069
-6.801275,51,10.731098
-6.604469,51,10.787859
-6.604702,51,10.845166
-6.484629,51,10.900549
-6.704354,51,10.956718
-6.505745,51,11.011783
-6.32065,51,11.06672
-6.563034,51,11.126343
-7.111257,52,11.185732
-6.251972,51,11.243563
-6.512687,51,11.300627
-6.755577,51,11.358325
-6.77,51,11.414624
-6.396613,51,11.469483
-6.83649,51,11.52675
-6.868467,51,11.58194
-6.68,51,11.639262
-6.538665,51,11.694349
-6.639768,52,11.756746
-6.740912,51,11.816685
-6.430268,51,11.873234
-6.925042,51,11.929314
-6.828497,51,11.985489
-6.481346,51,12.042893
-6.960611,51,12.098623
-6.327062,52,12.156502
-7.334898,51,12.212692
-6.66,51,12.268333
-7.052044,51,12.325929
-7.61,52,12.382674
-6.97,51,12.440691
-6.675885,51,12.497654
-6.900819,51,12.869464
-7.105248,52,12.927657
-6.954463,51,12.983918
-6.875368,51,13.042441
-6.560376,51,13.098549
-6.593992,51,13.158003
-6.800328,52,13.219647
-6.984015,51,13.282275
-6.691822,51,13.346231
-6.887523,51,13.408179
-6.671163,51,13.469513
-6.770848,51,13.530063
-7.17,51,13.592143
-6.42,51,13.651032
-6.814066,52,13.711997
-6.510222,51,13.770693
-6.69,51,13.830835
-6.829152,51,13.89223
-6.36255,51,13.949257
-6.692577,51,14.007451
-6.79,51,14.066627
-6.71,51,14.124975
-6.86,51,14.181046
-6.768218,51,14.237685
-6.330018,51,14.294532
-6.93777,52,14.351357
-6.929917,51,14.409972
-6.33,51,14.467341
-6.284198,51,14.526857
-7.12,51,14.584868
-6.719622,51,14.644095
-6.99,51,14.70329
-7.22,52,14.763311
-6.64848,51,14.820133
-6.560539,51,14.879405
-6.746084,51,14.936072
-6.820042,51,14.994738
-6.523553,51,15.051822
-7.21,51,15.111741
-7.210427,51,15.169668
-6.694982,51,15.550581
-6.48,51,15.612178
-6.636042,51,15.675685
-7.46,52,15.736416
-7.08274,51,15.797193
-7.103651,52,15.858815
-6.7,51,15.918206
-6.18502,51,15.975408
-6.891218,51,16.039863
-6.9068,51,16.098579
-6.95,52,16.159704
-7.165805,51,16.217793
-6.68,51,16.27835
-6.637101,51,16.336355
-6.610991,52,16.395902
-6.93,51,16.45276
-7.13,51,16.51158
-7.120015,51,16.568586
-6.557836,51,16.628652
-6.748838,52,16.68647
-6.89,52,16.746154
-6.931719,51,16.803275
-6.57,51,16.861936
-6.53,51,16.917691
-6.4,51,16.975466
-6.545171,51,17.031077
-6.045934,51,17.087036
-6.039924,51,17.1442
-7.064252,51,17.200035
-6.62,51,17.257245
-6.96,51,17.313667
-7.223024,51,17.369324
-7.154072,51,17.427657
-6.73313,51,17.483218
-6.940587,51,17.542952
-7.06722,52,17.601195
-7.210276,52,17.661359
-7.351351,51,17.71914
-6.579718,51,17.780043
-6.997756,51,17.843842
-7.03,51,18.236879
-6.94,51,18.298429
-6.740636,51,18.361121
-6.570522,51,18.419902
-6.705488,51,18.479669
-6.637668,51,18.539627
-7.221389,51,18.599066
-6.68,51,18.661099
-6.890676,51,18.720516
-6.882294,51,18.780523
-6.892483,51,18.841635
-6.613196,51,18.899557
-6.349374,51,18.956172
-6.58,51,19.01221
-6.33471,51,19.069455
-7.181747,51,19.127777
-6.421351,51,19.186475
-6.44,51,19.24758
-6.450862,51,19.312963
-6.69,51,19.378231
-6.93,51,19.441653
-7.481408,51,19.501957
-6.76,51,19.562694
-6.810064,51,19.627274
-6.474879,52,19.692172
-6.497184,52,19.754937
-6.677844,51,19.814506
-6.68,51,19.875719
-7.38,51,19.934365
-6.476883,51,19.993851
-6.914143,51,20.052552
-6.739009,51,20.1131
-6.603793,51,20.171046
-6.010708,51,20.228847
-6.377334,51,20.288962
-6.118876,51,20.349245
-6.907656,52,20.411956
-6.61,51,20.471137
-6.561121,51,20.530842
-6.57001,51,20.591743
-6.480489,51,20.973934
-7.11356,51,21.032514
-6.202849,51,21.091998
-6.67,51,21.151068
-6.564465,51,21.210836
-6.520013,52,21.272196
-6.91522,51,21.331205
-6.934662,51,21.390787
-7.270163,51,21.45026
-6.304189,51,21.507393
-6.669685,51,21.564663
-6.503308,51,21.622356
