#{"t_start": 1789354373.360262, "env_id": "None"}
r,l,t
-3.444954,51,1.91901
-3.506431,51,2.00458
-3.524405,51,2.058955
-3.516725,51,2.118911
-3.591943,51,2.17853
-3.43449,51,2.238196
-3.656715,51,2.303467
-3.474758,51,2.360172
-3.534398,51,2.409272
-3.435366,51,2.459585
-3.507054,51,2.543618
-3.560072,51,2.617939
-3.430434,51,2.6696
-3.460116,51,2.736062
-3.493344,51,2.786807
-3.482996,51,2.837641
-3.525746,51,2.930389
-3.461518,51,2.99998
-3.451614,51,3.062753
-3.534768,51,3.120312
-3.55339,51,3.173633
-3.603078,52,3.240084
-3.481264,51,3.32053
-3.532219,51,3.383651
-3.503034,51,3.441423
-3.521269,51,3.496522
-3.411126,51,3.562652
-3.371549,52,3.624782
-3.335435,51,3.681181
-3.270503,51,3.752155
-3.365424,51,3.817302
-3.657133,51,3.872286
-3.495668,51,3.927377
-3.582439,51,3.986662
-3.538996,51,4.040012
-3.626151,51,4.094385
-3.190528,52,4.151343
-3.322682,51,4.200426
-3.61998,51,4.257695
-3.713875,51,4.313942
-3.548966,51,7.974594
-3.558537,51,8.062885
-3.444495,51,8.415849
-3.534119,51,8.513166
-3.52072,51,8.594738
-3.661296,51,8.689739
-3.858226,52,8.769536
-3.558768,51,8.83446
-3.652674,51,8.897741
-3.676272,51,8.958026
-3.546957,51,9.020983
-3.646225,51,9.075671
-3.527538,51,9.155527
-3.466336,51,9.248832
-3.497968,51,9.313646
-3.360944,51,9.421383
-3.615155,51,9.518513
-3.405134,51,9.588966
-3.502488,51,9.688429
-3.465439,51,9.786576
-3.623426,52,9.879321
-3.516279,51,9.945301
-3.507846,51,10.038777
-3.400586,51,10.136269
-3.550908,51,10.244742
-3.406912,51,10.394236
-3.355003,52,10.510862
-3.337335,51,10.606731
-3.387054,51,10.6887
-3.700475,51,10.762087
-3.529517,51,10.834254
-3.36947,52,10.904709
-3.513071,51,10.978452
-3.662044,52,11.054064
-3.426268,51,11.120202
-3.452718,51,11.187228
-3.55111,51,11.257455
-3.590116,51,11.335097
-3.602294,51,11.407085
-3.407103,51,11.485032
-3.447443,51,15.725429
-3.574797,52,15.796807
-3.585707,51,15.865993
