#{"t_start": 1789362917.952853, "env_id": "None"}
r,l,t
-6.744958,52,1.106814
-6.835641,51,1.16613
-6.836077,51,1.227178
-6.72,51,1.296308
-6.980694,51,1.364149
-6.46455,51,1.434129
-6.906613,51,1.504382
-6.909666,51,1.568774
-6.524106,51,1.630963
-6.95,52,1.692253
-6.96,52,1.751818
-7.033072,51,1.811619
-6.950767,51,1.870069
-6.983624,51,1.930599
-6.605249,51,1.995656
-7.175454,51,2.059048
-6.906984,51,2.118182
-6.78,51,2.177047
-6.559196,51,2.238308
-6.84098,52,2.301345
-6.380476,51,2.36303
-7.32451,52,2.428561
-7.029627,51,2.491345
-6.89,52,2.554711
-6.92,51,2.616328
-7.287246,51,2.67549
-6.606847,51,2.734319
-6.8,51,2.795749
-6.9,51,2.862945
-6.655407,51,2.930363
-7.08,51,2.997057
-6.85804,51,3.062427
-6.68,51,3.139832
-6.60108,51,3.209428
-6.730321,51,3.275345
-7.332087,51,3.340558
-6.750285,51,3.412007
-6.68,51,3.480485
-6.902108,51,3.547757
-6.590971,51,3.614531
-6.747256,51,4.073397
-6.662258,52,4.14612
-6.627008,51,4.223203
-6.783093,51,4.286666
-7.19077,51,4.346793
-7.1,51,4.406956
-6.85837,51,4.475014
-6.91,51,4.538119
-6.32076,51,4.605592
-7.09,51,4.672931
-6.642745,51,4.742185
-7.32,51,4.806261
-7.15,51,4.871393
-7.068406,51,4.937595
-6.566847,51,4.999448
-6.696939,51,5.059408
-7.001888,51,5.12187
-6.557797,52,5.182354
-6.480525,51,5.242253
-6.82,51,5.30121
-6.83,51,5.361212
-6.668155,51,5.422089
-6.810058,51,5.484851
-6.838789,51,5.555125
-6.603177,51,5.621634
-6.850686,51,5.683348
-6.448234,51,5.743146
-6.987315,51,5.802373
-6.590094,52,5.864898
-7.18,52,5.924862
-6.493832,51,5.985145
-7.01,51,6.044263
-7.140051,51,6.103927
-6.96167,51,6.165937
-6.84143,51,6.225023
-6.78,51,6.283769
-6.920746,51,6.343629
-7.240315,51,6.406106
-6.72,51,6.467801
-7.31,51,6.530792
-6.920289,51,6.975258
-6.670637,51,7.04281
-6.534087,51,7.106714
-6.494939,51,7.167558
-6.85,51,7.229138
-7.036967,51,7.287592
-6.912416,51,7.347741
-6.770024,51,7.407321
-6.772923,51,7.470115
-6.99751,52,7.529983
-6.855888,51,7.588588
-7.01,51,7.647201
-6.313116,51,7.708643
-6.98001,52,7.774502
-7.284208,52,7.839773
-6.835227,51,7.907264
-6.940664,51,7.971285
-7.082204,51,8.037742
-6.613891,51,8.103432
-6.640113,51,8.168793
-6.353714,51,8.233522
-6.55274,51,8.294153
-6.800847,51,8.353101
-7.003168,51,8.411868
-7.09092,51,8.470463
-7.016372,52,8.530259
-6.842416,52,8.590034
-7.11,51,8.649569
-6.231696,51,8.709415
-6.86618,51,8.768389
-6.610037,51,8.827108
-6.61,51,8.886991
-6.19,51,8.946072
-6.3316,51,9.004913
-6.729177,51,9.063607
-6.4,51,9.125073
-7.124233,51,9.194453
-6.694097,51,9.258562
-6.365317,51,9.318276
-7.142646,52,9.388856
-6.638406,51,9.749357
-6.350342,51,9.808088
-7.308417,51,9.87485
-6.822934,51,9.954585
-6.15517,51,10.019177
-5.890098,51,10.080185
-7.18859,52,10.148136
-6.844406,51,10.207037
-6.694502,51,10.265906
-6.7802,52,10.326544
-6.691914,51,10.385188
-6.550987,51,10.443703
-7.1,51,10.502632
-7.31888,51,10.562247
-7.08,52,10.621754
-6.618887,52,10.681069
-6.840044,51,10.739438
-6.676333,51,10.803866
-7.050739,51,10.875062
-6.326012,51,10.936168
-7.36,52,10.996521
-6.34585,51,11.055299
-6.53,52,11.115107
-6.8,51,11.173957
-6.850591,51,11.232484
-6.839879,51,11.293197
-7.240301,51,11.359589
-7.09,51,11.418816
-7.060926,51,11.477361
-6.898363,51,11.535862
-5.970413,51,11.595567
-7.061913,52,11.655383
-6.790536,51,11.713874
-6.917659,52,11.773608
-6.820704,51,11.832
-6.970008,51,11.890268
-7.53,52,11.949829
-6.386692,51,12.009654
-6.471809,51,12.068607
-6.98,51,12.127026
-7.13,51,12.479848
-6.807765,52,12.538376
-7.271398,52,12.596856
-6.491134,51,12.655373
-6.388943,51,12.712562
-6.730329,51,12.770782
-6.760262,51,12.833667
-6.709724,51,12.892142
-6.91,51,12.950483
-6.654451,51,13.008845
-6.623014,51,13.065865
-6.794862,51,13.124236
-6.497982,51,13.183591
-6.863383,51,13.241354
-6.561779,51,13.300013
-6.9,52,13.358963
-6.83,51,13.417654
-7.281024,51,13.475041
-6.978191,51,13.532476
-6.9,51,13.591051
-7.000178,51,13.649609
-6.64162,51,13.708531
-6.536051,51,13.766146
-6.612907,51,13.824813
-6.813612,51,13.88234
-6.81013,51,13.940033
-6.84194,51,13.998711
-6.764631,51,14.05608
-6.880068,52,14.11465
-6.738882,51,14.173135
-6.530755,52,14.231698
-6.37,51,14.290105
-6.990538,51,14.349191
-6.686376,51,14.40686
-7.045429,52,14.465732
-6.504024,51,14.530611
-6.690069,51,14.588703
-6.735888,51,14.64772
-7.2,51,14.705268
-6.71,51,14.762711
-6.516647,51,15.115173
-6.890031,51,15.172901
-7.036256,51,15.23055
-6.554538,51,15.290183
-6.730427,52,15.372613
-6.757953,51,15.444744
-7.04,51,15.503968
-6.741726,51,15.561391
-6.811119,51,15.619799
-7.05,51,15.6778
-7.17,51,15.735677
-6.791077,52,15.795597
-6.822616,51,15.853265
-6.571146,51,15.911758
-6.967642,51,15.970468
-7.002727,51,16.028356
-6.744894,51,16.086124
-6.61,51,16.144786
-6.69639,51,16.202017
-6.900054,51,16.259255
-6.58337,51,16.317879
-6.380011,51,16.375262
-6.71,51,16.432557
-6.53,51,16.49173
-6.754809,52,16.550932
-6.8,52,16.609676
-6.561371,51,16.667163
-6.759455,51,16.725784
-6.808733,51,16.783158
-6.428138,51,16.841451
-6.643353,51,16.899274
-6.684094,52,16.959089
-6.764185,51,17.016745
-6.778283,51,17.075434
-6.69,51,17.132918
-6.658325,51,17.190284
-6.574624,52,17.250096
-7.251202,52,17.310054
-6.660058,51,17.368903
-6.586993,51,17.427007
-6.7,51,17.781803
-6.829852,51,17.839219
-6.746537,51,17.896344
-6.67239,51,17.954397
-6.890471,52,18.013701
-6.297617,51,18.071211
-6.760078,51,18.131196
-6.257466,51,18.189921
-6.472039,51,18.249163
-6.640371,51,18.308565
-6.730544,51,18.367114
-6.870738,51,18.424853
-7.196854,52,18.483264
-7.052385,51,18.541638
-6.491485,51,18.605181
-6.071424,51,18.663591
-6.677735,52,18.723119
-6.47,52,18.782583
-6.64,51,18.840633
-6.671121,51,18.899142
-6.62,51,18.956317
-6.769264,51,19.018027
-6.684823,51,19.094873
-6.490361,51,19.16184
-7.100087,52,19.220404
-7.08,51,19.279246
-6.48267,51,19.337898
-7.102927,51,19.396003
-6.122427,51,19.453777
-6.78438,52,19.512982
-6.58,51,19.571062
-6.375952,51,19.629352
-6.951069,51,19.686834
-6.665624,51,19.745146
-6.621583,51,19.802326
-7.12,51,19.859438
-6.697337,52,19.91887
-6.476836,51,19.975953
-6.860022,51,20.034129
-6.69543,51,20.094648
-6.63,51,20.44617
-6.773259,51,20.505104
-6.328169,51,20.563744
-6.199759,51,20.621064
-6.8106,51,20.679688
-6.880811,52,20.739428
-6.886051,52,20.797861
-6.540056,51,20.855215
-6.176538,51,20.912206
-6.763956,51,20.970584
-6.209594,51,21.027728
-6.550006,51,21.085434
-6.755987,51,21.144857
-7.2,52,21.204467
-6.620115,52,21.263847
-6.788045,52,21.323578
-6.54,51,21.381636
-6.336927,51,21.439711
-6.49434,51,21.498105
-6.87374,51,21.555801
-6.749934,51,21.61421
-6.87,51,21.671958
-6.274526,51,21.729282
-6.29,51,21.78668
-6.761979,51,21.845127
-7.02602,51,21.902426
-6.738833,51,21.960085
-6.773327,51,22.018603
-6.74,51,22.075794
-6.532786,51,22.133077
-6.691189,51,22.191409
-6.37103,51,22.2488
-6.59267,51,22.306219
-6.980796,51,22.363581
-6.85741,51,22.422086
-6.901137,51,22.479119
-6.602637,51,22.537169
-6.591117,51,22.594685
-6.592066,51,22.651949
-6.84,51,22.709155
-6.685474,51,23.061249
-6.358794,51,23.120028
-6.69118,51,23.180071
-6.967045,51,23.238319
-6.761467,51,23.296289
-7.200151,51,23.354889
-6.538373,52,23.413899
-6.642702,51,23.472732
-6.722954,51,23.531005
-6.619791,51,23.588968
-6.731116,51,23.647096
-6.345597,51,23.705291
-6.180199,52,23.763984
-6.52001,51,23.821343
-6.88,51,23.879564
-6.255696,51,23.937385
-6.760129,52,23.99694
-6.673895,51,24.055209
-6.620451,52,24.114682
-6.57479,51,24.172072
-6.277789,51,24.229421
-6.677482,51,24.286828
-6.164835,51,24.345479
-6.761695,51,24.403019
-6.46,51,24.460465
-6.811969,51,24.51905
-6.93,52,24.577548
-7.2,51,24.635591
-6.332973,51,24.69374
-6.567619,51,24.75104
-6.593604,51,24.80936
-6.7,51,24.868043
-6.382407,51,24.925888
-6.951317,51,24.983901
-7.213244,52,25.043277
-6.353093,51,25.102085
-6.692035,51,25.159556
-6.756912,51,25.216987
-6.431958,51,25.274438
-6.593372,51,25.332425
-6.772216,51,25.687202
-6.304365,51,25.744743
-6.42,51,25.803128
-6.682115,51,25.860848
-6.512303,51,25.918304
-6.595866,52,25.97749
-6.844802,52,26.037214
-6.887515,51,26.094822
-6.563139,51,26.152551
-6.654498,51,26.210541
-6.448903,51,26.26896
-6.821119,51,26.326557
-6.836398,51,26.384666
-6.779776,51,26.442931
-6.795036,51,26.500609
-6.520161,51,26.557875
-6.757898,51,26.615336
-6.5,51,26.674458
-6.372547,51,26.731939
-6.800764,51,26.789288
-6.271214,51,26.847781
-6.868745,51,26.904858
-6.870363,51,26.96189
-6.634143,51,27.019084
-6.816329,51,27.078151
-6.61,51,27.135813
-6.319312,51,27.19312
-7.055949,51,27.250276
-6.10225,51,27.30851
-6.41136,51,27.366485
-6.483994,51,27.424375
-6.500366,51,27.482938
-6.350368,51,27.541384
-7.352467,51,27.598756
-6.37374,51,27.655935
-6.710059,52,27.714244
-6.825117,51,27.772787
-6.453606,51,27.829774
-6.41,52,27.888037
-6.681237,51,27.946501
-6.277228,51,28.305167
-6.824097,51,28.363975
-6.415333,52,28.423566
-6.442762,51,28.481525
-6.894773,51,28.540342
-6.505333,51,28.598334
-6.167448,51,28.65715
-6.383991,51,28.715784
-6.87,51,28.775683
-6.41,51,28.8346
-6.203214,51,28.893356
-6.906391,52,28.952878
-7.03004,51,29.01057
-6.400044,51,29.067935
-6.510414,51,29.126295
-6.787574,51,29.184814
-6.609153,51,29.242418
-6.570468,51,29.299667
-6.480523,52,29.359314
-7.054801,51,29.417723
-6.224202,51,29.475181
-6.450304,51,29.532381
-6.927885,51,29.589587
-6.810745,51,29.647885
-7.201434,51,29.705007
-6.731024,52,29.763333
-6.740901,51,29.821422
-6.48,51,29.878576
-6.384432,51,29.93565
-6.676659,51,29.993565
-6.831562,51,30.05239
-6.590101,51,30.110192
-6.36433,52,30.168519
-6.600894,51,30.226009
-6.71,52,30.285266
-6.350706,51,30.342349
-7.37,51,30.400864
-6.475788,52,30.459857
-6.962581,52,30.518478
-6.494639,51,30.57701
-6.912275,51,30.927466
-6.748915,52,30.986849
-6.565801,52,31.047029
-7.150052,51,31.104989
-6.463375,51,31.162328
-6.28,51,31.220461
-6.61,52,31.280577
-6.702319,51,31.338122
-6.521021,51,31.395572
-6.45,51,31.454557
-6.129095,51,31.511942
-6.135873,51,31.569357
-6.79,51,31.626699
-6.560539,51,31.684553
-6.29253,51,31.742408
-6.54,51,31.79957
-6.18383,51,31.858393
-6.38121,51,31.916969
-6.703482,51,31.974488
-6.52,51,32.032695
-6.247304,51,32.091602
-6.074899,51,32.148972
-6.76,51,32.206135
-6.337348,52,32.264389
-7.192195,52,32.323915
-6.443879,51,32.381029
-6.56,51,32.439565
-6.966419,52,32.498354
-6.462571,51,32.556278
-7.200134,51,32.614477
-6.862186,51,32.672835
-6.133599,51,32.730306
-6.44033,51,32.788449
-7.150173,51,32.846045
-6.585928,52,32.904379
-6.265161,51,32.961752
-6.349045,51,33.020148
-6.862067,51,33.077305
-7.170942,51,33.135401
-7.2,51,33.193528
-6.698706,51,33.580029
-6.420954,51,33.637677
-6.780993,51,33.695857
-6.569437,51,33.755008
-6.863967,52,33.813825
-6.661704,51,33.871397
-6.667007,51,33.929994
-6.374013,51,33.987627
-6.510259,51,34.044877
-6.251104,52,34.104595
-6.404763,51,34.161963
-6.590251,51,34.219187
-6.93,52,34.278134
-6.75,51,34.337155
