#{"t_start": 1789363949.6829178, "env_id": "None"}
r,l,t
-1.640783,52,1.112567
-2.219231,51,1.136906
-1.702244,52,1.163122
-1.699727,51,1.188546
-1.499567,51,1.214851
-1.716414,51,1.23972
-1.577245,51,1.265779
-1.884106,51,1.290749
-2.408367,51,1.316254
-1.824267,52,1.341229
-1.412824,51,1.366452
-1.80739,51,1.393257
-2.167322,51,1.42001
-1.931661,51,1.444279
-1.540238,51,1.469729
-2.074433,51,1.493719
-1.829072,51,1.519017
-1.645999,51,1.544247
-1.733679,51,1.568891
-1.951188,51,1.593682
-1.991903,52,1.619423
-1.924176,51,1.643615
-1.641632,52,1.670041
-1.708699,51,1.695514
-1.684962,51,1.722225
-1.435021,51,1.748913
-1.458039,51,1.774012
-2.045547,51,1.800319
-1.773165,51,1.825592
-1.909176,51,1.851321
-2.155182,51,1.878417
-1.410272,51,1.902471
-1.500831,51,1.927799
-2.379166,51,1.95267
-1.866617,51,1.976994
-1.702627,51,2.002249
-1.682805,51,2.02754
-1.482031,51,2.051501
-1.612712,52,2.075962
-1.947539,51,2.101032
-2.113443,51,2.347389
-1.744292,51,2.37183
-1.345812,51,2.396213
-1.747243,51,2.42054
-1.539427,51,2.444847
-1.319052,51,2.470069
-1.875033,51,2.49497
-1.957575,51,2.520102
-1.731626,51,2.544245
-1.78288,52,2.569333
-1.716777,51,2.59435
-1.383536,51,2.620277
-1.789442,51,2.645891
-2.085854,51,2.670846
-1.563698,51,2.696124
-1.587763,51,2.722634
-1.864,51,2.747695
-1.867067,51,2.774019
-1.329523,51,2.799184
-1.541542,51,2.832393
-1.868924,51,2.859604
-1.580514,51,2.886966
-1.582078,52,2.913624
-1.620017,51,2.939906
-1.847629,51,2.971144
-1.518109,51,3.002532
-1.78578,51,3.031558
-1.601047,51,3.060625
-2.180813,51,3.087704
-1.590184,51,3.116049
-1.924623,52,3.14366
-1.73048,52,3.172067
-1.41818,51,3.198958
-2.375398,52,3.22629
-1.472131,51,3.254462
-1.657833,51,3.28146
-1.654668,51,3.308317
-1.887456,51,3.338348
-1.250485,52,3.366547
-1.854582,51,3.393595
-1.665035,51,3.624781
-1.303882,51,3.650288
-2.080933,52,3.674739
-1.520683,52,3.700048
-1.896445,51,3.724468
-1.895383,51,3.748763
-2.038432,51,3.773531
