#{"t_start": 1789368009.328204, "env_id": "None"}
r,l,t
-7.010271,52,1.727633
-6.841804,51,1.85065
-6.786847,51,1.898117
-6.864678,51,1.950479
-6.615838,51,2.00806
-7.193176,51,2.034307
-6.706988,51,2.057562
-6.939736,51,2.081093
-7.261886,51,2.109207
-7.081773,52,2.134323
-7.82,52,2.161318
-6.907003,51,2.187961
-7.18,51,2.21498
-7.272826,51,2.241577
-6.648774,51,2.274444
-7.470093,51,2.302088
-6.73168,51,2.329467
-7.000212,51,2.352728
-6.658553,51,2.381823
-7.33,52,2.407615
-6.492769,51,2.432804
-6.821089,52,2.458818
-6.331287,51,2.483878
-7.434893,52,2.509518
-6.868291,51,2.533554
-6.990086,51,2.557016
-6.736519,51,2.57988
-7.350131,51,2.603208
-6.892481,51,2.628707
-6.994144,51,2.652047
-7.22,51,2.676178
-6.912538,51,2.699548
-6.8062,51,2.758251
-6.96,51,2.800557
-7.48,51,2.840098
-7.142317,51,2.863679
-7.301355,51,2.888138
-7.156901,51,2.910735
-6.276943,51,2.932848
-6.746355,51,2.958739
-6.751544,51,3.309882
-7.050037,52,3.342444
-7.28,51,3.375928
-6.590081,51,3.406662
-6.839027,51,3.434829
-7.148541,51,3.459844
-7.664849,51,3.484745
-6.490311,51,3.509145
-7.380093,51,3.532918
-7.052643,51,3.557501
-7.002617,51,3.579931
-7.587158,51,3.602268
-6.919782,51,3.626744
-7.510296,51,3.653682
-7.260011,51,3.677146
-7.127854,51,3.701572
-7.040047,51,3.726325
-7.23,52,3.750224
-6.760651,51,3.774091
-6.956479,51,3.797002
-7.503518,51,3.823903
-7.28,51,3.95955
-7.402311,51,4.000476
-7.259065,51,4.037126
-7.13,51,4.078717
-6.697781,51,4.101899
-6.955799,51,4.127385
-7.04,51,4.151431
-7.51228,52,4.17704
-7.432979,52,4.200917
-7.147347,51,4.228145
-6.783321,51,4.254971
-7.013107,51,4.278457
-7.172182,51,4.301311
-6.998892,51,4.325407
-7.210001,51,4.348631
