#{"t_start": 1789355656.1996439, "env_id": "None"}
r,l,t
-6.775771,51,1.781067
-6.443988,51,1.898087
-6.863447,51,2.012922
-7.170002,51,2.121444
-6.873982,51,2.238144
-6.875008,52,2.351426
-7.244852,51,2.457782
-6.780025,51,2.563355
-7.052759,52,2.669659
-7.011107,52,2.775969
-6.72,51,2.879022
-6.92,51,2.978397
-6.690084,51,3.074244
-6.775887,51,3.190173
-6.42,51,3.310085
-6.548275,51,3.429474
-6.582433,51,3.556576
-7.15,51,3.678234
-6.961388,51,3.795197
-7.161363,51,3.907617
-6.687158,51,4.024889
-7.006325,51,4.138369
-6.94,51,4.282763
-6.403385,51,4.398609
-6.682924,51,4.52038
-6.870032,51,4.633757
-6.65,51,4.756805
-6.53,51,4.869803
-6.84,52,4.985639
-6.63584,51,5.100386
-7.04,52,5.232773
-6.765953,51,5.365259
-6.954362,51,5.48662
-6.770355,51,5.610298
-6.89,52,5.729343
-6.713957,51,5.847513
-7.030338,51,5.971684
-6.970346,51,6.090782
-6.638521,51,6.203749
-6.700006,51,6.321562
-6.77033,51,7.084867
-7.14,51,7.202476
-6.99,51,7.319082
-6.717621,51,7.436335
-6.370577,51,7.550448
-7.17,51,7.660407
-6.91,51,7.774427
-6.78,51,7.88523
-7.280313,52,7.998237
-7.06,51,8.131594
-6.87,51,8.249622
-6.660142,51,8.367158
-7.328539,51,8.472274
-6.551125,51,8.581395
-6.75934,51,8.713936
-6.688263,51,8.826386
-7.080918,51,8.937575
-6.371418,52,9.04254
-7.234705,52,9.148907
-6.850695,51,9.254877
-7.051246,51,9.365761
-7.42,52,9.471531
-6.980397,51,9.574823
-7.414786,52,9.704991
-7.021585,52,9.826421
-6.733777,51,9.96631
-6.77,51,10.087455
-6.79,51,10.226175
-6.868145,51,10.363147
-6.747602,51,10.494498
-6.197114,51,10.626827
-6.711914,51,10.774653
-7.060243,51,10.881951
-6.860209,51,11.007567
-6.684678,51,11.115209
-6.67373,52,11.226135
-6.765337,51,11.336258
-6.7,52,11.461231
-6.562028,51,11.578654
-6.38,51,11.69006
-6.580127,51,12.380337
-6.363516,51,12.491848
-6.577555,51,12.599109
-6.68,51,12.705823
-6.79,51,12.824641
-6.951414,51,12.931177
-7.03,51,13.039863
-7.17,51,13.148315
-6.6,51,13.257771
-7.121554,51,13.366331
-6.860378,51,13.476099
-6.640041,51,13.585
-7.032225,51,13.692578
-6.883387,51,13.798607
-7.124889,51,13.910619
-7.005191,51,14.041472
-6.847951,51,14.165058
-6.790162,52,14.281778
-6.781402,51,14.389216
-6.989334,51,14.504345
-6.715503,51,14.618753
-6.903705,51,14.72637
-6.59,51,14.835835
-6.99,52,14.946189
-6.747219,51,15.059225
-6.541226,52,15.170511
-6.507185,51,15.279446
-6.995022,51,15.390466
-6.544531,52,15.50197
-6.62,51,15.607862
-6.240128,51,15.722051
-6.968226,51,15.838566
-6.735779,51,15.955761
-6.900724,51,16.068558
-6.821363,51,16.184183
-6.099726,51,16.301741
-6.790841,51,16.419104
-7.35,51,16.53612
-7.06,52,16.655881
