#{"t_start": 1789358686.244429, "env_id": "None"}
r,l,t
-7.001711,52,1.287104
-7.216687,51,1.353876
-6.493511,52,1.42148
-6.850149,51,1.487745
-6.91341,51,1.553293
-6.733861,51,1.617768
-6.784825,51,1.682162
-6.760011,51,1.747576
-6.820049,51,1.8129
-6.941714,52,1.878932
-7.191007,51,1.944328
-6.7,51,2.008765
-6.72,51,2.07292
-7.111681,51,2.137176
-6.71,51,2.20171
-6.514538,51,2.2657
-6.76,51,2.331038
-6.708372,51,2.394707
-6.713147,51,2.457373
-6.5,51,2.516164
-6.580216,52,2.583376
-6.440005,51,2.64856
-6.85,52,2.71362
-6.781527,51,2.775159
-6.86,51,2.841382
-6.989621,51,2.907118
-6.31,51,2.977576
-6.812437,51,3.049032
-7.21,51,3.124468
-6.90654,51,3.376208
-6.847108,51,3.483489
-7.000396,51,3.565449
-7.200209,51,3.640541
-6.91,51,3.717733
-6.895031,51,3.791097
-6.89601,51,3.86125
-6.691004,51,3.929856
-6.980947,51,3.998158
-7.304232,52,4.070566
-6.896756,51,4.140049
-6.71,51,4.609939
-7.17,51,4.674228
-6.789322,51,4.741049
-6.170732,51,4.806335
-6.849081,51,4.873138
-6.481488,51,4.935478
-6.780073,51,4.99747
-6.916455,51,5.071957
-7.236566,51,5.163443
-6.750174,52,5.243849
-6.76,51,5.307166
-7.41,51,5.371961
-6.730647,51,5.435946
-6.701457,51,5.500725
-6.858974,51,5.56375
-6.370759,51,5.624319
-6.613204,51,5.689489
-6.624859,51,5.751995
-6.827987,51,5.813915
-6.6,51,5.879266
-6.800136,51,5.943451
-6.808144,51,6.005776
-6.903952,52,6.067902
-6.698722,51,6.133616
-6.665126,51,6.197632
-7.110845,51,6.263538
-6.64,51,6.330591
-7.020484,51,6.394951
-6.740091,51,6.461138
-6.667475,51,6.529311
-6.720015,52,6.600763
-6.903308,52,6.665965
-6.451166,51,6.727613
-6.912778,52,6.791386
-6.82,51,6.856616
-7.314207,51,6.919533
-7.2,51,6.982281
-6.81,51,7.047625
-6.706072,52,7.11575
-6.860861,51,7.181099
-6.534054,51,7.60813
-6.833064,51,7.675496
-7.110481,52,7.743911
-6.69,52,7.812107
-7.110613,51,7.87774
-6.973959,51,7.941916
-6.627876,51,8.00422
-6.961584,51,8.078937
-6.57188,51,8.179487
-6.496436,51,8.249799
-6.95,51,8.315134
-6.841574,51,8.386248
-6.73464,51,8.450463
-6.62,51,8.514424
-6.691053,51,8.576785
-6.93,51,8.638087
-6.493626,51,8.702822
-7.341267,51,8.76578
-6.907984,52,8.829583
-6.522256,51,8.892737
-6.481062,51,8.957697
-6.700027,51,9.019588
-6.63,51,9.082798
-7.1,52,9.149876
-7.153369,52,9.217057
-6.930371,51,9.279798
-6.954508,51,9.343152
-6.603193,51,9.407236
-7.140552,51,9.470853
-6.580207,52,9.535514
-6.765977,51,9.596832
-6.3,51,9.661527
-6.944297,51,9.723802
-6.850702,51,9.785334
-6.721551,51,9.849041
-6.944997,52,9.914406
-7.31236,51,9.975586
-6.615544,51,10.035679
-7.14,52,10.097378
-6.998075,51,10.158314
-6.961271,51,10.555059
-6.797091,51,10.618724
-6.520295,51,10.682481
-6.450443,51,10.744787
-6.587315,51,10.805379
-6.630001,51,10.868333
-7.261128,51,10.929638
-6.871766,51,10.990881
-6.860247,51,11.0514
-7.151105,52,11.11439
-6.934608,51,11.175308
-6.86616,52,11.23801
-7.29,51,11.298932
-6.440264,51,11.360138
-7.007767,51,11.420851
-6.84,51,11.481428
-7.31,52,11.543207
-6.89,52,11.605327
-6.514067,51,11.666154
-6.65535,51,11.727287
-7.099241,51,11.787663
-6.645246,51,11.84811
-6.444082,51,11.908856
-6.390063,51,11.969525
-6.710546,51,12.029802
-6.931326,51,12.09012
-6.74028,51,12.149998
-7.0,52,12.212106
-6.62,51,12.27225
-6.677449,52,12.333751
-6.699837,51,12.393959
-6.791078,51,12.453762
-7.042228,51,12.514145
-6.478926,51,12.573308
-6.477029,51,12.629328
-6.573728,51,12.692324
-6.909366,51,12.752667
-6.243644,51,12.811788
-6.789348,51,12.875621
-6.795003,51,12.937505
-6.904758,51,13.348076
-7.34001,51,13.414386
-6.560626,51,13.477323
-6.426807,51,13.539193
-6.708129,52,13.603972
-6.730295,51,13.667885
-6.459407,51,13.729946
-6.420519,51,13.791532
-6.145206,51,13.855553
-6.85287,51,13.918691
-6.8502,51,13.980278
-7.05,51,14.043511
-6.494477,51,14.107475
-6.517184,51,14.170408
-6.762349,51,14.233199
-7.109228,52,14.298495
-6.85,51,14.361381
-6.58,52,14.425325
-6.58,51,14.488204
-6.16,51,14.550838
-6.7022,52,14.61325
-6.421915,51,14.6754
-7.54,51,14.737522
-6.836927,51,14.799423
-6.831764,52,14.864254
-6.866403,51,14.92444
-7.262636,51,14.988406
-6.721644,51,15.049302
-6.483409,51,15.11079
-7.08,52,15.173889
-6.44,51,15.236367
-6.987052,51,15.297229
-6.847369,51,15.358887
-6.524733,51,15.423233
-7.011345,51,15.485261
-7.256264,51,15.546205
-6.773884,51,15.609126
-6.96,51,15.672269
-6.53,51,15.732778
-6.718859,51,15.792423
-6.60192,51,16.205092
-6.621519,51,16.267364
-6.562933,51,16.328969
-7.111391,52,16.392339
-7.398945,51,16.456118
-7.1125,52,16.517897
-6.621125,52,16.581083
-6.266296,52,16.644445
-6.85534,51,16.707084
-6.347404,51,16.769479
-6.42,52,16.832148
-6.563238,52,16.897704
-7.04,52,16.962147
-6.443427,51,17.02338
-6.697525,51,17.086232
-7.131812,51,17.151249
-6.67,51,17.213238
-7.064513,51,17.275204
-6.44,51,17.339085
-7.327697,52,17.405162
-6.61005,51,17.466125
-6.316909,51,17.529559
-6.64023,51,17.592758
-7.148741,51,17.655275
-7.156257,52,17.719742
-6.540335,51,17.781063
-6.671572,51,17.845146
-7.084309,51,17.907941
-6.383692,51,17.969477
-6.785357,51,18.033223
-6.700457,51,18.09694
-6.13,51,18.16263
-7.111018,51,18.234722
-6.92,51,18.318103
-6.59,51,18.388518
-6.90482,51,18.456405
-6.773641,51,18.521551
-6.784977,51,18.590015
-6.65317,51,18.659043
-6.660002,51,18.725499
-6.635585,51,19.157854
-6.510783,51,19.222342
-6.92,51,19.296158
-6.787089,51,19.365288
-6.843406,51,19.430953
-6.829937,51,19.49893
-6.773225,51,19.566659
-6.85,51,19.634495
-6.72675,52,19.701145
-6.780319,51,19.765275
-6.794126,51,19.829482
-6.22,51,19.894353
-6.65113,51,19.95791
-6.814149,51,20.022896
-6.602538,51,20.088039
-6.85,51,20.152005
-6.590652,51,20.213518
-6.201327,51,20.275425
-6.450577,51,20.337534
-6.830904,51,20.399494
-6.61165,51,20.460787
-7.426798,51,20.522258
-7.040128,51,20.583386
-6.666983,51,20.644692
-6.698652,51,20.705956
-6.578995,51,20.766642
-7.155257,52,20.828646
-7.297412,51,20.88961
-6.588305,51,20.950631
-6.851154,51,21.01165
-6.582213,51,21.072343
-6.620149,51,21.133156
-7.010364,51,21.19385
-6.426086,51,21.253562
-6.812072,52,21.315491
-6.800018,52,21.377407
-6.883701,51,21.437931
-6.822577,51,21.4978
-6.82381,51,21.559175
-7.284075,52,21.620683
-6.391835,51,22.007161
-6.590613,51,22.06786
-6.807273,51,22.128733
-7.194103,52,22.190828
-6.390242,51,22.25061
-6.061734,51,22.310664
-6.86281,52,22.367882
-7.08642,51,22.429545
-6.650179,51,22.490728
-7.074482,52,22.551256
